sample_id,step,x,y
0,0,-4.413039207458496,-2.8343453407287598
0,1,-4.362457275390625,-2.766451120376587
0,2,-4.3288421630859375,-2.70116925239563
0,3,-4.285680770874023,-2.6522059440612793
0,4,-4.251806735992432,-2.607926845550537
0,5,-4.225218772888184,-2.557401657104492
0,6,-4.199156284332275,-2.5237269401550293
0,7,-4.177069664001465,-2.4920034408569336
0,8,-4.168576240539551,-2.4539530277252197
0,9,-4.1495819091796875,-2.4164671897888184
0,10,-4.140017986297607,-2.3787484169006348
0,11,-4.141706943511963,-2.337106227874756
0,12,-4.126230239868164,-2.310234308242798
0,13,-4.128871917724609,-2.274704694747925
0,14,-4.127398490905762,-2.2479662895202637
0,15,-4.126994609832764,-2.2350339889526367
1,0,-4.379759311676025,-2.8527615070343018
1,1,-4.3338093757629395,-2.809648036956787
1,2,-4.306504726409912,-2.7495534420013428
1,3,-4.259446144104004,-2.6802752017974854
1,4,-4.217972278594971,-2.6170923709869385
1,5,-4.201506614685059,-2.5492641925811768
1,6,-4.171531677246094,-2.5101447105407715
1,7,-4.147225856781006,-2.44916033744812
1,8,-4.124402046203613,-2.4149279594421387
1,9,-4.108968734741211,-2.3731839656829834
1,10,-4.092334747314453,-2.3392772674560547
1,11,-4.083905220031738,-2.3025221824645996
1,12,-4.077340602874756,-2.269073486328125
1,13,-4.077182292938232,-2.234961986541748
1,14,-4.077475547790527,-2.2039401531219482
1,15,-4.079875469207764,-2.188063621520996
2,0,-4.400715351104736,-2.833522319793701
2,1,-4.372864246368408,-2.756101369857788
2,2,-4.340966701507568,-2.689514636993408
2,3,-4.306972026824951,-2.631018877029419
2,4,-4.2844038009643555,-2.579092025756836
2,5,-4.257676124572754,-2.51994252204895
2,6,-4.243443489074707,-2.4718313217163086
2,7,-4.215482234954834,-2.421241521835327
2,8,-4.1901750564575195,-2.3800480365753174
2,9,-4.177865028381348,-2.3313119411468506
2,10,-4.160979270935059,-2.286637306213379
2,11,-4.152944564819336,-2.2428536415100098
2,12,-4.148536205291748,-2.2021000385284424
2,13,-4.1525559425354,-2.1661272048950195
2,14,-4.152002334594727,-2.1409223079681396
2,15,-4.145636558532715,-2.1298110485076904
3,0,-4.405364513397217,-2.8447108268737793
3,1,-4.371790409088135,-2.767653226852417
3,2,-4.3323564529418945,-2.7053422927856445
3,3,-4.2956743240356445,-2.6487791538238525
3,4,-4.256853103637695,-2.596339225769043
3,5,-4.208504676818848,-2.5458147525787354
3,6,-4.200220584869385,-2.4809906482696533
3,7,-4.162434101104736,-2.4421651363372803
3,8,-4.1411848068237305,-2.4074289798736572
3,9,-4.101194381713867,-2.3939757347106934
3,10,-4.07773494720459,-2.369889974594116
3,11,-4.042573928833008,-2.35982608795166
3,12,-4.017892837524414,-2.337878942489624
3,13,-4.000528812408447,-2.319429397583008
3,14,-3.983537197113037,-2.2822134494781494
3,15,-3.984184503555298,-2.252166271209717
4,0,-4.405900478363037,-2.8320319652557373
4,1,-4.366241455078125,-2.7659096717834473
4,2,-4.324475288391113,-2.7095274925231934
4,3,-4.294656753540039,-2.6380090713500977
4,4,-4.268440246582031,-2.5758941173553467
4,5,-4.238269805908203,-2.5013692378997803
4,6,-4.221783638000488,-2.4466354846954346
4,7,-4.206233501434326,-2.391991376876831
4,8,-4.18977165222168,-2.3478384017944336
4,9,-4.181639194488525,-2.3041391372680664
4,10,-4.16915225982666,-2.2702157497406006
4,11,-4.160213947296143,-2.2328813076019287
4,12,-4.135590553283691,-2.206230401992798
4,13,-4.125763416290283,-2.1938223838806152
4,14,-4.117181301116943,-2.1653172969818115
4,15,-4.122716426849365,-2.1409506797790527
5,0,-4.403542995452881,-2.846585988998413
5,1,-4.364974021911621,-2.779075860977173
5,2,-4.3386454582214355,-2.6998791694641113
5,3,-4.298501491546631,-2.6377530097961426
