wall_time,step,value
1771760199.7780683,1,99.0
1771760594.9170077,2,131.0
1771760992.1842551,3,87.0
1771761431.9611478,4,144.0
1771761923.4825616,5,99.0
1771762984.9584682,1,74.0
1771763351.7208474,2,123.0
1771763854.5251327,3,185.0
1771764219.9010105,4,150.0
1771764772.4128397,5,103.0
1771765233.2893715,6,85.0
1771765646.0073385,7,74.0
1771766048.5837574,8,83.0
1771766496.9668028,9,158.0
1771766926.6861153,10,159.0
1771767393.531139,11,154.0
1771767758.534867,12,138.0
1771768217.8772442,13,113.0
1771768654.8634348,14,105.0
1771769097.1097786,15,93.0
1771769521.99005,16,66.0
1771769920.517773,17,52.0
1771770332.7461681,18,60.0
1771770828.2933562,19,135.0
1771771227.0260704,20,124.0
1771771708.074255,21,107.0
1771772095.8787582,22,113.0
1771772512.4881234,23,103.0
1771772930.8779707,24,96.0
1771773309.2320666,25,103.0
1771773680.9055893,26,109.0
1771774132.0705376,27,67.0
1771774561.1843772,28,49.0
1771774935.6134431,29,52.0
1771775364.265348,30,51.0
1771775766.7923226,31,85.0
1771776200.508822,32,141.0
1771776587.898344,33,120.0
1771777008.8076277,34,95.0
1771777413.9279983,35,89.0
1771777814.5495613,36,78.0
1771778212.3607607,37,65.0
1771778592.4023755,38,73.0
1771778983.815934,39,63.0
1771779351.5182488,40,46.0
1771779695.341978,41,39.0
1771780078.7339733,42,48.0
1771780428.9259918,43,50.0
1771780808.333624,44,52.0
1771781175.0159028,45,52.0
1771781542.066754,46,52.0
1771781908.6797118,47,53.0
1771782295.3673155,48,57.0
1771782652.210763,49,56.0
1771783010.006253,50,77.0
1771783412.4779508,51,70.0
1771783800.8226862,52,71.0
1771784215.109931,53,81.0
1771784623.5594275,54,66.0
1771784997.3223243,55,65.0
1771785370.3132591,56,58.0
1771785760.7424893,57,59.0
1771786150.2464943,58,49.0
1771786513.639602,59,61.0
1771786925.416342,60,55.0
1771787293.6081262,61,53.0
1771787749.4138134,62,35.0
1771788187.5979831,63,30.0
1771788572.9662127,64,32.0
1771789007.783315,65,32.0
1771789404.1669674,66,25.0
1771789843.6557257,67,35.0
1771790233.3509068,68,22.0
1771790656.3414116,69,21.0
1771791059.4943922,70,20.0
1771791430.2684407,71,15.0
1771791892.6666346,72,22.0
1771792247.1764858,73,12.0
1771792625.3507192,74,13.0
1771793024.715842,75,18.0
1771793466.1600463,76,19.0
1771793855.0465248,77,16.0
1771794225.2452164,78,13.0
1771794634.288195,79,13.0
1771795024.8081853,80,18.0
1771795437.1271067,81,9.0
1771795837.0625763,82,18.0
1771796258.039867,83,22.0
1771796658.7750223,84,16.0
1771797109.9274867,85,21.0
1771797544.5823345,86,18.0
1771797949.8533201,87,21.0
1771798331.9747639,88,17.0
1771798721.4348276,89,16.0
1771799160.3952909,90,12.0
1771799540.8069587,91,11.0
1771799977.7757888,92,13.0
1771800387.4014497,93,11.0
1771800768.8625114,94,10.0
1771801203.038099,95,19.0
1771801605.1271453,96,10.0
1771801995.8202522,97,19.0
1771802387.8219907,98,18.0
1771802809.4054158,99,13.0
1771803203.0221598,100,13.0
1771803670.2661994,101,16.0
1771804102.6956983,102,9.0
1771804512.326981,103,8.0
1771804882.1511338,104,17.0
1771805244.3304365,105,18.0
1771805604.6789691,106,32.0
1771805963.014585,107,20.0
1771806340.913463,108,25.0
1771806730.5020192,109,28.0
1771807093.3082824,110,36.0
1771926185.1136348,1,69.0
1771926743.571501,2,100.0
1771927237.5112882,3,45.0
1771927834.218764,4,47.0
1771928474.939176,5,34.0
1771929146.126379,6,42.0
1771929860.200481,7,32.0
1771930431.0889843,8,44.0
1771931011.9324818,9,73.0
1771931524.2302873,10,93.0
1771932045.501264,11,80.0
1771932501.7678819,12,82.0
1771933002.0865796,13,43.0
1771933405.9702485,14,73.0
1771933817.4247003,15,107.0
1771934276.72114,16,136.0
1771934712.468768,17,138.0
1771935104.1403482,18,109.0
1771935513.1675186,19,106.0
1771935926.7911541,20,106.0
1771936330.5185888,21,91.0
1771936723.2072356,22,75.0
1771937128.9432843,23,95.0
1771937511.430582,24,59.0
1771937888.8142662,25,73.0
1771938297.777751,26,46.0
1771938747.741357,27,76.0
1771939146.6087112,28,89.0
1771939539.3120072,29,121.0
1771939970.099283,30,96.0
1771940348.7002876,31,95.0
1771940790.7048616,32,121.0
1771941186.6707554,33,103.0
1771941575.6335151,34,104.0
1771941967.623494,35,97.0
1771942412.3807356,36,93.0
1771942796.4637635,37,83.0
1771943186.6747618,38,89.0
1771943581.9671254,39,72.0
1771943999.5026631,40,71.0
1771944381.80786,41,48.0
1771944747.0629642,42,38.0
1771945153.6159894,43,45.0
1771945538.383532,44,34.0
1771945944.0467207,45,36.0
1771946379.5361981,46,26.0
1771946837.3189263,47,19.0
1771947204.3636086,48,49.0
1771947577.6466227,49,60.0
1771947950.5993705,50,58.0
1771948368.6563084,51,72.0
1771948788.7414303,52,69.0
1771949242.5263195,53,58.0
1771949649.647507,54,43.0
1771950089.7010818,55,45.0
1771950497.438332,56,33.0
1771950886.3926697,57,31.0
1771951272.2074482,58,29.0
1771951692.4418612,59,29.0
1771952108.4337656,60,35.0
1771952519.0567398,61,24.0
1771952916.3704367,62,29.0
1771953303.8144686,63,22.0
1771953719.3895972,64,17.0
1771954121.9896936,65,12.0
1771954469.0396814,66,14.0
1771954836.8309388,67,19.0
1771955222.5493295,68,28.0
1771955597.2056024,69,10.0
1771955998.6762393,70,16.0
1771956360.9032393,71,14.0
1771956702.2218773,72,11.0
1771957081.6822433,73,5.0
1771957478.0865219,74,13.0
1771957863.7580938,75,10.0
1771958266.9513776,76,13.0
1771958654.9731092,77,12.0
1771959037.0313509,78,14.0
1771959394.255448,79,6.0
1771959817.4602537,80,5.0
1771960250.6699739,81,9.0
1771960657.1474922,82,7.0
1771961073.726232,83,11.0
1771961453.5526216,84,12.0
1771961811.3904185,85,6.0
1771962194.3740714,86,5.0
1771962608.8960009,87,12.0
1771963029.0411696,88,7.0
1771963434.7384045,89,12.0
1771963834.0494645,90,7.0
1771964274.3108397,91,4.0
1771964679.0238276,92,13.0
1771965085.1838784,93,18.0
1771965531.3022413,94,11.0
1771965922.7818608,95,11.0
1771966336.5720756,96,6.0
1771966751.5243526,97,14.0
1771967177.102245,98,13.0
1771967596.8300436,99,10.0
1771968009.4863293,100,7.0
1771968473.90388,101,11.0
1771968885.0703723,102,19.0
1771969282.6232064,103,10.0
1771969640.1019003,104,8.0
1771970032.229734,105,10.0
1771970444.9738867,106,11.0
1771970935.6359518,107,6.0
1771971335.6948938,108,13.0
1771971705.1661983,109,11.0
1771972098.9915743,110,17.0
1771972556.143498,111,12.0
1771972952.8146722,112,11.0
1771973385.3931205,113,15.0
1771973869.0457218,114,17.0
1771974283.8388414,115,16.0
1771974683.4149141,116,7.0
1771975093.0531101,117,15.0
1771975479.1203063,118,15.0
1771975849.8719776,119,18.0
1771976200.7263594,120,22.0
1771976569.0949693,121,17.0
1771976920.6345706,122,45.0
