sample_id,step,x,y
0,0,-2.485261917114258,-2.633240222930908
0,1,-2.4641759395599365,-2.6981241703033447
0,2,-2.436905860900879,-2.757856845855713
0,3,-2.4016096591949463,-2.8152904510498047
0,4,-2.373533248901367,-2.8736400604248047
0,5,-2.3342151641845703,-2.9290711879730225
0,6,-2.2967159748077393,-2.9850165843963623
0,7,-2.2631428241729736,-3.0305702686309814
0,8,-2.2295048236846924,-3.0815951824188232
0,9,-2.199084758758545,-3.1339707374572754
0,10,-2.1625311374664307,-3.1886067390441895
0,11,-2.1325018405914307,-3.2303626537323
0,12,-2.1027228832244873,-3.27327823638916
0,13,-2.0660786628723145,-3.3077871799468994
0,14,-2.0314481258392334,-3.3372206687927246
0,15,-1.982250452041626,-3.361851215362549
1,0,-2.487555980682373,-2.630840301513672
1,1,-2.466738224029541,-2.687934398651123
1,2,-2.4338176250457764,-2.751370429992676
1,3,-2.3979246616363525,-2.806813955307007
1,4,-2.3664700984954834,-2.8675684928894043
1,5,-2.3424007892608643,-2.9289090633392334
1,6,-2.309199571609497,-2.9836666584014893
1,7,-2.2835867404937744,-3.0349180698394775
1,8,-2.2436158657073975,-3.0847785472869873
1,9,-2.2135469913482666,-3.1332972049713135
1,10,-2.180154323577881,-3.180098056793213
1,11,-2.1449222564697266,-3.218660354614258
1,12,-2.1087446212768555,-3.2595930099487305
1,13,-2.079434871673584,-3.2941770553588867
1,14,-2.043456792831421,-3.320704698562622
1,15,-1.995041847229004,-3.3416545391082764
2,0,-2.4744045734405518,-2.6461212635040283
2,1,-2.458986759185791,-2.7100255489349365
2,2,-2.4225471019744873,-2.7819504737854004
2,3,-2.3853561878204346,-2.844381809234619
2,4,-2.35243821144104,-2.9136080741882324
2,5,-2.307232141494751,-2.968188762664795
2,6,-2.2580442428588867,-3.0280134677886963
2,7,-2.218510866165161,-3.0880401134490967
2,8,-2.1838114261627197,-3.1393911838531494
2,9,-2.1367263793945312,-3.188508987426758
2,10,-2.1042633056640625,-3.2309935092926025
2,11,-2.092280626296997,-3.281635046005249
2,12,-2.058427572250366,-3.3291168212890625
2,13,-2.02431321144104,-3.363847017288208
2,14,-1.9907158613204956,-3.404646635055542
2,15,-1.9484847784042358,-3.4309511184692383
3,0,-2.500178575515747,-2.6180613040924072
3,1,-2.484509229660034,-2.679123640060425
3,2,-2.46183443069458,-2.738537311553955
3,3,-2.4275546073913574,-2.8002285957336426
3,4,-2.398805618286133,-2.858898878097534
3,5,-2.3694400787353516,-2.9143593311309814
3,6,-2.347337007522583,-2.97507905960083
3,7,-2.320697784423828,-3.0478570461273193
3,8,-2.267610549926758,-3.10994029045105
3,9,-2.2218518257141113,-3.158428430557251
