sample_id,step,x,y
0,0,-2.336740732192993,-3.1356041431427
0,1,-2.4050841331481934,-3.142237901687622
0,2,-2.4559261798858643,-3.1603505611419678
0,3,-2.5065524578094482,-3.174644708633423
0,4,-2.5513486862182617,-3.1983509063720703
0,5,-2.59291672706604,-3.2193169593811035
0,6,-2.6256561279296875,-3.238140344619751
0,7,-2.6623435020446777,-3.249640703201294
0,8,-2.704087257385254,-3.255324602127075
0,9,-2.7434849739074707,-3.2853434085845947
0,10,-2.7807552814483643,-3.288135528564453
0,11,-2.8136510848999023,-3.3034563064575195
0,12,-2.848007917404175,-3.3214967250823975
0,13,-2.885322093963623,-3.3298399448394775
0,14,-2.9199280738830566,-3.3487775325775146
0,15,-2.938133478164673,-3.375171422958374
1,0,-2.3221051692962646,-3.1359524726867676
1,1,-2.3703818321228027,-3.15266489982605
1,2,-2.4245333671569824,-3.1769940853118896
1,3,-2.4731595516204834,-3.186476230621338
1,4,-2.5206727981567383,-3.191601514816284
1,5,-2.5533533096313477,-3.212573766708374
1,6,-2.5981955528259277,-3.22062087059021
1,7,-2.648859739303589,-3.2329776287078857
1,8,-2.692009687423706,-3.2417938709259033
1,9,-2.735823392868042,-3.2505455017089844
1,10,-2.7670722007751465,-3.259284257888794
1,11,-2.8066909313201904,-3.2666826248168945
1,12,-2.839428186416626,-3.2754292488098145
1,13,-2.875897169113159,-3.2757935523986816
1,14,-2.9100377559661865,-3.2828307151794434
1,15,-2.933917284011841,-3.279386043548584
2,0,-2.3208272457122803,-3.1462085247039795
2,1,-2.3497965335845947,-3.173677444458008
2,2,-2.4052577018737793,-3.1959080696105957
2,3,-2.449326276779175,-3.224297046661377
2,4,-2.4927072525024414,-3.240511894226074
2,5,-2.5408146381378174,-3.2561533451080322
2,6,-2.5840349197387695,-3.274996280670166
2,7,-2.6145787239074707,-3.295701026916504
2,8,-2.6566781997680664,-3.308837413787842
2,9,-2.6888608932495117,-3.325991153717041
2,10,-2.722878932952881,-3.3365352153778076
2,11,-2.762017011642456,-3.3440208435058594
2,12,-2.7849345207214355,-3.361478805541992
2,13,-2.812457323074341,-3.358846664428711
2,14,-2.847552537918091,-3.3825347423553467
2,15,-2.8768205642700195,-3.396270990371704
3,0,-2.325774908065796,-3.124467134475708
