sample_id,step,x,y
0,0,-4.460198402404785,-2.8854897022247314
0,1,-4.44818639755249,-2.860989570617676
0,2,-4.416812896728516,-2.79891300201416
0,3,-4.376777172088623,-2.738098382949829
0,4,-4.349003314971924,-2.668344020843506
0,5,-4.302493572235107,-2.6164450645446777
0,6,-4.2901811599731445,-2.5494399070739746
0,7,-4.26275634765625,-2.4863362312316895
0,8,-4.2507004737854,-2.4223201274871826
0,9,-4.222460746765137,-2.3647701740264893
0,10,-4.190853118896484,-2.3142800331115723
0,11,-4.170223236083984,-2.2654178142547607
0,12,-4.156177520751953,-2.1987719535827637
0,13,-4.132389068603516,-2.1519343852996826
0,14,-4.111843585968018,-2.107064723968506
0,15,-4.0842766761779785,-2.072282075881958
1,0,-4.464183330535889,-2.8983397483825684
1,1,-4.445278644561768,-2.843756914138794
1,2,-4.415805816650391,-2.784864902496338
1,3,-4.387840747833252,-2.7219748497009277
1,4,-4.368946552276611,-2.65743350982666
1,5,-4.3415727615356445,-2.609398603439331
1,6,-4.333307266235352,-2.554361581802368
1,7,-4.309422492980957,-2.493170738220215
1,8,-4.274084568023682,-2.4510412216186523
1,9,-4.260888576507568,-2.3941650390625
1,10,-4.238491535186768,-2.3454315662384033
1,11,-4.218202114105225,-2.2947120666503906
1,12,-4.196455001831055,-2.2456002235412598
1,13,-4.177723407745361,-2.1937808990478516
1,14,-4.16170072555542,-2.1472890377044678
1,15,-4.137152194976807,-2.112873077392578
2,0,-4.459442138671875,-2.8823020458221436
2,1,-4.431005954742432,-2.8195419311523438
2,2,-4.393225193023682,-2.760488271713257
2,3,-4.365633487701416,-2.7025463581085205
2,4,-4.343811988830566,-2.6400623321533203
2,5,-4.321435451507568,-2.5807883739471436
2,6,-4.294905185699463,-2.523285150527954
2,7,-4.276318550109863,-2.471381664276123
2,8,-4.248433589935303,-2.410909414291382
2,9,-4.212978363037109,-2.3573620319366455
2,10,-4.190242290496826,-2.2990548610687256
2,11,-4.178003311157227,-2.2528977394104004
2,12,-4.1608357429504395,-2.1934421062469482
2,13,-4.129822731018066,-2.1463751792907715
2,14,-4.119029998779297,-2.0982401371002197
2,15,-4.113110065460205,-2.054280996322632
3,0,-4.462620735168457,-2.8853728771209717
3,1,-4.432640552520752,-2.8021621704101562
3,2,-4.405792236328125,-2.729261636734009
3,3,-4.3663649559021,-2.6636199951171875
3,4,-4.342435359954834,-2.6039633750915527
3,5,-4.318358421325684,-2.544271230697632
3,6,-4.3441972732543945,-2.4484732151031494
3,7,-4.331805229187012,-2.385499954223633
3,8,-4.305022716522217,-2.332057237625122
3,9,-4.276684284210205,-2.2619152069091797
3,10,-4.2423248291015625,-2.203033924102783
3,11,-4.22918701171875,-2.155759572982788
3,12,-4.196028232574463,-2.1042308807373047
3,13,-4.171230792999268,-2.054708242416382
3,14,-4.152693748474121,-1.9956141710281372
3,15,-4.139859199523926,-1.9562406539916992
4,0,-4.455845355987549,-2.889256715774536
4,1,-4.41986608505249,-2.8115620613098145
4,2,-4.391422748565674,-2.744262218475342
4,3,-4.354385852813721,-2.677009344100952
4,4,-4.318836688995361,-2.611320734024048
4,5,-4.28928804397583,-2.540177345275879
4,6,-4.26450777053833,-2.4794230461120605
4,7,-4.233330726623535,-2.417231798171997
4,8,-4.205611228942871,-2.3585965633392334
4,9,-4.186380386352539,-2.309109926223755
4,10,-4.173830032348633,-2.252748727798462
4,11,-4.156782150268555,-2.1992015838623047
4,12,-4.159229755401611,-2.1610190868377686
4,13,-4.1451416015625,-2.119424819946289
4,14,-4.130303859710693,-2.0751662254333496
4,15,-4.129374980926514,-2.0356903076171875
5,0,-4.46162748336792,-2.8873836994171143
5,1,-4.430749893188477,-2.819014549255371
5,2,-4.394762992858887,-2.755568504333496
5,3,-4.364634990692139,-2.691054582595825
5,4,-4.341787338256836,-2.6245789527893066
5,5,-4.31413459777832,-2.563938856124878
5,6,-4.291931629180908,-2.494232654571533
5,7,-4.263440132141113,-2.436650037765503
5,8,-4.233737468719482,-2.379786968231201
5,9,-4.210240840911865,-2.3284811973571777
5,10,-4.187285423278809,-2.276517629623413
5,11,-4.1697869300842285,-2.228175640106201
5,12,-4.161515235900879,-2.1806464195251465
5,13,-4.141093730926514,-2.1418936252593994
5,14,-4.12873649597168,-2.0970101356506348
5,15,-4.119765758514404,-2.0605506896972656
6,0,-4.461905479431152,-2.8844125270843506
6,1,-4.432674407958984,-2.8212974071502686
6,2,-4.409827709197998,-2.7602429389953613
6,3,-4.38334321975708,-2.7000882625579834
6,4,-4.353731632232666,-2.641153335571289
6,5,-4.3270769119262695,-2.579547643661499
6,6,-4.299881458282471,-2.512960910797119
6,7,-4.2709879875183105,-2.455944061279297
6,8,-4.2429375648498535,-2.4005463123321533
6,9,-4.213038921356201,-2.3537800312042236
6,10,-4.179534435272217,-2.3078489303588867
6,11,-4.158113956451416,-2.2636008262634277
6,12,-4.127109050750732,-2.2167928218841553
6,13,-4.110523700714111,-2.176323652267456
6,14,-4.092789649963379,-2.134702682495117
6,15,-4.082539081573486,-2.093733072280884
7,0,-4.461074352264404,-2.8756825923919678
7,1,-4.441538333892822,-2.8120715618133545
7,2,-4.418848037719727,-2.74836802482605
7,3,-4.38289213180542,-2.6835122108459473
7,4,-4.350748538970947,-2.6275336742401123
7,5,-4.324584484100342,-2.5665981769561768
7,6,-4.299980163574219,-2.501814126968384
7,7,-4.259739875793457,-2.44994854927063
7,8,-4.24409294128418,-2.3930115699768066
7,9,-4.226011753082275,-2.3361923694610596
7,10,-4.212820053100586,-2.2826740741729736
7,11,-4.184334754943848,-2.232872486114502
7,12,-4.1756181716918945,-2.1840407848358154
7,13,-4.164480686187744,-2.145437717437744
7,14,-4.146903991699219,-2.102698564529419
7,15,-4.1304826736450195,-2.0651144981384277
8,0,-4.467977523803711,-2.8813552856445312
8,1,-4.447465896606445,-2.8133153915405273
8,2,-4.419466018676758,-2.7514712810516357
8,3,-4.395346641540527,-2.685930013656616
8,4,-4.3802490234375,-2.6214489936828613
8,5,-4.365602970123291,-2.567288637161255
8,6,-4.350322723388672,-2.49432373046875
8,7,-4.327474117279053,-2.4356279373168945
8,8,-4.297181606292725,-2.390472173690796
