wall_time,step,value
1772982613.4736044,1,39.0
1772983034.3422096,2,58.0
1772983392.3182366,3,78.0
1772983954.0469208,4,87.0
1772984508.4881992,5,105.0
1772984993.3785377,6,122.0
1772985455.3466487,7,131.0
1772985924.5558622,8,145.0
1772986351.393698,9,157.0
1772986738.5896885,10,183.0
1772987282.7975914,11,199.0
1772987634.1724842,12,211.0
1772988013.0930297,13,230.0
1772988403.789718,14,245.0
1772988845.2685177,15,262.0
1772989296.0975964,16,275.0
1772989665.7715042,17,293.0
1772990049.4632654,18,302.0
1772990442.4545188,19,316.0
1772990905.622831,20,327.0
1772991258.2548,21,348.0
1772991697.1589074,22,355.0
1772992135.8671408,23,366.0
1772992563.5871582,24,380.0
1772992963.8619828,25,396.0
1772993416.2750773,26,407.0
1772993822.3949063,27,415.0
1772994303.1461432,28,431.0
1772994655.9955227,29,439.0
1772995148.4702554,30,455.0
1772995541.090652,31,463.0
1772995995.5658345,32,475.0
1772996339.8151608,33,483.0
1772996762.9649663,34,494.0
1772997170.6242225,35,508.0
1772997589.6266992,36,515.0
1772998056.8190696,37,526.0
1772998479.6769032,38,543.0
1772998946.8086894,39,547.0
1772999283.9906704,40,557.0
1772999646.1219883,41,577.0
1773000045.2413762,42,590.0
1773000452.3147037,43,596.0
1773000826.0275748,44,611.0
1773001299.8208663,45,625.0
1773001670.3064213,46,633.0
1773002144.8975165,47,643.0
1773002514.7608123,48,655.0
1773002890.503455,49,667.0
1773003284.8832436,50,683.0
1773003685.5845752,51,686.0
1773004116.1109548,52,703.0
1773004537.6693854,53,710.0
1773005077.35995,54,724.0
1773005477.2515647,55,735.0
1773005954.5046952,56,786.0
1773006383.4767094,57,793.0
1773006802.697329,58,800.0
1773007251.9940312,59,809.0
1773007705.7214272,60,819.0
1773008064.8767848,61,838.0
1773008554.545695,62,843.0
1773008960.7160456,63,851.0
1773009355.978321,64,867.0
1773009727.275097,65,879.0
1773010158.940976,66,885.0
1773010574.3014183,67,900.0
1773010968.530357,68,915.0
1773011363.0586073,69,930.0
1773011900.1602232,70,937.0
1773012395.2148352,71,949.0
1773012826.4052567,72,963.0
1773013258.886031,73,978.0
1773013700.5624924,74,997.0
1773014083.6002326,75,1008.0
1773014584.3650084,76,1018.0
1773014935.1749804,77,1031.0
1773015297.7351997,78,1036.0
1773015680.6599994,79,1049.0
1773016097.6419847,80,1059.0
1773016464.7244883,81,1076.0
1773016989.1548615,82,1085.0
1773017313.0593052,83,1093.0
1773017713.388246,84,1102.0
1773018075.3236897,85,1114.0
1773018445.2536442,86,1125.0
1773018901.402171,87,1141.0
1773019269.8050861,88,1149.0
1773019716.5171468,89,1160.0
1773020171.7481437,90,1171.0
1773020549.7826672,91,1183.0
1773021010.298384,92,1200.0
1773021399.8012238,93,1214.0
1773021781.3339262,94,1228.0
1773022166.140982,95,1237.0
1773022538.7541263,96,1245.0
1773022978.5813746,97,1253.0
1773023438.8893194,98,1263.0
1773023744.096847,99,1273.0
1773024181.1875303,100,1282.0
