wall_time,step,value
1772596369.182202,1,2.312000036239624
1772596744.835416,2,2.687999963760376
1772597112.2164397,3,3.0880000591278076
1772597562.5537515,4,3.5
1772598054.2882872,5,3.880000114440918
1772598548.264464,6,4.260000228881836
1772599024.964322,7,4.6519999504089355
1772599497.8641562,8,5.02400016784668
1772600053.3153374,9,5.343999862670898
1772600578.7582247,10,5.6519999504089355
1772601069.6163116,11,6.039999961853027
1772601492.8817298,12,6.392000198364258
1772601983.695637,13,6.699999809265137
1772602474.4442048,14,6.98799991607666
1772602942.9935045,15,7.315999984741211
1772603484.7192886,16,7.611999988555908
1772603945.2730303,17,7.915999889373779
1772604462.0500717,18,8.392000198364258
1772604940.6002896,19,8.772000312805176
1772605416.1073818,20,9.12399959564209
1772605917.6052976,21,9.527999877929688
1772606578.8499427,1,2.388000011444092
1772606970.3150594,2,2.808000087738037
1772607404.588348,3,3.2320001125335693
1772607917.6248274,4,3.5999999046325684
1772608439.447545,5,3.9719998836517334
1772608923.9996672,6,4.291999816894531
1772609479.4514077,7,4.5960001945495605
1772609896.0814064,8,4.8520002365112305
1772610384.644439,9,5.104000091552734
1772610872.433906,10,5.380000114440918
1772611435.667832,11,5.716000080108643
1772611914.26237,12,6.164000034332275
1772612462.5777264,13,6.624000072479248
1772612898.779038,14,6.995999813079834
1772613384.644011,15,7.4720001220703125
1772613930.4989233,16,7.8520002365112305
1772614483.2196925,17,8.232000350952148
1772614982.8525422,18,8.739999771118164
1772615624.3238685,1,2.380000114440918
1772615942.1929643,2,2.8480000495910645
1772616341.6590128,3,3.4119999408721924
1772616680.562649,4,3.8959999084472656
1772617034.3315718,5,4.283999919891357
1772617387.7457597,6,4.6479997634887695
1772617784.3883045,7,5.124000072479248
1772618174.7559533,8,5.556000232696533
1772618544.454804,9,5.927999973297119
1772618944.2370365,10,6.328000068664551
1772619333.5110636,11,6.716000080108643
1772619751.4724467,12,7.236000061035156
1772620129.573268,13,7.696000099182129
1772620603.8564126,14,8.12399959564209
1772621003.9312687,15,8.604000091552734
1772621435.0335352,16,9.015999794006348
1772621908.122992,17,9.387999534606934
1772622320.2056925,18,9.776000022888184
1772622739.2600334,19,10.003999710083008
1772623250.402085,20,10.003999710083008
1772623700.860013,21,10.003999710083008
1772624152.6511655,22,10.003999710083008
1772624555.059446,23,10.003999710083008
1772625040.7807689,24,10.003999710083008
1772625543.5218961,25,10.003999710083008
1772625996.0231423,26,10.003999710083008
1772626451.9779482,27,10.003999710083008
1772626911.2499764,28,10.003999710083008
1772627422.1535926,29,10.003999710083008
1772627983.006832,30,10.003999710083008
1772628550.5893235,31,10.003999710083008
1772629068.6263914,32,10.003999710083008
1772629558.557401,33,10.003999710083008
1772630065.8844323,34,10.003999710083008
1772635103.1096468,1,1.3240000009536743
1772635454.4763532,2,1.7920000553131104
1772635828.4316032,3,2.200000047683716
1772636255.0208678,4,2.6040000915527344
1772636654.6381354,5,3.068000078201294
1772637063.848007,6,3.5
1772637451.8477666,7,3.9079999923706055
1772637833.4292402,8,4.572000026702881
1772638283.4631674,9,5.004000186920166
1772638726.4367268,10,5.004000186920166
1772639165.2738655,11,5.004000186920166
1772639594.3303895,12,5.004000186920166
1772640059.5705035,13,5.004000186920166
1772640572.8003101,14,5.004000186920166
1772641056.2976227,15,5.004000186920166
1772641529.8841493,16,5.004000186920166
1772641994.331393,17,5.004000186920166
1772642434.8026469,18,5.004000186920166
1772642864.4854221,19,5.004000186920166
1772643348.1691546,20,5.004000186920166
1772643793.3656342,21,5.004000186920166
1772644214.4743328,22,5.004000186920166
1772644617.3866887,23,5.004000186920166
1772645081.8334987,24,5.004000186920166
1772645563.589396,25,5.004000186920166
1772645970.139897,26,5.004000186920166
1772646438.2864165,27,5.004000186920166
1772646858.9712963,28,5.004000186920166
1772647252.4597414,29,5.004000186920166
1772647671.7816424,30,5.004000186920166
1772648075.0487695,31,5.004000186920166
1772648473.2857273,32,5.004000186920166
1772648941.9320347,33,5.004000186920166
1772649419.6563048,34,5.004000186920166
1772649818.5970533,35,5.004000186920166
1772650273.7012784,36,5.004000186920166
1772650682.1123767,37,5.004000186920166
1772651115.0118334,38,5.004000186920166
1772651521.1159685,39,5.004000186920166
1772651904.4591439,40,5.004000186920166
1772652335.2596567,41,5.004000186920166
1772652799.9800882,42,5.004000186920166
1772653197.9429317,43,5.004000186920166
