step,mean_q,min_q,max_q
169.0,97.73868433663526,76.11140743099503,119.36596124227547
170.0,97.8540935518975,76.16944927456545,119.53873782922956
171.0,98.10928745293334,76.51810264422805,119.70047226163864
172.0,97.82690904638513,77.08243923039117,118.57137886237908
173.0,98.10109222621927,77.68679754123878,118.51538691119976
174.0,98.36646441839227,77.826603962652,118.90632487413252
175.0,98.70744019945343,78.23359658152351,119.18128381738333
176.0,98.45581620514284,77.51721629348835,119.39441611679734
177.0,98.77527021390102,78.05125058454966,119.49928984325238
178.0,99.06997715552362,78.21621372189549,119.92374058915175
179.0,99.33780434536676,78.28191000717665,120.39369868355688
180.0,99.68875215179688,78.59256330577539,120.78494099781837
181.0,100.03295371884374,79.21500558359628,120.85090185409122
182.0,100.26181662637832,79.47842018636946,121.04521306638718
183.0,100.81319729589381,80.12597916870908,121.50041542307854
184.0,100.689538622823,79.91136861756084,121.46770862808513
185.0,101.05816906535026,80.27630017621492,121.84003795448561
186.0,101.51963426330742,80.90357891103483,122.13568961558002
187.0,101.82552529864661,81.06823200625948,122.58281859103374
188.0,102.10574094199973,81.16614360787963,123.04533827611982
189.0,102.54272849330756,81.66779325466003,123.4176637319551
190.0,103.09337469610082,82.27246549779754,123.91428389440412
191.0,103.65705663567044,82.90819654811544,124.40591672322543
192.0,103.973250233578,83.07217883422186,124.87432163293414
193.0,104.37258506129442,83.53113221544811,125.21403790714074
194.0,104.6729028491103,83.74406513648142,125.60174056173916
195.0,105.10882911693363,84.08675151834109,126.13090671552618
196.0,105.69926036844828,84.85055942925112,126.54796130764544
197.0,106.16429336175482,85.3447156750467,126.98387104846293
198.0,106.49932467316233,85.61689312487601,127.38175622144867
199.0,106.77722232974747,86.05452403333568,127.49992062615927
200.0,107.221862996553,86.50868085241422,127.93504514069177
201.0,107.56941546642895,86.89807918562983,128.24075174722807
202.0,107.79887872020109,87.36589684690082,128.23186059350135
203.0,107.19255804788801,85.85585440342169,128.52926169235434
204.0,107.73987481389999,86.56347117255217,128.9162784552478
205.0,107.72547214085961,86.51782199230868,128.93312228941053
206.0,108.09425984193479,86.91367086607586,129.2748488177937
207.0,108.515999171462,87.36897278581593,129.66302555710809
208.0,108.7289183735785,87.94066544253707,129.51717130461992
209.0,109.12798622249994,88.45877236019741,129.79720008480245
210.0,109.32483573257417,88.67971641324017,129.96995505190816
211.0,109.55798822193881,89.21625450702358,129.89972193685406
212.0,109.89220557406135,89.82912765251262,129.95528349561008
213.0,110.25016595537592,90.3852636543512,130.11506825640063
214.0,110.54654065622505,90.75992088266608,130.33316042978402
215.0,110.81023414004102,91.29690715743658,130.32356112264546
216.0,111.08576399446954,91.74955973392926,130.42196825500983
217.0,111.32861467326966,92.33589450150313,130.32133484503618
218.0,111.45514537208038,92.59042684700712,130.31986389715365
219.0,111.35715547781669,92.63785617768727,130.0764547779461
220.0,111.4429384194149,92.849510775983,130.0363660628468
221.0,111.73088143965605,93.43450064687104,130.02726223244105
222.0,111.79284044534865,93.55008378530894,130.03559710538835
223.0,112.03957301763506,94.1060151955964,129.97313083967373
224.0,111.97467897881103,94.67892960621255,129.2704283514095
225.0,112.27405365600316,95.08440929573777,129.46369801626855
226.0,112.4287062432837,95.64559956123234,129.21181292533504
227.0,112.60879055975121,95.8419885492009,129.37559257030154
228.0,112.82679868028978,96.23127907416362,129.42231828641593
229.0,113.02362664001959,96.61124336035078,129.4360099196884
230.0,113.1577439259688,96.85166016201103,129.46382768992657
231.0,113.36533951323034,97.18835922759705,129.54231979886362
232.0,113.62613527382136,97.66025969399749,129.59201085364523
233.0,113.73635614280153,97.98303148460751,129.48968080099556
234.0,114.1587025078915,98.81406106930106,129.50334394648195
235.0,114.27290656740507,99.17744561178502,129.36836752302514
236.0,113.54248824037649,98.16553372272566,128.91944275802732
237.0,113.89608739302341,98.77422067638082,129.017954109666
238.0,114.1139398201029,99.1344260196314,129.0934536205744
239.0,114.36075087044124,99.73456145111552,128.98694028976695
240.0,114.52567408967153,100.20072093710748,128.85062724223556
241.0,114.88293906290652,100.8989418426643,128.86693628314873
242.0,115.04265731787075,101.2008407187006,128.88447391704088
243.0,115.12143411232879,101.34501827402781,128.89784995062976
244.0,114.18316193217501,101.12853402475004,127.2377898396
245.0,114.3653008323413,101.47688820284145,127.25371346184116
246.0,114.61346084310131,102.06248337913934,127.16443830706329
247.0,115.06066998034879,102.61953841646954,127.50180154422806
248.0,115.39115350416449,103.25778522789875,127.52452178043025
249.0,115.75170017157032,103.82035814553856,127.68304219760206
250.0,116.1578205902043,104.59754016545736,127.71810101495123
251.0,116.45817546355691,105.01119618309131,127.90515474402251
252.0,116.52808095492094,104.95254253768258,128.1036193721593
253.0,116.82682773003431,105.40194618186354,128.25170927820508
254.0,117.084609358276,106.16900482905804,128.00021388749394
255.0,117.25203877279019,106.97639252364246,127.52768502193791
256.0,117.52752993335297,107.52638281839735,127.52867704830858
257.0,117.7448315664825,108.18680758587402,127.302855547091
258.0,118.2925156156448,108.96637969593895,127.61865153535065
259.0,118.86060292126781,109.79505453152083,127.92615131101479
260.0,119.41711655797403,110.49545096435507,128.338782151593
261.0,119.76124932356335,110.93960703979457,128.58289160733213
262.0,120.17146586764744,111.5465321085202,128.7963996267747
263.0,120.56533803393445,112.28600807857637,128.84466798929253
264.0,120.96435919269922,112.93117283468358,128.99754555071485
265.0,121.37302199779452,113.54848340766053,129.1975605879285
266.0,121.62717106144281,113.79492290869135,129.45941921419427
267.0,121.98094183982002,114.39277436782221,129.5691093118178
268.0,122.3610226283722,114.90140266224117,129.82064259450323
269.0,122.71557817193147,115.52649677101705,129.90465957284587
270.0,123.06427906750687,116.09139699015559,130.03716114485815
271.0,123.42958310960871,116.70814611560291,130.1510201036145
272.0,123.7749083374662,117.25952846449184,130.29028821044056
273.0,123.9461079181483,117.58536013342352,130.30685570287307
274.0,124.26003708910201,118.10263665059874,130.4174375276053
275.0,124.46457689825823,118.54129571503104,130.3878580814854
276.0,124.69504868230936,118.87693207370371,130.513165290915
277.0,124.8560365966712,118.94503186560091,130.76704132774148
278.0,124.94697903380583,118.99959865584746,130.8943594117642
279.0,125.22320512639693,119.40942348874904,131.03698676404483
280.0,125.53186682200919,119.79201782200305,131.27171582201535
281.0,125.80039148929558,120.1344751279375,131.46630785065366
282.0,125.63875749173322,120.52733483560274,130.7501801478637
283.0,125.97146491821908,120.85649756175927,131.08643227467888
284.0,126.2491364653376,121.29595385416732,131.20231907650788
285.0,126.57560297627455,121.85599012158262,131.29521583096647
286.0,126.7466143796969,122.24759066386771,131.24563809552606
287.0,127.19061787397817,122.79946810260789,131.58176764534846
288.0,127.56026229385574,123.24677806724945,131.87374652046205
289.0,127.3808695178393,123.15307102468465,131.60866801099397
290.0,127.80573155592356,123.50681223154236,132.10465088030475
291.0,127.67427033880776,123.67145693612248,131.67708374149302
292.0,127.98814175158225,123.70358416121141,132.27269934195309
293.0,128.46160922315255,124.0901440800512,132.83307436625387
294.0,128.30462104558825,124.04897253703632,132.5602695541402
295.0,128.28953980040444,123.53437832288347,133.0447012779254
296.0,128.76399768559838,123.99505487047793,133.5329405007188
297.0,129.1836481794897,124.31576880481686,134.05152755416256
298.0,129.65690552340598,124.8635223686711,134.45028867814085
299.0,130.14031928014742,125.43271670162821,134.8479218586666
300.0,130.47042721419322,125.92292281466851,135.01793161371793
301.0,130.8740421465825,126.34468998144384,135.40339431172114
302.0,131.2246956406645,126.61015384462758,135.83923743670138
303.0,131.5016470055531,126.85295926094607,136.15033475016014
304.0,132.07702856964625,127.43759894276161,136.71645819653085
305.0,131.28968894815523,125.74391763124913,136.83546026506136
306.0,131.61351241173816,126.26001964253828,136.96700518093803
307.0,132.20310187491003,126.94095127203445,137.46525247778564
308.0,130.89829194681846,127.48704779522164,134.30953609841526
309.0,131.09430488470497,127.89483563044557,134.29377413896435
310.0,131.5816135930118,128.22112965529163,134.94209753073198
311.0,131.72237420026335,128.36773006866872,135.077018331858
312.0,132.18046591231712,128.68229373172372,135.6786380929105
313.0,132.58271961405416,129.02005038150057,136.14538884660772
314.0,132.99377519781473,129.42780181307708,136.5597485825524
315.0,133.24187005962506,129.60790066008968,136.87583945916043
316.0,132.50926172797895,127.7741842635143,137.2443391924436
317.0,133.22591139136267,128.469582304448,137.98224047827736
318.0,133.71958459548813,128.99718309499931,138.44198609597697
319.0,133.95167734443544,129.76133044712049,138.14202424175036
320.0,134.48186208801923,130.30780482428344,138.65591935175502
321.0,134.72640354035013,130.51842143658166,138.93438564411858
322.0,134.9067203396354,131.04316315522817,138.77027752404265
323.0,135.4280951196367,131.64406992320144,139.21212031607197
324.0,135.7751934445871,131.9037824987524,139.6466043904218
325.0,136.20060683938618,132.16659333579122,140.23462034298117
326.0,136.59028355168783,132.61124686842305,140.56932023495258
327.0,136.9422552575542,133.12634898822137,140.75816152688702
328.0,137.14734537510932,133.40533854008282,140.88935221013583
329.0,137.27712148823315,133.90501464701202,140.64922832945427
330.0,137.67336029766176,134.4911260363147,140.85559455900884
331.0,138.0030556704835,134.89609058112075,141.11002075984624
332.0,138.36499757047616,135.33948475787196,141.39051038308037
333.0,138.7212796432625,135.64135781528788,141.80120147123716
334.0,138.3010178288386,135.85811802985285,140.74391762782437
335.0,138.71449667339616,136.23369996466053,141.19529338213178
336.0,139.0581486295917,136.50255256340932,141.61374469577407
337.0,139.37679970901536,136.96256342034965,141.79103599768104
338.0,139.6945709405064,137.21934357733812,142.16979830367467
339.0,139.90948121706123,137.56252915368634,142.2564332804361
340.0,140.21608711146837,137.78992949759504,142.6422447253417
341.0,140.47039163884693,138.1231832519371,142.81760002575675
342.0,140.69320034483525,138.16636877195822,143.2200319177123
343.0,140.50217315703145,137.81500441673506,143.1893418973278
344.0,140.9110752566115,138.2349276200811,143.5872228931419
345.0,141.27914665551089,138.73335258268236,143.8249407283394
346.0,141.6769773818055,139.16428825947273,144.1896665041383
347.0,141.80735093268746,139.54942193352545,144.06527993184946
348.0,142.17201760333472,139.90293310931355,144.44110209735592
349.0,142.56498048533524,140.30389346049157,144.82606751017892
350.0,142.97263343777828,140.75942940741118,145.1858374681454
351.0,143.26950080078757,141.2595957806349,145.27940582094024
352.0,143.6252342839412,141.6472317836261,145.60323678425635
353.0,143.80991620833032,141.8821408684471,145.73769154821355
354.0,143.99033968759494,141.97922036070395,146.00145901448593
355.0,144.0965112547241,142.21453501896949,145.97848749047873
356.0,144.40296425522826,142.66039871677958,146.14552979367696
357.0,144.84289396495936,143.21580354725006,146.46998438266866
358.0,145.10118040464508,143.46048448402897,146.7418763252612
359.0,145.4466981979208,143.80829437302842,147.08510202281317
360.0,145.70401812422244,144.0915396427568,147.31649660568812
361.0,145.04371839309903,144.29476818580534,145.79266860039274
362.0,145.43298745344737,144.67936760013498,146.18660730675973
363.0,145.69579603842487,144.7815541311371,146.61003794571266
364.0,145.63159668360584,144.32690488257418,146.9362884846375
365.0,145.88521939439565,144.6442479636527,147.1261908251386
366.0,146.30461752941898,144.9909025740257,147.6183324848122
367.0,146.29315754649662,144.80509661838096,147.78121847461225
368.0,146.53410317490358,145.07245225195302,147.99575409785416
369.0,146.65444011083122,145.0260133011718,148.28286692049062
370.0,146.94069898060746,145.42272074791006,148.45867721330484
371.0,146.69920781789824,144.9743863562245,148.424029279572
372.0,146.84663780515137,145.04318154628564,148.65009406401714
373.0,147.1850674389429,145.51524888970397,148.85488598818185
374.0,147.53024325120097,145.95028253344842,149.11020396895353
375.0,147.28665648711603,146.39669409943951,148.17661887479255
376.0,147.60389843117787,146.82130539017916,148.38649147217657
377.0,147.9199307072007,147.0807230078995,148.75913840650188
378.0,148.30481370459586,147.39008234773456,149.21954506145715
379.0,148.3682204261773,147.2778273478244,149.4586135045302
380.0,148.56725653785645,147.5578204919482,149.5766925837647
381.0,148.8364845583872,147.82626024451122,149.84670887226324
382.0,148.24771830469695,146.34138202279448,150.15405458659941
383.0,148.70650207725458,146.88800706514394,150.52499708936526
384.0,149.0946119403299,147.38607006712562,150.8031538135342
385.0,149.07359755415825,147.06555388072556,151.08164122759095
386.0,149.24486023526586,147.27838173239908,151.21133873813264
387.0,149.58974295563576,147.8241901045693,151.3552958067022
388.0,149.75450904703507,148.0975358646202,151.41148222944997
389.0,150.03348395409915,148.40472868929098,151.66223921890733
390.0,150.25160696371853,148.68790389165096,151.81531003578613
391.0,150.39763614771778,148.9364871597124,151.85878513572314
392.0,150.68542380247726,149.20753418348727,152.16331342146725
393.0,151.02042603892875,149.52960608252135,152.51124599533614
394.0,151.37526743772142,149.99702206118326,152.75351281425958
395.0,151.63321646299227,150.5561958926626,152.7102370333219
396.0,151.81441920023795,150.78421277800572,152.84462562247018
397.0,152.07831266839776,151.18338396846687,152.97324136832864
398.0,151.93785505878452,151.57278177767486,152.3029283398942
399.0,152.05308749724202,151.6844519641652,152.42172303031884
400.0,152.2453670959065,151.92456389665492,152.56617029515806
401.0,152.30137314144278,151.8170409786691,152.78570530421646
402.0,152.6029283321813,152.10319881927876,153.10265784508388
403.0,152.8581773385628,152.24589559994854,153.47045907717705
404.0,153.0119157265327,152.29720630850838,153.726625144557
405.0,153.31905011213138,152.55064302629035,154.0874571979724
406.0,153.56395021566436,152.8770438725871,154.2508565587416
407.0,153.7776761962952,153.05447162644168,154.5008807661487
408.0,154.11829465454653,153.50436046233267,154.7322288467604
409.0,154.46514286243172,153.90229630330646,155.027989421557
410.0,154.64699008741903,154.1512741314719,155.14270604336616
411.0,154.91091198932165,154.43486345416454,155.38696052447875
412.0,155.1781993914637,154.73070663755666,155.62569214537072
413.0,155.35174221476848,154.91667985807834,155.78680457145865
414.0,155.60405426038147,155.32002072236816,155.88808779839482
415.0,155.84474136364022,155.5800459328462,156.10943679443426
416.0,156.08468586741293,155.8329330631944,156.33643867163147
417.0,156.31283532266383,156.03224931498042,156.59342133034724
418.0,156.5344448568037,156.2769018859238,156.7919878276836
419.0,156.8087095691214,156.79510708307362,156.82231205516916
420.0,156.96377153457252,156.9013507692975,157.02619229984757
421.0,157.11642163331254,157.04983721336384,157.18300605326124
422.0,157.30576137305746,157.22914762044542,157.3823751256695
423.0,157.5461706483494,157.4662929780298,157.62604831866898
424.0,157.9152054695008,157.8363759208841,157.99403501811744
425.0,158.099892655705,158.01369261346366,158.18609269794632
426.0,158.10628370019307,157.99227438274153,158.22029301764462
427.0,158.1990580401347,158.16216905035282,158.2359470299166
428.0,158.41347383035952,158.33016387627458,158.49678378444446
429.0,158.57798277056577,158.46368649011197,158.69227905101954
430.0,158.68344285532558,158.64181124930388,158.72507446134728
431.0,158.9819770793145,158.91328991441256,159.05066424421645
432.0,159.2440164929651,159.14114274670177,159.3468902392284
433.0,159.45912518912758,159.36821652134802,159.55003385690713
434.0,159.5777558220703,159.57438227785707,159.58112936628353
435.0,159.86810111999023,159.75265266823544,159.98354957174504
436.0,160.08773403167285,159.83045289213456,160.34501517121114
437.0,160.10348608016574,160.04958960975702,160.15738255057443
438.0,160.4142892055476,160.30991537778522,160.51866303330996
439.0,160.69131884212175,160.55649647184265,160.82614121240084
440.0,161.04286032827088,160.86027980805682,161.22544084848496
441.0,161.059159927768,160.6376704063527,161.48064944918335
442.0,161.34526816594826,160.8623066860299,161.82822964586657
443.0,161.53322136033975,161.03553799252458,162.03090472815492
444.0,161.64503746893467,161.1028292250104,162.18724571285895
445.0,161.84362728893575,161.28512900514608,162.4021255727254
446.0,161.84479236155582,161.1067778477955,162.58280687531612
447.0,161.8191845853612,161.12662984817223,162.51173932255014
448.0,161.9950641309755,161.29009753962455,162.7000307223264
449.0,162.1550158782783,161.42519758790817,162.88483416864844
450.0,162.19388974821413,161.31751669630484,163.07026280012343
451.0,162.38669407173256,161.46452479229936,163.30886335116577
452.0,162.46102744165893,161.51194590926082,163.410108974057
453.0,162.62686393699497,161.64792172849099,163.60580614549895
454.0,162.8047094646822,161.72621579831767,163.8832031310467
455.0,162.91471855971787,161.74966965793902,164.07976746149674
456.0,162.94027093470314,161.7214937688053,164.15904810060098
457.0,162.99507425505118,161.7766271067685,164.21352140333386
458.0,162.99859951387225,161.7104557901346,164.28674323760987
459.0,163.0351882319186,161.67703533319147,164.39334113064575
460.0,163.12360437576774,161.7781992925481,164.46900945898741
461.0,163.17843601582769,161.71565188526594,164.64122014638946
462.0,163.23848471771174,161.77617593013778,164.70079350528567
463.0,163.2211120760187,161.72534208956543,164.71688206247197
464.0,163.26813004932504,161.6336153757261,164.90264472292398
465.0,163.25958944429487,161.4737954030949,165.04538348549488
466.0,163.3676637029904,161.38467544530494,165.35065196067586
467.0,163.34370784904877,161.33113221718068,165.35628348091686
468.0,163.34535848748374,161.28027912729854,165.41043784766893
469.0,163.19423252032715,161.1160543151546,165.2724107254997
470.0,163.14817962962258,160.99029025326806,165.30606900597706
471.0,162.8876295499611,160.8389327367303,164.93632636319188
472.0,162.91717256420327,160.6414026832721,165.1929424451344
473.0,162.97089445573215,160.47841445351912,165.46337445794518
474.0,162.8968526480984,160.15887653599924,165.63482876019754
475.0,162.81578859910888,159.97896300349308,165.65261419472466
476.0,162.9392161478894,160.0151304238469,165.8633018719319
477.0,163.0099353412059,159.95323224962627,166.06663843278557
478.0,162.96806580000526,159.81598702759334,166.1201445724172
479.0,163.0913588598973,159.76443440637698,166.41828331341765
480.0,163.07237647732555,159.6433162831221,166.501436671529
481.0,163.06044217431958,159.60445920314973,166.5164251454894
482.0,162.72015876011025,159.4662651749246,165.97405234529592
483.0,162.85431887897226,159.4790060280376,166.22963172990694
484.0,162.8321331458602,159.39364967572212,166.27061661599828
485.0,162.8610276803953,159.3354340001421,166.38662136064846
486.0,162.88719831933818,159.25494693557712,166.51944970309924
487.0,162.81971872177937,159.14131900227332,166.4981184412854
488.0,162.9135921865155,159.07054037353038,166.75664399950062
489.0,162.91645064974875,158.96881317943908,166.8640881200584
490.0,162.78871702276217,158.77297098503033,166.804463060494
491.0,162.84275166203867,158.60816778301168,167.07733554106568
492.0,162.670249414536,158.3976180335191,166.94288079555287
493.0,162.53042097576792,158.20280862274532,166.85803332879055
494.0,162.5390594812185,158.0884146012911,166.98970436114587
495.0,162.62565417396576,158.0414185391112,167.20988980882032
496.0,162.51183982468442,157.92408698793446,167.09959266143437
497.0,162.5788237194132,157.82346753474647,167.33417990407997
