sample_id,step,x,y
0,0,-4.242416858673096,-2.8310811519622803
0,1,-4.233487606048584,-2.8239500522613525
0,2,-4.214345932006836,-2.8073313236236572
0,3,-4.186863422393799,-2.799240827560425
0,4,-4.157285213470459,-2.784226417541504
0,5,-4.1192121505737305,-2.77101469039917
0,6,-4.076675891876221,-2.759486675262451
0,7,-4.033905982971191,-2.749999761581421
0,8,-3.9866957664489746,-2.7346317768096924
0,9,-3.9334139823913574,-2.7195675373077393
0,10,-3.8784725666046143,-2.7124245166778564
0,11,-3.814866304397583,-2.7087230682373047
0,12,-3.7466142177581787,-2.7029738426208496
0,13,-3.684485673904419,-2.698136329650879
0,14,-3.6085197925567627,-2.697672128677368
0,15,-3.5329606533050537,-2.700889825820923
1,0,-4.245066165924072,-2.8294103145599365
1,1,-4.234671115875244,-2.822500228881836
1,2,-4.214850902557373,-2.8114423751831055
1,3,-4.191676616668701,-2.7928199768066406
1,4,-4.158365726470947,-2.7755675315856934
1,5,-4.119748115539551,-2.7545807361602783
1,6,-4.074626445770264,-2.728757619857788
1,7,-4.019917011260986,-2.706644058227539
1,8,-3.968092203140259,-2.6673216819763184
1,9,-3.913479804992676,-2.635258436203003
1,10,-3.8520355224609375,-2.591780185699463
1,11,-3.789156913757324,-2.5553131103515625
1,12,-3.7175023555755615,-2.512802839279175
1,13,-3.644351005554199,-2.4697086811065674
1,14,-3.5656862258911133,-2.4242141246795654
1,15,-3.4848520755767822,-2.3725247383117676
2,0,-4.2549824714660645,-2.8271517753601074
2,1,-4.242915153503418,-2.8203272819519043
2,2,-4.2333550453186035,-2.8152225017547607
2,3,-4.223124027252197,-2.801189661026001
2,4,-4.207616329193115,-2.7865142822265625
2,5,-4.185786247253418,-2.7849462032318115
2,6,-4.166608810424805,-2.7726833820343018
2,7,-4.145907402038574,-2.7587227821350098
2,8,-4.1251301765441895,-2.7353274822235107
2,9,-4.102795124053955,-2.722651481628418
2,10,-4.080371379852295,-2.6956939697265625
2,11,-4.055514335632324,-2.666064500808716
2,12,-4.028372287750244,-2.6357624530792236
2,13,-4.003532886505127,-2.6104228496551514
2,14,-3.9763541221618652,-2.5828733444213867
2,15,-3.9510910511016846,-2.5541326999664307
3,0,-4.242912292480469,-2.8284943103790283
3,1,-4.231386184692383,-2.80462908744812
3,2,-4.20929479598999,-2.774251699447632
3,3,-4.178822994232178,-2.7573046684265137
3,4,-4.140451431274414,-2.743414878845215
3,5,-4.097978115081787,-2.7288143634796143
