sample_id,step,x,y
0,0,-2.8809256553649902,-3.394878387451172
0,1,-2.9435765743255615,-3.4262213706970215
0,2,-3.001936674118042,-3.457261562347412
0,3,-3.062169313430786,-3.480142116546631
0,4,-3.127103090286255,-3.511493444442749
0,5,-3.1854934692382812,-3.5354056358337402
0,6,-3.244495391845703,-3.5774662494659424
0,7,-3.301630973815918,-3.6156365871429443
0,8,-3.347801446914673,-3.6218929290771484
0,9,-3.385227918624878,-3.66459321975708
0,10,-3.429656744003296,-3.701406955718994
0,11,-3.477125883102417,-3.7255725860595703
0,12,-3.519239664077759,-3.7425026893615723
0,13,-3.5654540061950684,-3.77077579498291
0,14,-3.611118793487549,-3.7948286533355713
0,15,-3.649576425552368,-3.8109560012817383
1,0,-2.878169536590576,-3.3815903663635254
1,1,-2.9517321586608887,-3.4234073162078857
1,2,-3.0121684074401855,-3.4573380947113037
1,3,-3.0755863189697266,-3.484515428543091
1,4,-3.123424530029297,-3.5172111988067627
1,5,-3.1867411136627197,-3.540428400039673
1,6,-3.241067409515381,-3.5749871730804443
1,7,-3.3022139072418213,-3.5953571796417236
1,8,-3.366671085357666,-3.616370916366577
1,9,-3.4360876083374023,-3.6294615268707275
1,10,-3.5028178691864014,-3.6439390182495117
1,11,-3.5566296577453613,-3.682400703430176
1,12,-3.6081929206848145,-3.7146003246307373
1,13,-3.6579792499542236,-3.7406232357025146
1,14,-3.7093629837036133,-3.7632367610931396
1,15,-3.7412636280059814,-3.7767579555511475
2,0,-2.874232769012451,-3.3957698345184326
2,1,-2.928210973739624,-3.4234986305236816
2,2,-2.980386972427368,-3.458301067352295
2,3,-3.0444092750549316,-3.4716203212738037
2,4,-3.0882060527801514,-3.488783597946167
2,5,-3.145698070526123,-3.5214948654174805
2,6,-3.199812650680542,-3.5478978157043457
2,7,-3.2417526245117188,-3.579134702682495
2,8,-3.2971224784851074,-3.600710391998291
2,9,-3.340052843093872,-3.622037887573242
2,10,-3.4030447006225586,-3.6400961875915527
2,11,-3.464979410171509,-3.6661629676818848
2,12,-3.512436628341675,-3.6928064823150635
2,13,-3.5587451457977295,-3.7069711685180664
2,14,-3.607905626296997,-3.7221221923828125
