row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,movebase,True,0,0,0,400,-95.25713238120079,-2.2,-1.6,1.7978664651663627,,,,,,3.256390479588841,2.573539530354955,3.509068354608453e-05
summary,all,movebase,movebase,True,,,,,,,,,,-95.25713238120079,0.0,0.0,0.0,3.256390479588841,2.573539530354955,3.509068354608453e-05
