row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,diffusion,True,0,1,0,61,82.07749435305595,-3.025,-2.625,2.6584562936267786,,,,,,2.6554938342112235,2.3447486841303804,9.899039867206002e-05
summary,all,movebase,diffusion,True,,,,,,,,,,82.07749435305595,1.0,0.0,0.0,2.6554938342112235,2.3447486841303804,9.899039867206002e-05
