wall_time,step,value
1773073094.3280747,1,37.0
1773073505.739335,2,8.0
1773073793.6519208,3,7.0
1773074164.714498,4,9.0
1773074523.1140127,5,4.0
1773074821.5884233,6,16.0
1773075145.3877819,7,10.0
1773075543.5630352,8,12.0
1773075950.231304,9,10.0
1773076362.8999362,10,8.0
1773076674.1566005,11,3.0
1773077083.5438838,12,11.0
1773077525.5399551,13,6.0
1773077929.1711748,14,10.0
1773078287.0274248,15,12.0
1773078685.9458067,16,4.0
1773079092.4922283,17,8.0
1773079485.2481863,18,10.0
1773079920.4893103,19,6.0
1773080276.3126287,20,11.0
1773080710.2593148,21,10.0
1773081117.3538148,22,13.0
1773081499.9723096,23,8.0
1773081821.363902,24,8.0
1773082299.2194164,25,7.0
1773082647.6819003,26,12.0
1773083028.9312174,27,3.0
1773083519.30583,28,7.0
1773084059.0652602,29,8.0
1773084322.3129647,30,6.0
1773084806.8176208,31,5.0
1773085187.1143286,32,5.0
1773085620.0482447,33,7.0
1773086161.9390287,34,4.0
1773086712.940548,35,1.0
1773087187.576603,36,7.0
1773087690.6050196,37,5.0
1773088190.7312837,38,5.0
1773088894.556529,39,6.0
1773089421.3987725,40,1.0
1773089588.4305165,41,2.0
1773090144.8199878,42,9.0
1773090567.1461499,43,5.0
1773091049.7398198,44,6.0
1773091474.5157712,45,7.0
1773092019.6412358,46,4.0
1773092514.7953153,47,4.0
1773093044.929059,48,8.0
1773093507.3479805,49,5.0
1773093968.7064822,50,7.0
1773094446.8798156,51,6.0
1773095216.8191035,52,3.0
1773095476.8584723,53,2.0
1773095957.9070058,54,4.0
1773096365.944284,55,4.0
1773096798.5611808,56,7.0
1773097237.5591946,57,2.0
1773097694.4224682,58,1.0
1773098437.1747804,59,6.0
1773098613.780074,60,214.0
1773099046.3144603,61,16.0
1773099490.2820857,62,3.0
1773099884.0205896,63,4.0
1773100341.8799727,64,5.0
1773100693.6455982,65,4.0
1773101131.79534,66,5.0
1773101655.1829593,67,4.0
1773102039.4357967,68,5.0
1773102409.3314312,69,9.0
1773102855.8414721,70,10.0
1773103211.7231956,71,5.0
1773103602.5241554,72,7.0
1773104102.5600843,73,7.0
1773104447.3528588,74,3.0
1773104759.2524936,75,10.0
1773105161.2910752,76,5.0
1773105591.8012564,77,8.0
1773106011.5395956,78,2.0
1773106447.0310893,79,6.0
1773106818.690327,80,10.0
1773107198.54999,81,6.0
1773107602.0978196,82,6.0
1773107996.3721974,83,5.0
1773108617.40845,84,5.0
1773109218.3778098,85,1.0
1773109391.6675634,86,2.0
1773109781.526105,87,6.0
