row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,rule_based,False,0,1,0,97,79.27074685692787,-1.125,-4.875,1.7978664651663625,,,,,,13.632178986919419,5.395324769420662,4.778176260733664e-14
summary,all,movebase,rule_based,False,,,,,,,,,,79.27074685692787,1.0,0.0,0.0,13.632178986919419,5.395324769420662,4.778176260733664e-14
