sample_id,step,x,y
0,0,-2.5547943115234375,-2.3530988693237305
0,1,-2.5219264030456543,-2.415254592895508
0,2,-2.47623872756958,-2.467165231704712
0,3,-2.4352099895477295,-2.5193538665771484
0,4,-2.3972907066345215,-2.5766525268554688
0,5,-2.3487753868103027,-2.6357545852661133
0,6,-2.3015639781951904,-2.6963672637939453
0,7,-2.2587666511535645,-2.7455637454986572
0,8,-2.217655658721924,-2.781433582305908
0,9,-2.1669068336486816,-2.8218250274658203
0,10,-2.1243598461151123,-2.8671693801879883
0,11,-2.077907085418701,-2.916252851486206
0,12,-2.0447585582733154,-2.960297107696533
0,13,-2.0010201930999756,-3.0008156299591064
0,14,-1.9812705516815186,-3.0512192249298096
0,15,-1.9420554637908936,-3.0925710201263428
1,0,-2.5511879920959473,-2.347163200378418
1,1,-2.519361734390259,-2.4064483642578125
1,2,-2.483288049697876,-2.4721615314483643
1,3,-2.4137306213378906,-2.496577024459839
1,4,-2.3581221103668213,-2.5336759090423584
1,5,-2.294321060180664,-2.5869193077087402
1,6,-2.260917901992798,-2.6398370265960693
1,7,-2.204894781112671,-2.698214054107666
1,8,-2.1395320892333984,-2.7425849437713623
1,9,-2.093836545944214,-2.7843921184539795
1,10,-2.0323753356933594,-2.814671754837036
1,11,-1.9790854454040527,-2.8400626182556152
1,12,-1.942667841911316,-2.871990442276001
1,13,-1.9036468267440796,-2.889244556427002
1,14,-1.8573554754257202,-2.921642541885376
1,15,-1.8131153583526611,-2.935368537902832
2,0,-2.559647798538208,-2.3584060668945312
2,1,-2.52738881111145,-2.4182894229888916
2,2,-2.480120897293091,-2.468421459197998
2,3,-2.438997983932495,-2.5267064571380615
2,4,-2.390293836593628,-2.5828771591186523
2,5,-2.3382554054260254,-2.6370644569396973
2,6,-2.2775697708129883,-2.6889243125915527
2,7,-2.22939133644104,-2.7497940063476562
2,8,-2.1779263019561768,-2.8001937866210938
2,9,-2.1298208236694336,-2.8399658203125
2,10,-2.0764431953430176,-2.8855700492858887
2,11,-2.029146194458008,-2.9271371364593506
2,12,-1.9776639938354492,-2.9648983478546143
2,13,-1.9393495321273804,-2.999518632888794
2,14,-1.8995708227157593,-3.0323991775512695
2,15,-1.8641622066497803,-3.0606040954589844
3,0,-2.561326503753662,-2.3579957485198975
3,1,-2.5278265476226807,-2.420366048812866
3,2,-2.4754931926727295,-2.4725873470306396
3,3,-2.4216411113739014,-2.5346384048461914
3,4,-2.3739917278289795,-2.59169340133667
3,5,-2.313326835632324,-2.636319398880005
3,6,-2.26727032661438,-2.694187641143799
3,7,-2.2175920009613037,-2.734320878982544
3,8,-2.1738250255584717,-2.7762229442596436
3,9,-2.1125924587249756,-2.8058624267578125
3,10,-2.073258876800537,-2.855422019958496
3,11,-2.039728879928589,-2.889331817626953
3,12,-2.0003623962402344,-2.929572820663452
3,13,-1.9760451316833496,-2.9610683917999268
3,14,-1.946926474571228,-3.0032758712768555
3,15,-1.8986724615097046,-3.0277180671691895
4,0,-2.5613627433776855,-2.3493268489837646
4,1,-2.532541036605835,-2.400310516357422
4,2,-2.494148015975952,-2.450685501098633
4,3,-2.4567549228668213,-2.50398850440979
4,4,-2.4255928993225098,-2.548495054244995
4,5,-2.379347801208496,-2.5912585258483887
4,6,-2.3344333171844482,-2.640033721923828
4,7,-2.278353452682495,-2.6838793754577637
4,8,-2.2414371967315674,-2.724703073501587
4,9,-2.194160223007202,-2.7609596252441406
4,10,-2.1487934589385986,-2.802027940750122
4,11,-2.1087114810943604,-2.840740203857422
4,12,-2.058427095413208,-2.8776276111602783
4,13,-2.0140275955200195,-2.906118631362915
4,14,-1.9791680574417114,-2.9309287071228027
4,15,-1.93690824508667,-2.958710193634033
5,0,-2.5509214401245117,-2.352860927581787
5,1,-2.516204357147217,-2.395315408706665
5,2,-2.4963419437408447,-2.456721782684326
5,3,-2.455796957015991,-2.507391929626465
