row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,rule_based,True,0,0,0,400,-85.33214648067951,-1.975,-4.825,-2.8191724504468576,,,,,,3.562593312817797,2.5854896164496384,1.5258822865700554e-05
summary,all,movebase,rule_based,True,,,,,,,,,,-85.33214648067951,0.0,0.0,0.0,3.562593312817797,2.5854896164496384,1.5258822865700554e-05
