row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,rule_based,True,1,0,0,12,-104.33449274301529,-3.004138014984446,-1.0531152776085562,0.3794489961815122,,,,,,4.03073897919336,2.4890402737166664,0.000536795274137061
,2,movebase,rule_based,True,1,0,0,44,-112.6476618051529,-3.7719608653936354,-2.5895186033430218,-2.3657487272677913,,,,,,1.2150602658141922,3.070746523240693,0.0002453931418594813
,3,movebase,rule_based,True,0,1,0,99,71.79562159627676,-6.030131432006261,-4.816038840225655,0.4113866143718428,,,,,,4.214436510156677,4.60632712966525,0.00035235381440171427
,4,movebase,rule_based,True,0,1,0,66,93.2693725079298,-3.264378684256614,-3.696960413350734,-1.9168294032043403,,,,,,5.6850773867735,3.1955762697799686,3.0379084239329073e-05
,5,movebase,rule_based,True,1,0,0,67,-115.1421591937542,-3.0771657989561714,-2.168814996317199,-1.184939375889364,,,,,,0.838344340132462,3.1089358210725,0.00019145736671235543
,6,movebase,rule_based,True,1,0,0,45,-106.99981145560741,-2.7789942974335786,-2.00793609711707,-1.0086083894358948,,,,,,1.1447009155225116,3.118434141621065,0.00023094610485018455
,7,movebase,rule_based,True,0,1,0,143,69.778335981071,-2.9119028472747157,-3.899316389857325,-1.63690955706888,,,,,,4.1592941029143065,6.180598471715714,0.0002959586953937921
,8,movebase,rule_based,True,1,0,0,60,-110.83517134934664,-3.696895400741056,-4.6597560081002225,-1.2305504402088383,,,,,,1.111574212133982,3.370936941483544,0.00021363677930361704
,9,movebase,rule_based,True,0,1,0,66,91.76159413903952,-6.15522646596374,-2.599388594253766,1.4720616157768063,,,,,,4.459054859236198,2.3012494185514583,0.0001837546600999949
,10,movebase,rule_based,True,0,1,0,57,80.36488401889801,-6.183683079566656,-4.5392437570632955,-2.0484517811575618,,,,,,4.484686165751839,3.6085013543227284,0.0002124673967245025
,11,movebase,rule_based,True,1,0,0,57,-122.84437024593353,-1.9150714473629211,-3.0580137222199286,-2.300621395408942,,,,,,3.775356279910721,2.8991600443573886,0.000269920715661485
,12,movebase,rule_based,True,1,0,0,27,-111.53652974963188,-6.196098285873226,-3.785950331315639,0.09124215202961909,,,,,,4.193045258607834,3.198662636406579,0.00023079064930263724
,13,movebase,rule_based,True,0,1,0,105,62.68279069662094,-2.6705508165350276,-2.6651337600908347,-1.5194484072869763,,,,,,6.931061539282171,3.5740328069095098,4.9013360829468247e-05
,14,movebase,rule_based,True,1,0,0,51,-113.44924823194742,-3.816110669822575,-1.4935000778515155,0.9909783563732388,,,,,,0.6123309349291409,3.2616685828526037,0.00020965007154564796
,15,movebase,rule_based,True,0,1,0,73,92.43025030195713,-3.1983675600945483,-1.9751670348942998,0.8145960804850598,,,,,,5.069204919071433,4.8115959358874125,0.0003331448510457252
,16,movebase,rule_based,True,0,1,0,82,86.95796555280685,-4.515560864811626,-2.727946423632743,2.885578144603839,,,,,,2.7746266105131174,2.6008580247952886,7.732700774047815e-05
,17,movebase,rule_based,True,0,1,0,54,94.60444531589746,-4.275404158483568,-1.3437217005493243,-2.741573069376651,,,,,,2.967652086997514,2.8202317054200927,3.378884815539694e-05
,18,movebase,rule_based,True,0,1,0,80,80.78259778767824,-2.490501595827557,-2.9039395803351877,2.626814250364724,,,,,,5.660625548051385,2.982720904544682,9.29720555870141e-05
,19,movebase,rule_based,True,0,1,0,132,76.52788382768631,-4.096021029264179,-2.9481557483511613,0.240647407623036,,,,,,0.5721926538946802,2.7234711103197933,0.0002391512034467147
,20,movebase,rule_based,True,0,1,0,87,82.19786003232002,-6.396095274974764,-1.129262651495977,-1.7886906160257263,,,,,,3.5510987073970313,2.7106962017606606,0.0003086780010037731
summary,all,movebase,rule_based,True,,,,,,,,,,4.268207849189639,0.6,0.4,0.0,3.3725081138142023,3.3316722149211793,0.00021687895410201866
