wall_time,step,value
1773036415.368034,1,10.0
1773036999.176873,2,14.0
1773037723.175288,3,21.0
1773038098.1120973,4,26.0
1773038633.7584379,5,29.0
1773039146.391174,6,35.0
1773039826.346492,7,40.0
1773040304.7488663,8,43.0
1773040809.909135,9,50.0
1773041643.2087774,10,56.0
1773041942.6414213,11,57.0
1773042549.8558028,12,66.0
1773043573.1694148,1,13.0
1773043922.2129157,2,31.0
1773044282.8035016,3,44.0
1773044654.2775989,4,56.0
1773045151.5178323,5,69.0
1773045685.716993,6,78.0
1773046106.601568,7,93.0
1773046497.367909,8,102.0
1773046893.4219077,9,110.0
1773047393.8717103,10,123.0
1773047747.1342895,11,131.0
1773048225.8924806,12,137.0
1773048634.5076244,13,146.0
1773049049.9090297,14,154.0
1773049451.1287742,15,162.0
1773049824.5481741,16,172.0
1773050187.0652308,17,178.0
1773050578.6123261,18,188.0
1773050950.604568,19,194.0
1773051361.3579743,20,200.0
1773051743.2942617,21,208.0
1773052099.1291206,22,221.0
1773052479.3443828,23,233.0
1773052787.678174,24,239.0
1773053142.5708485,25,245.0
1773053461.1309292,26,253.0
1773053789.7416155,27,264.0
1773054135.045041,28,276.0
1773054508.8421493,29,282.0
1773054895.575938,30,291.0
1773055311.1800683,31,297.0
1773055700.5627034,32,299.0
1773056077.9958353,33,309.0
1773056506.8370173,34,317.0
1773056946.1691718,35,329.0
1773057326.3979797,36,338.0
1773057659.6379817,37,343.0
1773058105.629808,38,354.0
1773058425.2296965,39,365.0
1773058869.2814562,40,372.0
1773059611.0803626,41,381.0
1773059811.292589,42,384.0
1773060277.4191146,43,392.0
1773060683.6136408,44,395.0
1773061198.7022457,45,407.0
1773061721.0778072,46,417.0
1773062227.276946,47,424.0
1773062633.189814,48,428.0
1773063136.9305072,49,434.0
1773063666.7231727,50,439.0
1773064092.5878336,51,442.0
1773064567.1832302,52,448.0
1773065013.4596891,53,458.0
1773065455.1431344,54,466.0
1773066004.7623153,55,475.0
1773066327.841816,56,478.0
1773066754.3994114,57,482.0
1773067203.5744088,58,489.0
1773067645.909992,59,494.0
1773067885.0144343,60,494.0
1773068297.5811925,61,499.0
1773068869.0933046,62,501.0
1773068991.519631,63,501.0
1773069372.7722964,64,506.0
1773069773.7077994,65,511.0
1773070144.6310241,66,524.0
1773070506.3059127,67,529.0
1773070872.098187,68,538.0
1773071249.3756275,69,544.0
1773071806.3495193,70,550.0
1773072013.1652873,71,553.0
