sample_id,step,x,y
0,0,-4.490545749664307,-2.950394868850708
0,1,-4.497591495513916,-2.9488024711608887
0,2,-4.502598762512207,-2.9501399993896484
0,3,-4.50538969039917,-2.9514243602752686
0,4,-4.508583068847656,-2.9521524906158447
0,5,-4.512445449829102,-2.9533393383026123
0,6,-4.515843391418457,-2.949641704559326
0,7,-4.517299652099609,-2.9468040466308594
0,8,-4.518624305725098,-2.9429240226745605
0,9,-4.516833782196045,-2.9412479400634766
0,10,-4.523802280426025,-2.939485788345337
0,11,-4.525430202484131,-2.9386322498321533
0,12,-4.528693199157715,-2.9375452995300293
0,13,-4.535426139831543,-2.9402129650115967
0,14,-4.538179397583008,-2.9373204708099365
0,15,-4.542873859405518,-2.937248945236206
1,0,-4.49290657043457,-2.949917793273926
1,1,-4.492779731750488,-2.9498772621154785
1,2,-4.491375923156738,-2.943772792816162
1,3,-4.483879566192627,-2.9421584606170654
1,4,-4.48244571685791,-2.933520793914795
1,5,-4.492943286895752,-2.930757522583008
1,6,-4.4958696365356445,-2.917128086090088
1,7,-4.4942626953125,-2.9054250717163086
1,8,-4.496208667755127,-2.895297050476074
1,9,-4.493865013122559,-2.8873486518859863
1,10,-4.4928765296936035,-2.882719039916992
1,11,-4.494067668914795,-2.873605251312256
1,12,-4.5003132820129395,-2.863992929458618
1,13,-4.501553535461426,-2.8597280979156494
1,14,-4.5023674964904785,-2.8516507148742676
1,15,-4.497678756713867,-2.843636989593506
2,0,-4.475230693817139,-2.931567430496216
2,1,-4.465184688568115,-2.9056055545806885
2,2,-4.4362711906433105,-2.8711867332458496
2,3,-4.4091081619262695,-2.819009780883789
2,4,-4.360237121582031,-2.7525806427001953
2,5,-4.311947345733643,-2.680140495300293
2,6,-4.25511360168457,-2.593745708465576
2,7,-4.1802544593811035,-2.516099214553833
2,8,-4.106667995452881,-2.407663106918335
2,9,-3.9939560890197754,-2.3118362426757812
2,10,-3.9073486328125,-2.1890604496002197
2,11,-3.7881011962890625,-2.083372116088867
2,12,-3.661456823348999,-1.9550267457962036
