wall_time,step,value
1772765397.0715637,2,92.0
1772765401.1736927,3,157.0
1772765404.59588,4,214.0
1772765416.1721663,5,417.0
1772765419.021083,6,455.0
1772766148.498069,2,102.0
1772766186.8767157,2,116.0
1772766192.0372355,3,200.0
1772766195.9138274,4,264.0
1772766200.5514224,5,341.0
1772766203.7511096,6,392.0
1772766206.842605,7,443.0
1772766207.1288521,8,444.0
1772766210.0616183,9,495.0
1772766210.299094,10,496.0
1772766216.8380654,11,613.0
1772766224.567752,12,746.0
1772766238.7433026,13,989.0
1772766246.021509,14,1106.0
1772766248.1564415,15,1136.0
1772766255.6090636,16,1266.0
1772766257.3374074,17,1288.0
1772766260.760397,18,1346.0
1772766270.3516467,19,1513.0
1772766275.159908,20,1590.0
1772766281.1249285,21,1692.0
1772766288.3368375,22,1814.0
1772766294.6729949,23,1918.0
1772766310.031391,24,2185.0
1772766319.4810767,25,2340.0
1772766326.9186034,26,2461.0
1772766335.4013228,27,2603.0
1772766352.7397423,28,2902.0
1772766382.0906107,2,148.0
1772766383.032337,3,153.0
1772766386.8240118,4,217.0
1772766390.0448108,5,268.0
1772766393.8226545,6,331.0
1772766399.2945273,7,425.0
1772766403.880816,8,501.0
1772766411.889045,9,635.0
1772766415.5208187,10,691.0
1772766423.7548068,11,833.0
1772766427.7423546,12,895.0
1772766438.0042574,13,1071.0
1772766451.6236339,14,1298.0
1772766459.2423217,15,1421.0
1772766460.490331,16,1436.0
1772766486.0145473,17,1886.0
1772766497.8279676,18,2071.0
1772766507.1254082,19,2220.0
1772766517.5343103,20,2392.0
1772766536.0811906,21,2709.0
1772766538.587451,22,2733.0
1772766547.0242212,23,2880.0
1772766551.528344,24,2952.0
1772766559.2666738,25,3082.0
1772766564.5880113,26,3164.0
1772766578.0494614,27,3393.0
1772766578.8650327,28,3395.0
1772766591.2248106,29,3613.0
1772766596.483024,30,3690.0
1772766599.845361,31,3741.0
1772766600.68086,32,3751.0
1772766600.8314178,33,3752.0
1772766609.2003696,34,3899.0
1772766616.8474936,35,4024.0
1772766623.1359098,36,4126.0
1772766645.2343037,37,4510.0
1772766660.0402503,38,4742.0
1772766668.0295002,39,4871.0
1772766672.3374994,40,4940.0
1772766673.716743,41,4960.0
1772766679.8262491,42,5064.0
1772766937.0404952,43,5067.0
1772766942.9669657,44,5169.0
1772766946.3073385,45,5220.0
1772766950.2993186,46,5286.0
1772766954.8333855,47,5360.0
1772766960.8254411,48,5459.0
1772766967.4426627,49,5570.0
1772766971.603115,50,5637.0
1772766977.017417,51,5727.0
1772766980.3813708,52,5778.0
1772766989.663444,53,5933.0
1772766992.7020776,54,5978.0
1772767013.9075675,55,6346.0
1772767029.0234258,56,6588.0
1772767035.3533163,57,6687.0
1772767038.8570225,58,6741.0
1772767042.0920491,59,6792.0
1772767047.9535272,60,6887.0
1772767049.4893389,61,6906.0
1772767054.2568183,62,6988.0
1772767060.607596,63,7095.0
1772767074.0174477,64,7322.0
1772767084.600672,65,7493.0
1772767091.632467,66,7607.0
1772767092.7913098,67,7621.0
1772767093.3524756,68,7629.0
1772767093.6658754,69,7633.0
1772767095.3716552,70,7661.0
1772767096.0107257,71,7669.0
1772767096.1691175,72,7670.0
1772767099.2660556,73,7723.0
1772767104.3376203,74,7808.0
1772767119.5918877,75,8073.0
1772767127.3454406,76,8198.0
1772767138.5410824,77,8384.0
1772767142.146708,78,8435.0
1772767158.8204713,79,8722.0
1772767163.5370753,80,8784.0
1772767165.6893058,81,8816.0
1772767170.9858103,82,8905.0
1772767176.807634,83,9002.0
1772767180.8973997,84,9068.0
1772767190.5707285,85,9233.0
1772767194.1464787,86,9284.0
1772767197.2986248,87,9335.0
1772767204.1633973,88,9451.0
1772767216.497909,89,9663.0
1772767228.7016828,90,9864.0
1772767236.6807415,91,9994.0
1772767240.3053927,92,10048.0
1772767315.128472,93,10119.0
1772767327.3134303,94,10328.0
1772767348.3299289,95,10679.0
1772767353.059521,96,10737.0
1772767354.4617784,97,10757.0
1772767361.686127,98,10878.0
1772767366.6791515,99,10959.0
1772767373.5807312,100,11075.0
1772767382.6309543,101,11228.0
1772767386.2562084,102,11284.0
1772767392.3948696,103,11389.0
1772767409.9268918,104,11693.0
1772767416.3579454,105,11792.0
1772767427.8324125,106,11991.0
1772767440.5123127,107,12204.0
1772767443.763837,108,12249.0
1772767449.7124963,109,12350.0
1772767456.027751,110,12456.0
1772767468.151783,111,12663.0
1772767471.669452,112,12714.0
1772767474.7673826,113,12765.0
1772767481.0758078,114,12874.0
1772767481.8003972,115,12881.0
1772767493.2796905,116,13082.0
1772767494.838567,117,13099.0
1772767510.694826,118,13378.0
1772767535.5197074,119,13804.0
1772767540.3718286,120,13868.0
1772767544.8168988,121,13943.0
1772767559.1064785,122,14187.0
1772767559.9917026,123,14188.0
1772767568.8488367,124,14343.0
1772767572.768749,125,14404.0
1772767573.18633,126,14407.0
1772767593.6232345,127,14768.0
1772767603.5200238,128,14926.0
1772767610.5294676,129,15041.0
1772767784.6029208,130,15092.0
1772767799.1627333,131,15345.0
1772767807.1438444,132,15472.0
1772767816.254522,133,15625.0
1772767827.9435315,134,15823.0
1772767847.292222,135,16157.0
1772767868.9286525,136,16522.0
1772767878.233719,137,16667.0
1772767881.5748203,138,16718.0
1772767896.0162463,139,16971.0
1772767900.985138,140,17047.0
1772767916.6402383,141,17319.0
1772767920.4186087,142,17370.0
1772767922.470438,143,17403.0
1772767927.6332817,144,17492.0
1772767933.2426045,145,17586.0
1772767963.6263363,146,18117.0
1772767974.0965886,147,18275.0
1772767976.5307145,148,18308.0
1772767981.2465193,149,18389.0
1772767987.4971633,150,18495.0
1772767993.322689,151,18592.0
1772767996.5531418,152,18643.0
1772768006.358572,153,18812.0
1772768014.4246168,154,18945.0
1772768020.6833725,155,19049.0
1772768028.9198842,156,19188.0
1772768031.8267257,157,19232.0
1772768034.9431775,158,19283.0
1772768039.9471602,159,19367.0
1772768043.1371582,160,19417.0
1772768046.2798023,161,19469.0
1772768054.543351,162,19612.0
1772768069.9904993,163,19876.0
1772768073.191765,164,19920.0
1772768073.9855685,165,19931.0
1772768074.4729192,166,19938.0
1772768079.1952074,167,20019.0
1772768162.155518,168,20114.0
1772768163.9112935,169,20139.0
1772768168.1527038,170,20213.0
1772768175.6648,171,20341.0
1772768187.2536504,172,20538.0
1772768195.293434,173,20669.0
1772768198.5847561,174,20720.0
1772768208.599238,175,20894.0
1772768213.8354995,176,20975.0
1772768220.0737636,177,21079.0
1772768229.2161703,178,21235.0
1772768229.737206,179,21236.0
1772768232.6696951,180,21287.0
1772768242.255763,181,21451.0
1772768242.9317174,182,21453.0
1772768246.2115338,183,21510.0
1772768265.5049198,184,21846.0
1772768271.615068,185,21934.0
1772768274.8481097,186,21985.0
1772768307.3945818,187,22557.0
1772768311.6556807,188,22605.0
1772768320.7624762,189,22763.0
1772768328.4178045,190,22889.0
1772768335.8315604,191,23013.0
1772768349.9603083,192,23255.0
1772768371.3319497,193,23621.0
1772768376.9445724,194,23704.0
1772768379.7605686,195,23749.0
1772768389.8548565,196,23924.0
1772768407.5437176,197,24228.0
1772768431.7475474,198,24642.0
1772768435.913483,199,24693.0
1772768446.759914,200,24881.0
1772768457.8317013,201,25068.0
1772768662.000103,202,25130.0
1772768665.1283503,203,25181.0
1772768674.1930456,204,25337.0
1772768678.5665574,205,25407.0
1772768683.0824196,206,25482.0
1772768687.4809952,207,25555.0
1772768704.3267245,208,25847.0
1772768705.3440392,209,25848.0
1772768712.5148098,210,25973.0
1772768723.1581275,211,26153.0
1772768726.7274272,212,26206.0
1772768735.4471133,213,26357.0
1772768739.9286883,214,26428.0
1772768745.6972804,215,26524.0
1772768748.9366765,216,26575.0
1772768752.1773252,217,26628.0
1772768756.564105,218,26700.0
1772768758.9763258,219,26738.0
1772768776.1060772,220,27034.0
1772768780.1769395,221,27088.0
1772768783.2549658,222,27139.0
1772768795.7842171,223,27355.0
1772768799.8927212,224,27414.0
1772768805.683917,225,27511.0
1772768815.8240004,226,27681.0
1772768822.9117432,227,27797.0
1772768828.2577546,228,27886.0
1772768839.0339384,229,28070.0
1772768844.648086,230,28158.0
1772768866.820321,231,28542.0
1772768867.99966,232,28543.0
1772768872.9223197,233,28629.0
1772768879.4762204,234,28738.0
1772768897.0091336,235,29039.0
1772768906.0345783,236,29180.0
1772768913.409663,237,29301.0
1772768929.6481702,238,29583.0
1772768937.055607,239,29699.0
1772768943.83037,240,29814.0
1772768960.0085754,241,30096.0
1772769138.1590044,242,30318.0
1772769143.509869,243,30403.0
1772769152.462614,244,30557.0
1772769164.0154982,245,30755.0
1772769172.5660408,246,30898.0
1772769179.8624752,247,31020.0
1772769183.4069698,248,31077.0
1772769195.9681234,249,31296.0
1772769203.2267869,250,31411.0
1772769205.5128143,251,31444.0
1772769209.9153686,252,31518.0
1772769215.6866448,253,31616.0
1772769223.6052496,254,31752.0
1772769245.694767,255,32140.0
1772769268.529273,256,32528.0
1772769278.7694764,257,32691.0
1772769279.3351004,258,32693.0
1772769297.5457146,259,33007.0
1772769305.9203184,260,33138.0
1772769310.8571,261,33218.0
1772769321.418546,262,33401.0
1772769327.6659925,263,33498.0
1772769330.9305446,264,33549.0
1772769339.3137672,265,33691.0
1772769344.330154,266,33772.0
1772769351.100655,267,33886.0
1772769357.6181595,268,33992.0
1772769379.657494,269,34376.0
1772769386.26324,270,34474.0
1772769391.5253549,271,34563.0
1772769394.6462777,272,34614.0
1772769414.5951045,273,34964.0
1772769415.8170075,274,34968.0
1772769439.393447,275,35388.0
1772769581.8761961,276,35494.0
1772769585.3183825,277,35549.0
1772769594.3746793,278,35706.0
1772769595.5579612,279,35719.0
1772769597.4108229,280,35750.0
1772769608.9845126,281,35954.0
1772769615.985562,282,36068.0
1772769624.3184717,283,36210.0
1772769624.782694,284,36211.0
1772769624.9027455,285,36212.0
1772769636.6315782,286,36418.0
1772769642.410716,287,36510.0
1772769648.184159,288,36606.0
1772769653.6322262,289,36695.0
1772769662.0278711,290,36837.0
1772769673.8715374,291,37040.0
1772769677.5134964,292,37093.0
1772769689.3960738,293,37293.0
1772769699.4342995,294,37457.0
1772769714.704518,295,37720.0
1772769729.5575716,296,37971.0
1772769738.939317,297,38126.0
1772769755.2792184,298,38408.0
1772769784.0009127,299,38903.0
1772769797.2253525,300,39111.0
1772769800.9928765,301,39162.0
1772769807.672489,302,39274.0
1772769834.6082134,303,39746.0
1772769848.2566004,304,39955.0
1772769849.0407088,305,39956.0
1772769869.789593,306,40317.0
1772770080.954216,307,40409.0
1772770082.8674142,308,40437.0
1772770092.216663,309,40600.0
1772770099.9754307,310,40730.0
1772770103.7346828,311,40790.0
1772770128.3175209,312,41228.0
1772770132.2075214,313,41277.0
1772770132.4629734,314,41278.0
1772770146.5169091,315,41529.0
1772770152.3107505,316,41620.0
1772770162.6160264,317,41798.0
1772770166.1276643,318,41849.0
1772770171.5723226,319,41943.0
1772770177.5324972,320,42044.0
1772770184.3751621,321,42160.0
1772770184.9274137,322,42163.0
1772770192.6341932,323,42300.0
1772770206.5148633,324,42542.0
1772770210.004661,325,42593.0
1772770220.1452248,326,42771.0
1772770223.9356773,327,42822.0
1772770226.4391375,328,42863.0
1772770229.1505437,329,42908.0
1772770257.5605555,330,43406.0
1772770260.159205,331,43423.0
1772770267.4725826,332,43549.0
1772770268.0086267,333,43550.0
1772770273.896473,334,43653.0
1772770277.2789385,335,43704.0
1772770294.6326616,336,44000.0
1772770296.3150425,337,44012.0
1772770297.2910416,338,44027.0
1772770300.3787186,339,44078.0
1772770314.45056,340,44318.0
1772770332.584874,341,44621.0
1772770344.1478326,342,44796.0
1772770345.4200244,343,44806.0
1772770348.463432,344,44857.0
1772770355.9013476,345,44984.0
1772770366.4354753,346,45163.0
1772770628.3715394,347,45251.0
1772770629.1072786,348,45252.0
1772770630.9834085,349,45281.0
1772770648.5237288,350,45554.0
1772770656.8233287,351,45656.0
1772770663.0273721,352,45744.0
1772770670.579928,353,45854.0
1772770676.9480453,354,45939.0
1772770695.4667037,355,46226.0
1772770701.0747764,356,46277.0
1772770716.4081564,357,46513.0
1772770725.7469704,358,46635.0
1772770728.8635113,359,46668.0
1772770743.8253253,360,46900.0
1772770748.6833725,361,46951.0
1772770752.3059843,362,47002.0
1772770756.1806607,363,47056.0
1772770759.9864233,364,47107.0
1772770790.0208385,365,47580.0
1772770794.8988304,366,47599.0
1772770809.149121,367,47830.0
1772770815.0272207,368,47897.0
1772770816.180449,369,47906.0
1772770837.7476857,370,48246.0
1772770850.795021,371,48416.0
1772770858.5397875,372,48518.0
1772770861.9696665,373,48559.0
1772770869.2145393,374,48672.0
1772770884.5308175,375,48901.0
1772770897.7714326,376,49080.0
1772770902.9935455,377,49142.0
1772770913.5858836,378,49302.0
1772770918.1319048,379,49353.0
1772770926.8669612,380,49485.0
1772770935.5081522,381,49608.0
1772770950.5846038,382,49831.0
1772770954.3543634,383,49866.0
1772770962.6110246,384,49991.0
1772770972.1472282,385,50125.0
1772771233.609631,386,50388.0
1772771257.361753,387,50735.0
1772771260.0491192,388,50739.0
1772771261.7128356,389,50764.0
1772771273.269,390,50945.0
1772771289.9386485,391,51183.0
1772771302.7740517,392,51361.0
1772771309.3931663,393,51443.0
