wall_time,step,value
1772765397.447242,1,0.06995335221290588
1772765401.3354242,2,-0.18219418823719025
1772765404.726301,3,-0.26533252000808716
1772765416.7949162,4,-0.11900560557842255
1772765419.1472962,5,-0.09954085201025009
1772766148.823285,1,0.13141557574272156
1772766187.231122,1,0.08030585944652557
1772766192.2366633,2,-0.1497783660888672
1772766196.126363,3,-0.384479284286499
1772766200.8043272,4,-0.3281078636646271
1772766203.914221,5,-0.39822468161582947
1772766207.008065,6,-0.2397429347038269
1772766207.1323607,7,-0.5774368047714233
1772766210.1820352,8,-0.24908332526683807
1772766210.302954,9,-0.558681845664978
1772766217.100977,10,-0.08068758994340897
1772766224.8943427,11,-0.06778063625097275
1772766239.3931932,12,0.4958241581916809
1772766246.3845706,13,1.1228246688842773
1772766248.2305017,14,1.4893059730529785
1772766256.0285811,15,1.8856849670410156
1772766257.4058454,16,2.2044670581817627
1772766260.9391372,17,2.321397542953491
1772766270.7824082,18,2.9007089138031006
1772766275.3508549,19,3.298877477645874
1772766281.3756607,20,3.2022321224212646
1772766288.7339847,21,3.694270610809326
1772766295.005457,22,4.067355155944824
1772766310.6705518,23,5.349483013153076
1772766319.9823709,24,6.258432865142822
1772766327.3559806,25,6.940520763397217
1772766335.7762613,26,8.241127967834473
1772766353.8189635,27,9.390538215637207
1772766382.686311,1,0.07462117820978165
1772766383.0483682,2,-0.03401465713977814
1772766387.0763705,3,-0.03820612654089928
1772766390.189748,4,-0.301991730928421
1772766393.9767601,5,-0.42134594917297363
1772766399.5208514,6,-0.38255229592323303
1772766404.1100466,7,-0.4696243703365326
1772766412.3174675,8,-0.21431182324886322
1772766415.6976864,9,-0.17419752478599548
1772766424.1414986,10,0.028982464224100113
1772766427.9089246,11,-0.03750079497694969
1772766438.5644355,12,0.11845923960208893
1772766452.190653,13,0.42786142230033875
1772766459.580066,14,0.581328272819519
1772766460.5388114,15,0.28494882583618164
1772766487.142825,16,1.1001306772232056
1772766498.4337137,17,1.2412575483322144
1772766507.68085,18,0.975655198097229
1772766517.9930854,19,0.8625260591506958
1772766537.155234,20,0.6820412278175354
1772766538.6576085,21,0.20824673771858215
1772766547.4277027,22,0.3059225380420685
1772766551.7178304,23,0.3355982303619385
1772766559.7518907,24,0.3095158040523529
1772766564.9177628,25,0.302441269159317
1772766578.6903877,26,0.09899316728115082
1772766578.8711045,27,-0.13374225795269012
1772766592.0556743,28,0.025105275213718414
1772766596.7722452,29,-0.01135484129190445
1772766600.0523164,30,-0.3222476840019226
1772766600.711513,31,-0.7432759404182434
1772766600.8363383,32,-1.6654083728790283
1772766609.7216797,33,-0.4212287366390228
1772766617.2689927,34,-0.15471304953098297
1772766623.4901416,35,-0.693184494972229
1772766646.5960262,36,-0.6245017647743225
1772766660.6803799,37,-1.1340587139129639
1772766668.3550663,38,-1.1628226041793823
1772766672.525371,39,-1.2117570638656616
1772766673.783096,40,-0.6748459339141846
1772766680.1902788,41,-0.6364830732345581
1772766937.0513067,42,-2.780369281768799
1772766943.3335085,43,-1.3882331848144531
1772766946.4971218,44,-1.5026137828826904
1772766950.5324793,45,-1.526663899421692
1772766955.1040404,46,-1.4589210748672485
1772766961.1086533,47,-1.67462158203125
1772766967.7582283,48,-1.2552597522735596
1772766971.7945118,49,-1.8274496793746948
1772766977.351914,50,-1.317858099937439
1772766980.570203,51,-1.3513648509979248
1772766990.0979514,52,-1.0809673070907593
1772766992.8286078,53,-1.8352949619293213
1772767015.157429,54,-1.4180071353912354
1772767029.6519682,55,-1.887151837348938
1772767035.6951013,56,-2.6435394287109375
1772767039.0715103,57,-3.1023616790771484
1772767042.3010468,58,-2.594345808029175
1772767048.3426187,59,-2.8325304985046387
1772767049.540845,60,-2.9658806324005127
1772767054.4849188,61,-2.240581512451172
1772767060.8728132,62,1.126124620437622
1772767074.8372812,63,3.456202983856201
1772767085.089391,64,2.803776979446411
1772767091.9367745,65,4.013352870941162
1772767092.8326416,66,2.1847314834594727
1772767093.3794873,67,-0.4067372679710388
1772767093.6822271,68,-1.9081076383590698
1772767095.48654,69,4.312765598297119
1772767096.04571,70,1.4659984111785889
1772767096.1755586,71,-2.6556389331817627
1772767099.4446142,72,3.2760426998138428
1772767104.6491072,73,4.111045837402344
1772767120.2608228,74,5.394437313079834
1772767127.796042,75,5.275668144226074
1772767139.1216156,76,4.335958957672119
1772767142.3409462,77,4.92851448059082
1772767159.9032712,78,6.500804424285889
1772767163.7396,79,6.58651876449585
1772767165.8007178,80,6.760870456695557
1772767171.2318392,81,5.7114763259887695
1772767177.0633352,82,5.774052143096924
1772767181.0736532,83,5.669581890106201
1772767191.1258414,84,6.5705885887146
1772767194.3241158,85,6.56089973449707
1772767197.499615,86,5.857021331787109
1772767204.467028,87,6.668536186218262
1772767217.2374303,88,7.316608428955078
1772767229.2433407,89,7.019245147705078
1772767237.1123745,90,7.566452980041504
1772767240.5383399,91,6.278496742248535
1772767315.3991048,92,7.108410835266113
1772767327.8488538,93,7.28906774520874
1772767349.6739826,94,8.503122329711914
1772767353.2368305,95,6.566867828369141
1772767354.5235271,96,7.586112022399902
1772767362.048202,97,8.18254566192627
1772767366.9119859,98,8.851590156555176
1772767373.9448092,99,8.1481294631958
1772767383.0480235,100,8.834218978881836
1772767386.3947673,101,8.573509216308594
1772767392.8028498,102,9.028602600097656
1772767410.7439175,103,9.204296112060547
1772767416.630011,104,9.942824363708496
1772767428.419686,105,9.228736877441406
1772767441.0866504,106,10.554749488830566
1772767443.896857,107,9.02266788482666
1772767450.0089743,108,10.228373527526855
1772767456.3047023,109,10.3178129196167
1772767468.7112877,110,10.76413631439209
1772767471.8066146,111,10.798184394836426
1772767474.9009154,112,10.030183792114258
1772767481.3529444,113,9.981637001037598
1772767481.8231792,114,7.147392272949219
1772767493.8218021,115,11.630712509155273
1772767494.8892763,116,12.409266471862793
1772767511.3876727,117,12.212761878967285
1772767536.6647456,118,13.572151184082031
1772767540.5436654,119,13.251626014709473
1772767545.0586963,120,14.312166213989258
1772767559.8708394,121,14.733707427978516
1772767559.9970217,122,6.729938507080078
1772767569.2499223,123,15.531577110290527
1772767572.9578009,124,14.186842918395996
1772767573.2000449,125,6.137878894805908
1772767594.5032415,126,23.320201873779297
1772767603.9198568,127,23.491867065429688
1772767610.8998623,128,21.779861450195312
1772767784.7315001,129,21.850116729736328
1772767799.8686073,130,21.663362503051758
1772767807.5561557,131,21.03522491455078
1772767816.692526,132,21.63384437561035
1772767828.4821181,133,21.82746696472168
1772767848.2943919,134,22.56248664855957
1772767869.8779,135,22.458702087402344
1772767878.6247396,136,19.911130905151367
1772767881.7210536,137,20.541683197021484
1772767896.6688871,138,22.249711990356445
1772767901.18053,139,21.387012481689453
1772767917.4916139,140,22.15040397644043
1772767920.5608015,141,20.625263214111328
1772767922.5653489,142,15.226408958435059
1772767927.8625522,143,20.1964054107666
1772767933.5304139,144,21.173364639282227
1772767965.0467536,145,22.45729637145996
1772767974.5977464,146,22.35203742980957
1772767976.6314707,147,19.750577926635742
1772767981.4705868,148,20.48813819885254
1772767987.7836697,149,23.179594039916992
1772767993.5910192,150,25.03714370727539
1772767996.702462,151,21.541208267211914
1772768006.8442986,152,23.56903076171875
1772768014.7909477,153,24.483501434326172
1772768020.9521105,154,22.629840850830078
1772768029.2863922,155,22.07882308959961
1772768031.9718537,156,20.114299774169922
1772768035.0937867,157,24.181983947753906
1772768040.1636028,158,21.331018447875977
1772768043.2997155,159,19.384876251220703
1772768046.4233844,160,22.006074905395508
1772768054.937391,161,26.87494659423828
1772768070.638422,162,27.427993774414062
1772768073.309129,163,25.757841110229492
1772768074.0182285,164,16.776763916015625
1772768074.4970183,165,24.232484817504883
1772768079.4321218,166,25.73802375793457
1772768162.4175413,167,25.99781036376953
1772768163.9770992,168,23.030122756958008
1772768168.3523092,169,26.856292724609375
1772768176.0695436,170,28.08257484436035
1772768187.8417594,171,26.97563362121582
1772768195.6428702,172,27.85368537902832
1772768198.7235816,173,25.824655532836914
1772768209.123852,174,24.257701873779297
1772768214.100071,175,22.203941345214844
1772768220.3355806,176,28.167757034301758
1772768229.6195188,177,29.442644119262695
1772768229.7440279,178,12.743599891662598
1772768232.8147008,179,27.105892181396484
1772768242.7196186,180,26.685659408569336
1772768242.9374866,181,18.11077308654785
1772768246.4000087,182,28.809541702270508
1772768266.5641594,183,28.117862701416016
1772768271.860802,184,27.493648529052734
1772768275.0006845,185,21.081695556640625
1772768308.856827,186,29.36850929260254
1772768311.7997618,187,27.022287368774414
1772768321.2071304,188,29.16752052307129
1772768328.8003683,189,26.887239456176758
1772768336.2276807,190,26.64154624938965
1772768350.5524366,191,30.166828155517578
1772768372.207607,192,30.193666458129883
