row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,movebase,True,0,1,0,65,84.51016905903816,-1.125,-4.925,1.7978664651663625,,,,,,6.320734912339151,3.2110489250008243,4.1362526221957836e-14
summary,all,movebase,movebase,True,,,,,,,,,,84.51016905903816,1.0,0.0,0.0,6.320734912339151,3.2110489250008243,4.1362526221957836e-14
