row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,diffusion,True,0,1,0,52,88.82155677676201,-3.571786122440079,-3.344679485763219,1.3485311635442063,,,,,,5.696173670627792,2.2638435648644095,5.432574158726825e-05
,2,movebase,diffusion,True,0,1,0,32,88.14766618609428,-3.0900164175183984,-1.7557603671067095,2.030097986772176,,,,,,4.370211679958464,2.257098823636866,7.09263437392975e-05
,3,movebase,diffusion,True,1,0,0,79,-117.077901288867,-6.344619772369916,-1.9449716282618406,1.7111609460128965,,,,,,0.5896583636001744,3.432369957804819,0.00010338294701025085
,4,movebase,diffusion,True,1,0,0,62,-116.7230820953846,-1.082586759868371,-1.1917124501656828,-1.7999728523813208,,,,,,1.834773861511957,2.2578373710817554,0.00012331288030533212
,5,movebase,diffusion,True,0,1,0,89,76.05881761014462,-5.0894574504890135,-3.0886613388424737,-2.497047153184029,,,,,,2.6926707488044883,2.478544258731598,2.3558959779366308e-05
,6,movebase,diffusion,True,0,1,0,89,75.78754144906998,-6.453387692582641,-1.3884527435993288,0.9239440328771368,,,,,,3.1751048999611142,2.8144271534431726,9.322111501376177e-05
,7,movebase,diffusion,True,1,0,0,65,-119.95041620731354,-6.051052952426297,-2.5528084893815803,-1.0130531257793667,,,,,,0.582881709687822,2.7992081675247604,0.00012529321480328088
,8,movebase,diffusion,True,0,1,0,50,91.6712941005826,-5.930895594348223,-1.361191387583213,-1.2530218004812141,,,,,,8.379748575410963,3.2660116318874137,6.895793304492212e-05
,9,movebase,diffusion,True,1,0,0,61,-106.91505524516106,-2.144327105381084,-3.5209077826300406,-0.2608388131839475,,,,,,0.5075594193258702,2.881665536699814,9.358579463506555e-05
,10,movebase,diffusion,True,0,1,0,79,85.15360802412033,-5.996188766551391,-1.9824165672976726,1.4668380642024137,,,,,,3.9964682138808416,3.209855662409329,0.00015700569827597783
summary,all,movebase,diffusion,True,,,,,,,,,,4.497402931004762,0.6,0.4,0.0,3.182525114276948,2.7660862128083936,9.135706281945233e-05
