row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,diffusion,True,1,0,0,58,-110.77019271999598,-3.0,-4.0,-0.6698556438885381,,,,,,1.3423910097876401,2.2216865110130395,7.626032584155372e-05
summary,all,movebase,diffusion,True,,,,,,,,,,-110.77019271999598,0.0,1.0,0.0,1.3423910097876401,2.2216865110130395,7.626032584155372e-05
