row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,diffusion,True,1,0,0,133,-141.15472143888474,-2.125,-4.975,-2.8191724504468576,,,,,,1.1233496660975169,2.585487653655539,7.137517209262716e-05
summary,all,movebase,diffusion,True,,,,,,,,,,-141.15472143888474,0.0,1.0,0.0,1.1233496660975169,2.585487653655539,7.137517209262716e-05
