sample_id,step,x,y
0,0,-4.34241247177124,-2.862417459487915
0,1,-4.3292975425720215,-2.8531320095062256
0,2,-4.303378582000732,-2.843839168548584
0,3,-4.272866725921631,-2.8247387409210205
0,4,-4.243977069854736,-2.797858715057373
0,5,-4.210629940032959,-2.7568070888519287
0,6,-4.172536849975586,-2.72294020652771
0,7,-4.129257678985596,-2.6846797466278076
0,8,-4.080629348754883,-2.632004499435425
0,9,-4.024596214294434,-2.580777406692505
0,10,-3.960057497024536,-2.524873733520508
0,11,-3.8983118534088135,-2.4642279148101807
0,12,-3.828726291656494,-2.3972525596618652
0,13,-3.758150815963745,-2.3269083499908447
0,14,-3.6816134452819824,-2.2575924396514893
0,15,-3.6002280712127686,-2.1816489696502686
1,0,-4.34743595123291,-2.87715744972229
1,1,-4.347062587738037,-2.8761560916900635
1,2,-4.348424911499023,-2.880330801010132
1,3,-4.3464884757995605,-2.8742966651916504
1,4,-4.343792915344238,-2.873631715774536
1,5,-4.352328300476074,-2.8780384063720703
1,6,-4.348459720611572,-2.8772599697113037
1,7,-4.345664024353027,-2.8690576553344727
1,8,-4.341728687286377,-2.870316505432129
1,9,-4.3439860343933105,-2.868962526321411
1,10,-4.354488849639893,-2.8639628887176514
1,11,-4.346796035766602,-2.861489772796631
1,12,-4.350245475769043,-2.851393461227417
1,13,-4.35239839553833,-2.850923538208008
1,14,-4.356904983520508,-2.849872350692749
1,15,-4.3663787841796875,-2.845244884490967
2,0,-4.326658248901367,-2.851168394088745
2,1,-4.295562267303467,-2.820704936981201
2,2,-4.243166446685791,-2.7828216552734375
2,3,-4.1902971267700195,-2.7315478324890137
2,4,-4.129286289215088,-2.6778452396392822
2,5,-4.0433573722839355,-2.6004984378814697
2,6,-3.946842908859253,-2.5198745727539062
2,7,-3.8434600830078125,-2.4082553386688232
2,8,-3.742528200149536,-2.287599802017212
2,9,-3.61187481880188,-2.1557729244232178
2,10,-3.4716649055480957,-2.0008180141448975
2,11,-3.336608648300171,-1.851594090461731
2,12,-3.1884725093841553,-1.6742829084396362
2,13,-3.0450644493103027,-1.4933937788009644
2,14,-2.896554946899414,-1.2952370643615723
2,15,-2.7276196479797363,-1.0945813655853271
3,0,-4.358978271484375,-2.8672749996185303
3,1,-4.352466583251953,-2.855299949645996
3,2,-4.351589202880859,-2.848954200744629
3,3,-4.3452582359313965,-2.83390474319458
3,4,-4.317702770233154,-2.836397886276245
3,5,-4.298435211181641,-2.8363282680511475
3,6,-4.297029972076416,-2.821556806564331
3,7,-4.287022590637207,-2.7987794876098633
3,8,-4.276700973510742,-2.7950897216796875
3,9,-4.25065803527832,-2.7827601432800293
3,10,-4.226744174957275,-2.770223617553711
3,11,-4.189215183258057,-2.753122329711914
3,12,-4.161418914794922,-2.73987078666687
3,13,-4.126552104949951,-2.721863031387329
3,14,-4.103011608123779,-2.691023588180542
3,15,-4.072625160217285,-2.6689565181732178
4,0,-4.342135906219482,-2.8797590732574463
4,1,-4.341851234436035,-2.8840174674987793
4,2,-4.339255332946777,-2.885669469833374
4,3,-4.341080188751221,-2.8892383575439453
4,4,-4.34203577041626,-2.8850438594818115
4,5,-4.33642578125,-2.8940062522888184
4,6,-4.331725120544434,-2.889301061630249
4,7,-4.322746753692627,-2.8889553546905518
4,8,-4.324842929840088,-2.8817172050476074
