sample_id,step,x,y
0,0,-3.1524112224578857,-3.495940923690796
0,1,-3.2108757495880127,-3.5267765522003174
0,2,-3.266915798187256,-3.565279483795166
0,3,-3.327075719833374,-3.6047916412353516
0,4,-3.387880325317383,-3.6447131633758545
0,5,-3.439833164215088,-3.6917788982391357
0,6,-3.4942502975463867,-3.7303996086120605
0,7,-3.552380323410034,-3.7750306129455566
0,8,-3.6023900508880615,-3.8105156421661377
0,9,-3.6447901725769043,-3.8628745079040527
0,10,-3.6999359130859375,-3.9053049087524414
0,11,-3.7517988681793213,-3.948190212249756
0,12,-3.8034956455230713,-3.983224868774414
0,13,-3.843430757522583,-4.0261993408203125
0,14,-3.8811047077178955,-4.056681156158447
0,15,-3.9137706756591797,-4.0911993980407715
1,0,-3.1653149127960205,-3.514308452606201
1,1,-3.223944664001465,-3.587883472442627
1,2,-3.2962446212768555,-3.6273410320281982
1,3,-3.35733962059021,-3.68739914894104
1,4,-3.421839714050293,-3.7278358936309814
1,5,-3.479064464569092,-3.776790142059326
1,6,-3.5621652603149414,-3.820183038711548
1,7,-3.6254665851593018,-3.890878915786743
1,8,-3.6805574893951416,-3.933783769607544
1,9,-3.7306151390075684,-3.982323408126831
1,10,-3.7946033477783203,-4.025925636291504
1,11,-3.844327688217163,-4.056448459625244
1,12,-3.885251998901367,-4.1000895500183105
1,13,-3.933506727218628,-4.154707431793213
1,14,-3.9713196754455566,-4.186223983764648
1,15,-4.002798080444336,-4.238846302032471
2,0,-3.148841381072998,-3.504032850265503
2,1,-3.2182810306549072,-3.541963577270508
2,2,-3.2830629348754883,-3.585484266281128
2,3,-3.344902515411377,-3.6301801204681396
2,4,-3.409520149230957,-3.6684491634368896
2,5,-3.4644830226898193,-3.7125186920166016
2,6,-3.5339767932891846,-3.742574453353882
2,7,-3.5865066051483154,-3.76639723777771
2,8,-3.6448750495910645,-3.793288230895996
2,9,-3.694793939590454,-3.831200122833252
2,10,-3.7456281185150146,-3.868882656097412
2,11,-3.797574520111084,-3.8953700065612793
2,12,-3.836836099624634,-3.939615249633789
2,13,-3.8757247924804688,-3.9771571159362793
2,14,-3.913062334060669,-4.0086822509765625
2,15,-3.9541358947753906,-4.052126407623291
3,0,-3.1491010189056396,-3.5063962936401367
3,1,-3.214754343032837,-3.5487778186798096
3,2,-3.2761166095733643,-3.5949201583862305
3,3,-3.342181921005249,-3.633296012878418
3,4,-3.410874128341675,-3.660515069961548
3,5,-3.4699206352233887,-3.698242664337158
3,6,-3.5312747955322266,-3.7362353801727295
3,7,-3.583688735961914,-3.776278257369995
3,8,-3.6272032260894775,-3.8174407482147217
3,9,-3.672776937484741,-3.8632864952087402
3,10,-3.7245688438415527,-3.910383939743042
3,11,-3.771629571914673,-3.94551157951355
3,12,-3.821882963180542,-3.9896328449249268
3,13,-3.8618693351745605,-4.025584697723389
3,14,-3.897486448287964,-4.063146591186523
3,15,-3.921473741531372,-4.101910591125488
4,0,-3.1574459075927734,-3.506727457046509
4,1,-3.226956844329834,-3.550705671310425
4,2,-3.3002724647521973,-3.5840063095092773
4,3,-3.365809679031372,-3.6325292587280273
