row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,diffusion,True,1,0,0,242,-187.67329332977533,-1.275,-4.975,0.4895377875328582,,,,,,1.0674362165425784,2.7057353744075026,1.4930637566817865e-05
summary,all,movebase,diffusion,True,,,,,,,,,,-187.67329332977533,0.0,1.0,0.0,1.0674362165425784,2.7057353744075026,1.4930637566817865e-05
