wall_time,step,value
1772076400.5355475,1,58.0
1772076741.8650293,2,82.0
1772077129.481402,3,70.0
1772077422.5973976,4,93.0
1772077827.1539176,5,79.0
1772078174.2523649,6,71.0
1772078602.9679484,7,64.0
1772078984.5537412,8,91.0
1772079454.2187464,9,63.0
1772079927.745071,10,64.0
1772080383.3997138,11,75.0
1772080836.67437,12,69.0
1772081335.287376,13,68.0
1772081795.8189623,14,110.0
1772082283.851247,15,135.0
1772082741.707631,16,83.0
1772083258.6525376,17,61.0
1772083810.2747548,18,119.0
1772084300.6884694,19,75.0
1772084750.7642775,20,83.0
1772085193.3229678,21,82.0
1772085675.9115775,22,76.0
1772086136.8420002,23,64.0
1772086596.0422037,24,68.0
1772087138.698262,25,75.0
1772087584.0527513,26,55.0
1772088110.9870481,27,47.0
1772088601.3900113,28,37.0
1772089079.3861804,29,37.0
1772089544.019124,30,30.0
1772090051.9675827,31,23.0
1772090501.5466487,32,31.0
1772091051.3062723,33,19.0
1772091577.2605886,34,23.0
1772092122.0082638,35,74.0
1772092652.2349918,36,95.0
1772093138.5382397,37,75.0
1772093689.4424365,38,103.0
1772094156.787817,39,82.0
1772094629.921636,40,72.0
1772095093.7622058,41,72.0
1772095620.4310706,42,64.0
1772096105.8098612,43,52.0
1772096631.6173315,44,60.0
1772097131.8871713,45,63.0
1772097636.683963,46,52.0
1772098443.6950488,1,26.0
1772098995.3011096,2,23.0
1772099533.1736233,3,44.0
1772100097.526764,4,19.0
1772100551.7022307,5,24.0
1772101042.4669902,6,33.0
1772101481.5177107,7,38.0
1772101872.6311133,8,23.0
1772102349.6060743,9,22.0
1772102782.022401,10,24.0
1772103247.9803777,11,19.0
1772103682.266951,12,32.0
1772104154.099462,13,23.0
1772104564.4073172,14,14.0
1772105031.8327293,15,30.0
1772105515.3197534,16,53.0
1772105985.3680987,17,23.0
1772106506.5189116,18,21.0
1772106973.1776986,19,30.0
1772107394.263979,20,29.0
1772107906.6171203,21,27.0
1772108399.8341844,22,14.0
1772108964.858191,23,26.0
1772109371.256388,24,36.0
1772109845.0244117,25,25.0
1772110329.754011,26,13.0
1772110779.035083,27,23.0
1772111264.183273,28,29.0
1772111667.7906094,29,16.0
1772112165.4010396,30,13.0
1772112687.341734,31,19.0
1772113088.8249629,32,14.0
1772113618.591808,33,9.0
1772114002.6169066,34,18.0
1772114451.318023,35,12.0
1772114902.29434,36,25.0
1772115350.1007254,37,15.0
1772115852.472794,38,19.0
1772116258.5881884,39,7.0
1772116732.9121373,40,16.0
1772117270.766828,41,17.0
1772117767.4968348,42,16.0
1772118188.338928,43,24.0
1772118689.9145088,44,18.0
1772119129.4771864,45,17.0
1772119559.385967,46,8.0
1772119989.2115676,47,7.0
1772120434.104609,48,12.0
1772120846.9998546,49,10.0
1772121305.0510118,50,11.0
1772121747.3848612,51,10.0
1772122253.9398353,52,13.0
1772122640.5088806,53,11.0
1772123100.819636,54,10.0
1772123510.5570865,55,21.0
1772123944.4076324,56,11.0
1772124380.6550162,57,19.0
1772124803.9639025,58,15.0
1772125261.4318125,59,10.0
1772125760.2068596,60,14.0
1772126189.1440601,61,19.0
1772126628.089897,62,17.0
1772127027.4464707,63,12.0
1772127425.7199256,64,13.0
1772127837.7186213,65,10.0
1772128311.191918,66,13.0
1772128694.8084984,67,9.0
1772129132.0241282,68,15.0
1772129553.6146317,69,13.0
1772129983.063836,70,10.0
1772130375.512321,71,14.0
1772130803.1087062,72,9.0
1772131205.587073,73,14.0
1772131642.0379646,74,16.0
1772132121.622874,75,17.0
1772132494.0080671,76,11.0
1772132953.9755569,77,3.0
1772133404.6467237,78,8.0
1772133792.837659,79,20.0
1772134203.479175,80,14.0
1772134610.9082832,81,6.0
1772135055.470881,82,10.0
1772135478.8085008,83,9.0
1772135925.6630275,84,16.0
1772136331.7908123,85,19.0
