wall_time,step,value
1772509888.6562757,1,39.0
1772510253.3007221,2,83.0
1772510630.393475,3,103.0
1772511096.0997376,4,126.0
1772511526.3740022,5,148.0
1772512066.2026918,6,168.0
1772512513.796233,7,195.0
1772513039.5959902,8,230.0
1772513551.4639866,9,262.0
1772514013.5636642,10,289.0
1772514482.9755955,11,315.0
1772514950.1483026,12,330.0
1772515439.526464,13,340.0
1772515947.1926827,14,359.0
1772516371.1767468,15,373.0
1772516862.1754458,16,408.0
1772517370.1755981,17,426.0
1772517871.2257082,18,452.0
1772518266.105071,19,469.0
1772518789.3444617,20,492.0
1772519199.722309,21,516.0
1772519636.9682355,22,541.0
1772520127.7294908,23,563.0
1772520608.1138828,24,581.0
1772521051.491209,25,599.0
1772521566.6106486,26,613.0
1772522065.7279365,27,634.0
1772522538.386728,28,649.0
1772522956.9462748,29,664.0
1772523365.1049118,30,680.0
1772523871.4971604,31,697.0
1772524335.4002395,32,715.0
1772524805.7448916,33,735.0
1772525311.4745474,34,756.0
1772525740.5178878,35,773.0
1772526196.387145,36,787.0
1772526727.1778731,37,801.0
1772527141.1505442,38,815.0
1772527576.1602275,39,834.0
1772528061.685191,40,846.0
1772528407.8166618,41,870.0
1772528819.0400932,42,885.0
1772529287.898682,43,902.0
1772529624.2670472,44,915.0
1772530039.2584517,45,931.0
1772530482.315702,46,952.0
1772530874.1095808,47,974.0
1772531229.9970775,48,993.0
1772531629.7569704,49,1014.0
1772532000.0419905,50,1035.0
1772532365.5037868,51,1054.0
1772532710.386828,52,1076.0
1772533083.9071016,53,1097.0
1772533470.2621927,54,1109.0
1772533879.8611066,55,1130.0
1772534335.4354248,56,1146.0
1772534713.685746,57,1158.0
1772535134.987738,58,1163.0
1772535550.3360562,59,1173.0
1772535950.6206603,60,1187.0
1772536410.0804787,61,1195.0
1772536845.482909,62,1202.0
1772537254.4328945,63,1206.0
1772537684.2571394,64,1223.0
1772538104.288692,65,1236.0
1772538564.7876756,66,1243.0
1772539022.5387473,67,1252.0
1772539472.7401667,68,1256.0
1772539928.148735,69,1264.0
1772540382.248494,70,1272.0
1772540868.9698656,71,1282.0
1772541262.6029112,72,1289.0
1772541652.1048884,73,1297.0
1772542069.983849,74,1300.0
1772542504.0306194,75,1306.0
1772542934.9867947,76,1311.0
1772543332.3835547,77,1319.0
1772543704.789576,78,1320.0
1772544089.8558252,79,1324.0
1772544541.4846876,80,1331.0
1772544984.6278987,81,1334.0
1772545420.6735349,82,1347.0
1772545803.6690972,83,1352.0
1772546150.876589,84,1359.0
1772546590.0355735,85,1367.0
1772546945.8109174,86,1378.0
1772547292.6806884,87,1385.0
1772547660.6046546,88,1392.0
1772548074.2499182,89,1397.0
1772548452.853644,90,1404.0
1772548864.2986014,91,1413.0
1772549227.8486626,92,1418.0
1772549590.6525388,93,1422.0
1772550002.9880445,94,1426.0
1772550391.4854302,95,1432.0
1772550806.303934,96,1445.0
1772551192.9905863,97,1451.0
1772551614.4864826,98,1457.0
1772552057.621595,99,1464.0
1772552467.276737,100,1472.0
1772552839.3370376,101,1477.0
1772553260.684069,102,1478.0
1772553620.3199854,103,1485.0
1772553983.7882714,104,1491.0
1772554377.1956859,105,1495.0
1772554750.9405582,106,1498.0
1772555098.300006,107,1500.0
1772555458.3778975,108,1500.0
1772555847.4136782,109,1505.0
1772556268.0847502,110,1518.0
1772556693.6284482,111,1522.0
