row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,diffusion,True,0,1,0,57,94.3999999165535,-3.1211650693570365,-3.641220611109748,-0.6036126690086815,,,,,,4.286585770051097,2.7157442521249116,8.147468162411537e-05
,2,movebase,diffusion,True,1,0,0,68,-118.09264374524355,-3.310171048861432,-4.940478435567954,-0.812984465828162,,,,,,2.082480011293383,2.454593014642217,8.358826636655513e-05
,3,movebase,diffusion,True,0,1,0,52,88.925966180861,-4.143561208001351,-2.6044404987916736,-1.8386361658677988,,,,,,2.432759281235846,2.5712812229416655,0.00011540974080086112
,4,movebase,diffusion,True,0,1,0,47,93.66195879131556,-3.643135962029093,-4.562367774289088,-1.6808352154016593,,,,,,3.7943925059788293,2.0671701727955822,0.0001169192301948085
,5,movebase,diffusion,True,1,0,0,57,-123.80881050229073,-4.038486345251238,-1.0142575907599714,1.425957257826407,,,,,,1.648223490538855,2.596672088517323,7.699455164856379e-05
,6,movebase,diffusion,True,0,1,0,106,63.52866271138191,-4.309308372808377,-1.6174132590311854,1.5387156321146702,,,,,,2.3357848452490773,2.4979767175182617,8.187372522788653e-05
,7,movebase,diffusion,True,1,0,0,62,-112.41143736988306,-2.1690955541224914,-2.877962279177581,0.6306163101420498,,,,,,0.37293718074107407,2.735316333739868,0.00012362511394326727
,8,movebase,diffusion,True,1,0,0,56,-110.99571364372969,-3.771745330728728,-2.284353959553562,2.3931880391062355,,,,,,1.14144233808498,2.003337685257233,9.930117493346882e-05
,9,movebase,diffusion,True,1,0,0,115,-133.67867068201303,-1.2118941652693032,-1.4013792750229421,-0.14416818919117,,,,,,1.091967289305266,2.0653785695794706,2.4335722745802137e-05
,10,movebase,diffusion,True,0,1,0,91,84.1228414028883,-3.5271602015128494,-1.8245532019475328,2.212555826013443,,,,,,1.182572887591419,3.3107605478130266,8.279345139808271e-05
,11,movebase,diffusion,True,0,1,0,75,84.1970960944891,-5.585724364511139,-3.0296110259421156,0.959300342229912,,,,,,2.6985549591219855,2.6800861520726915,8.672289570923694e-05
,13,movebase,diffusion,True,1,0,0,67,-108.95768974721432,-3.9941907911966608,-4.697365731707219,-2.0216579284275493,,,,,,0.9815153908830001,3.214189364100227,8.903252024439906e-05
,14,movebase,diffusion,True,1,0,0,79,-133.56419467926025,-1.3482169141526512,-4.980435336238604,0.032822461300867516,,,,,,0.3941117932601904,2.31161170767073,9.246954654151177e-05
,15,movebase,diffusion,True,0,1,0,61,86.72290047258139,-1.0774087718950671,-1.1858765953231218,-1.7975261770822162,,,,,,1.4998098604764307,2.264226353444507,9.017690508153108e-05
,16,movebase,diffusion,True,0,1,0,59,81.21020358800888,-2.4018311897883766,-3.474596915418142,-2.5986075255544425,,,,,,3.310733976792329,2.066868152514756,0.00012411530415167504
,17,movebase,diffusion,True,1,0,0,197,-177.92205917835236,-6.2602949054739,-3.0727948274325163,-1.7866849053870466,,,,,,0.6842053307544262,2.312741517175722,3.793206136054722e-05
,18,movebase,diffusion,True,0,1,0,97,85.83552592247725,-2.875724248041502,-4.694685735512291,-0.8495655340038982,,,,,,1.9527806780736006,3.054137602576323,0.00011141176960685587
,20,movebase,diffusion,True,0,1,0,52,92.07834526896477,-2.5549284544389113,-2.906894281328397,0.23505388516938044,,,,,,0.7289103127429809,2.189702070027774,6.663897052347388e-05
summary,all,movebase,diffusion,True,,,,,,,,,,-9.152651066581408,0.5555555555555556,0.4444444444444444,0.0,1.8122093278985985,2.5062107513617935,8.804531289459125e-05
