sample_id,step,x,y
0,0,-2.6994311809539795,-1.5104103088378906
0,1,-2.702476978302002,-1.5232045650482178
0,2,-2.706249237060547,-1.5463590621948242
0,3,-2.7096621990203857,-1.5766429901123047
0,4,-2.721487522125244,-1.6071890592575073
0,5,-2.734039783477783,-1.650223970413208
0,6,-2.7574641704559326,-1.7050105333328247
0,7,-2.7790865898132324,-1.7612820863723755
0,8,-2.8003146648406982,-1.8104605674743652
0,9,-2.8226003646850586,-1.8708598613739014
0,10,-2.8385140895843506,-1.934452772140503
0,11,-2.8580727577209473,-2.005286931991577
0,12,-2.885472536087036,-2.0763585567474365
0,13,-2.914215087890625,-2.1525065898895264
0,14,-2.9458537101745605,-2.2388362884521484
0,15,-2.9667515754699707,-2.319011926651001
1,0,-2.7101385593414307,-1.5037333965301514
1,1,-2.7112133502960205,-1.5104511976242065
1,2,-2.7095460891723633,-1.5124834775924683
1,3,-2.7121214866638184,-1.5248000621795654
1,4,-2.7138876914978027,-1.5385905504226685
1,5,-2.715090036392212,-1.544541358947754
1,6,-2.7189948558807373,-1.5550442934036255
1,7,-2.727726697921753,-1.5719552040100098
1,8,-2.745058059692383,-1.5840345621109009
1,9,-2.755082368850708,-1.5967991352081299
1,10,-2.761906862258911,-1.6082267761230469
1,11,-2.767491102218628,-1.6243258714675903
1,12,-2.773869514465332,-1.644293189048767
1,13,-2.780977964401245,-1.6637343168258667
1,14,-2.791595220565796,-1.6798746585845947
1,15,-2.8013663291931152,-1.7002902030944824
2,0,-2.690859317779541,-1.5014855861663818
2,1,-2.687429904937744,-1.5142090320587158
2,2,-2.6954219341278076,-1.5260095596313477
2,3,-2.69390869140625,-1.547034502029419
2,4,-2.7033400535583496,-1.5701708793640137
2,5,-2.7073557376861572,-1.5817326307296753
2,6,-2.706658363342285,-1.6069709062576294
2,7,-2.7131738662719727,-1.612654685974121
2,8,-2.734231472015381,-1.627132534980774
2,9,-2.7480669021606445,-1.6518245935440063
2,10,-2.7496721744537354,-1.6745678186416626
2,11,-2.772068977355957,-1.7023509740829468
2,12,-2.7876341342926025,-1.7308012247085571
2,13,-2.801826000213623,-1.7556308507919312
2,14,-2.819648027420044,-1.7809699773788452
2,15,-2.840588331222534,-1.803751826286316
3,0,-2.702526807785034,-1.5014104843139648
3,1,-2.7005550861358643,-1.5038751363754272
3,2,-2.7040202617645264,-1.5141291618347168
3,3,-2.702732563018799,-1.5276432037353516
3,4,-2.70375919342041,-1.5508376359939575
3,5,-2.7075822353363037,-1.5729323625564575
3,6,-2.7157342433929443,-1.593543291091919
3,7,-2.7203006744384766,-1.6168721914291382
3,8,-2.715308666229248,-1.6464102268218994
3,9,-2.7184863090515137,-1.6733546257019043
3,10,-2.7224695682525635,-1.6956475973129272
3,11,-2.7297418117523193,-1.7193629741668701
3,12,-2.7347724437713623,-1.7452080249786377
3,13,-2.732574701309204,-1.7734404802322388
3,14,-2.7334914207458496,-1.8012856245040894
3,15,-2.738856792449951,-1.82941734790802
4,0,-2.701631784439087,-1.5087109804153442
4,1,-2.696139097213745,-1.5145738124847412
4,2,-2.6925551891326904,-1.517820119857788
4,3,-2.689201593399048,-1.5199940204620361
4,4,-2.6894960403442383,-1.5278769731521606
4,5,-2.6848959922790527,-1.5361994504928589
4,6,-2.6862282752990723,-1.545641541481018
4,7,-2.6962177753448486,-1.5470603704452515
4,8,-2.69110369682312,-1.55999755859375
4,9,-2.687865972518921,-1.5675790309906006
4,10,-2.697535753250122,-1.5744397640228271
4,11,-2.702655076980591,-1.5824114084243774
4,12,-2.7008841037750244,-1.5848850011825562
4,13,-2.693934440612793,-1.5923006534576416
4,14,-2.696965456008911,-1.601125717163086
4,15,-2.701551675796509,-1.6100046634674072
5,0,-2.689572811126709,-1.5001611709594727
5,1,-2.689297914505005,-1.5020915269851685
5,2,-2.6842033863067627,-1.5059425830841064
5,3,-2.6804585456848145,-1.5163921117782593
5,4,-2.681988477706909,-1.5275858640670776
5,5,-2.6840319633483887,-1.5336211919784546
5,6,-2.6897408962249756,-1.5376425981521606
5,7,-2.6931984424591064,-1.544988989830017
5,8,-2.690788507461548,-1.5522568225860596
5,9,-2.690614700317383,-1.5599888563156128
5,10,-2.6954195499420166,-1.5683871507644653
5,11,-2.701378107070923,-1.5773186683654785
5,12,-2.7032124996185303,-1.5793628692626953
5,13,-2.7023448944091797,-1.5811516046524048
5,14,-2.700706958770752,-1.5846543312072754
5,15,-2.703887462615967,-1.592808723449707
6,0,-2.6962265968322754,-1.5139096975326538
6,1,-2.6991147994995117,-1.525028109550476
6,2,-2.702063798904419,-1.533394455909729
6,3,-2.712181806564331,-1.5478451251983643
6,4,-2.7192516326904297,-1.5688527822494507
6,5,-2.721787691116333,-1.5906689167022705
6,6,-2.734712600708008,-1.6171026229858398
6,7,-2.7427263259887695,-1.6440497636795044
6,8,-2.7493908405303955,-1.6765553951263428
6,9,-2.7561635971069336,-1.71043860912323
6,10,-2.7565548419952393,-1.7425888776779175
6,11,-2.768167018890381,-1.785818099975586
6,12,-2.775857925415039,-1.828446388244629
6,13,-2.788043975830078,-1.8688606023788452
6,14,-2.8039262294769287,-1.911523461341858
6,15,-2.82639741897583,-1.9594449996948242
7,0,-2.7023181915283203,-1.5040345191955566
7,1,-2.6992554664611816,-1.5148882865905762
7,2,-2.701068878173828,-1.528375267982483
7,3,-2.708066701889038,-1.5459511280059814
7,4,-2.718952178955078,-1.565688133239746
7,5,-2.7215731143951416,-1.5931991338729858
7,6,-2.7259817123413086,-1.6165037155151367
7,7,-2.7267799377441406,-1.6479068994522095
7,8,-2.7339696884155273,-1.6799964904785156
7,9,-2.736057996749878,-1.714186429977417
7,10,-2.7459094524383545,-1.7460410594940186
7,11,-2.7531981468200684,-1.7853899002075195
7,12,-2.753113269805908,-1.83060884475708
7,13,-2.759208917617798,-1.8798235654830933
7,14,-2.760981559753418,-1.9281989336013794
7,15,-2.7587990760803223,-1.980222225189209
8,0,-2.701090097427368,-1.4970718622207642
8,1,-2.7044413089752197,-1.4970510005950928
8,2,-2.703054666519165,-1.4995614290237427
8,3,-2.705960512161255,-1.5072531700134277
8,4,-2.7007884979248047,-1.5207849740982056
8,5,-2.6969659328460693,-1.526261568069458
8,6,-2.693337917327881,-1.542606234550476
8,7,-2.689000129699707,-1.554270625114441
8,8,-2.6866369247436523,-1.5677258968353271
8,9,-2.6886749267578125,-1.5843892097473145
8,10,-2.684976100921631,-1.59526789188385
8,11,-2.6779839992523193,-1.6067451238632202
8,12,-2.6749918460845947,-1.6239005327224731
8,13,-2.677088499069214,-1.6439800262451172
8,14,-2.6755800247192383,-1.6630364656448364
8,15,-2.671405076980591,-1.683204174041748
9,0,-2.7020092010498047,-1.5164265632629395
9,1,-2.7042465209960938,-1.5393967628479004
9,2,-2.7061994075775146,-1.581516146659851
9,3,-2.710285186767578,-1.6305612325668335
9,4,-2.7130954265594482,-1.7001893520355225
9,5,-2.7167110443115234,-1.7738689184188843
9,6,-2.7221667766571045,-1.862003207206726
9,7,-2.732529878616333,-1.9610412120819092
9,8,-2.7365434169769287,-2.0742757320404053
9,9,-2.7427542209625244,-2.1889843940734863
9,10,-2.7486026287078857,-2.3247745037078857
9,11,-2.7516584396362305,-2.4632043838500977
9,12,-2.753282070159912,-2.616567373275757
9,13,-2.7495474815368652,-2.770963191986084
9,14,-2.7451930046081543,-2.934080123901367
9,15,-2.731391429901123,-3.116966724395752
10,0,-2.6945533752441406,-1.5078598260879517
10,1,-2.7007484436035156,-1.5327471494674683
10,2,-2.712947130203247,-1.5607553720474243
10,3,-2.7249269485473633,-1.6019026041030884
10,4,-2.7343647480010986,-1.6491796970367432
10,5,-2.739922046661377,-1.7104578018188477
10,6,-2.7552478313446045,-1.7785520553588867
10,7,-2.771151542663574,-1.851812481880188
10,8,-2.7773842811584473,-1.93257474899292
10,9,-2.7865641117095947,-2.018730401992798
10,10,-2.799105167388916,-2.1151366233825684
10,11,-2.817068099975586,-2.2242188453674316
10,12,-2.834534168243408,-2.3355565071105957
10,13,-2.8531954288482666,-2.4509835243225098
10,14,-2.8666958808898926,-2.5769684314727783
10,15,-2.879727602005005,-2.706420421600342
11,0,-2.6981754302978516,-1.5039671659469604
11,1,-2.6999316215515137,-1.5107252597808838
11,2,-2.697484016418457,-1.517875075340271
11,3,-2.7051172256469727,-1.513545274734497
11,4,-2.7099974155426025,-1.5051356554031372
11,5,-2.6989922523498535,-1.5031195878982544
11,6,-2.7003252506256104,-1.5052127838134766
11,7,-2.7127301692962646,-1.497836947441101
11,8,-2.7204785346984863,-1.5018526315689087
11,9,-2.7250289916992188,-1.5037702322006226
11,10,-2.725388526916504,-1.5147194862365723
11,11,-2.726140260696411,-1.5266138315200806
11,12,-2.7231006622314453,-1.534672737121582
11,13,-2.727862596511841,-1.5379317998886108
11,14,-2.7419533729553223,-1.5478386878967285
11,15,-2.7385549545288086,-1.5585075616836548
12,0,-2.698535919189453,-1.5295671224594116
12,1,-2.712153911590576,-1.5646334886550903
12,2,-2.712883949279785,-1.62694251537323
12,3,-2.7113325595855713,-1.6872985363006592
12,4,-2.7080914974212646,-1.7865819931030273
12,5,-2.706995964050293,-1.8855938911437988
12,6,-2.700005531311035,-2.0093634128570557
12,7,-2.6698930263519287,-2.1506593227386475
12,8,-2.6557445526123047,-2.3047468662261963
12,9,-2.6416594982147217,-2.4873297214508057
12,10,-2.613415479660034,-2.6834304332733154
