sample_id,step,x,y
0,0,-3.120181083679199,-1.5884915590286255
0,1,-3.031261920928955,-1.6251773834228516
0,2,-2.9480361938476562,-1.6731044054031372
0,3,-2.853665351867676,-1.710768461227417
0,4,-2.770573854446411,-1.7479161024093628
0,5,-2.6876580715179443,-1.783471941947937
0,6,-2.608651638031006,-1.8031712770462036
0,7,-2.5272774696350098,-1.8316748142242432
0,8,-2.459035634994507,-1.8586305379867554
0,9,-2.3826279640197754,-1.881126046180725
0,10,-2.304614782333374,-1.9056859016418457
0,11,-2.235429048538208,-1.9242953062057495
0,12,-2.159820079803467,-1.9561800956726074
0,13,-2.0927927494049072,-1.9877550601959229
0,14,-2.020946502685547,-2.001267194747925
0,15,-1.9675321578979492,-2.0177180767059326
1,0,-3.1422176361083984,-1.6166160106658936
1,1,-3.0545761585235596,-1.6733206510543823
1,2,-2.9660234451293945,-1.7243915796279907
1,3,-2.8670148849487305,-1.7633973360061646
1,4,-2.7942018508911133,-1.8123644590377808
1,5,-2.704103469848633,-1.8486212491989136
1,6,-2.617112874984741,-1.8920832872390747
1,7,-2.5454206466674805,-1.9290189743041992
1,8,-2.4568934440612793,-1.962044358253479
1,9,-2.38967227935791,-1.9850744009017944
1,10,-2.318225860595703,-2.0104143619537354
1,11,-2.2498857975006104,-2.0305137634277344
1,12,-2.17240309715271,-2.0501434803009033
1,13,-2.1133337020874023,-2.067405939102173
1,14,-2.0581541061401367,-2.0779733657836914
1,15,-1.998698115348816,-2.091857671737671
2,0,-3.150322675704956,-1.6150052547454834
2,1,-3.0760648250579834,-1.6736221313476562
2,2,-2.9929466247558594,-1.7294044494628906
2,3,-2.900991201400757,-1.7676043510437012
2,4,-2.813217878341675,-1.8260290622711182
2,5,-2.726330518722534,-1.8806402683258057
2,6,-2.63725209236145,-1.9255986213684082
2,7,-2.5530595779418945,-1.9728940725326538
2,8,-2.473442316055298,-2.0165224075317383
2,9,-2.3858442306518555,-2.0509884357452393
2,10,-2.304117202758789,-2.0886096954345703
2,11,-2.227339506149292,-2.1164402961730957
2,12,-2.1500120162963867,-2.1601686477661133
2,13,-2.070295810699463,-2.1897802352905273
2,14,-1.993980884552002,-2.2097768783569336
2,15,-1.9259034395217896,-2.2332396507263184
3,0,-3.1459245681762695,-1.611433982849121
3,1,-3.0494656562805176,-1.6601594686508179
3,2,-2.9575655460357666,-1.7277768850326538
3,3,-2.851712942123413,-1.7697869539260864
3,4,-2.7477545738220215,-1.8172005414962769
3,5,-2.6448118686676025,-1.8602350950241089
3,6,-2.5467982292175293,-1.9010127782821655
3,7,-2.4490628242492676,-1.9349627494812012
3,8,-2.362661838531494,-1.9700300693511963
3,9,-2.2826504707336426,-2.015420436859131
3,10,-2.2038590908050537,-2.055447816848755
3,11,-2.141742706298828,-2.080655574798584
3,12,-2.063368797302246,-2.115882158279419
3,13,-2.000946044921875,-2.149090051651001
3,14,-1.9339145421981812,-2.17026424407959
3,15,-1.8737404346466064,-2.199411153793335
4,0,-3.1330881118774414,-1.614359974861145
4,1,-3.0505266189575195,-1.6710084676742554
4,2,-2.9451847076416016,-1.7092998027801514
4,3,-2.847940444946289,-1.7564215660095215
4,4,-2.738058090209961,-1.7988429069519043
4,5,-2.671724319458008,-1.85111665725708
4,6,-2.567991256713867,-1.8942794799804688
4,7,-2.4911670684814453,-1.9363844394683838
4,8,-2.422116279602051,-1.9875526428222656
4,9,-2.335594654083252,-2.036623477935791
4,10,-2.260512590408325,-2.0723347663879395
4,11,-2.1828596591949463,-2.0933523178100586
4,12,-2.1089839935302734,-2.1207263469696045
4,13,-2.036511182785034,-2.1260383129119873
4,14,-1.978835940361023,-2.1477901935577393
4,15,-1.9081412553787231,-2.1758105754852295
5,0,-3.1342785358428955,-1.6080361604690552
5,1,-3.039276361465454,-1.665734052658081
5,2,-2.9320294857025146,-1.713326334953308
5,3,-2.830842971801758,-1.754792332649231
5,4,-2.7397677898406982,-1.8059718608856201
5,5,-2.646557092666626,-1.8518705368041992
5,6,-2.5559182167053223,-1.9004151821136475
5,7,-2.4588382244110107,-1.9356415271759033
5,8,-2.365466594696045,-1.9564845561981201
5,9,-2.2975265979766846,-2.0004711151123047
5,10,-2.2271533012390137,-2.0305447578430176
5,11,-2.155839443206787,-2.0522477626800537
5,12,-2.0706746578216553,-2.0680716037750244
5,13,-2.0021605491638184,-2.0996484756469727
5,14,-1.924293875694275,-2.1134238243103027
5,15,-1.8573055267333984,-2.142552375793457
6,0,-3.1363232135772705,-1.611903429031372
6,1,-3.0469555854797363,-1.6559464931488037
6,2,-2.9431748390197754,-1.693251371383667
6,3,-2.8518753051757812,-1.7399826049804688
6,4,-2.7561702728271484,-1.7996947765350342
6,5,-2.6563127040863037,-1.8347240686416626
6,6,-2.5634772777557373,-1.8637357950210571
6,7,-2.4763503074645996,-1.9061481952667236
6,8,-2.3927040100097656,-1.9327603578567505
6,9,-2.3006350994110107,-1.9510573148727417
6,10,-2.2129886150360107,-1.9676618576049805
6,11,-2.1401121616363525,-1.9835879802703857
