sample_id,step,x,y
0,0,-3.223886013031006,-2.740055799484253
0,1,-3.1930346488952637,-2.74092698097229
0,2,-3.167508840560913,-2.7411704063415527
0,3,-3.146839141845703,-2.747183084487915
0,4,-3.122361183166504,-2.7457497119903564
0,5,-3.1070187091827393,-2.7360329627990723
0,6,-3.0911457538604736,-2.7347214221954346
0,7,-3.081681728363037,-2.727872371673584
0,8,-3.071072816848755,-2.7315099239349365
0,9,-3.0687448978424072,-2.738607883453369
0,10,-3.065007448196411,-2.745530128479004
0,11,-3.0597410202026367,-2.7503981590270996
0,12,-3.0585598945617676,-2.7519493103027344
0,13,-3.050929069519043,-2.7418644428253174
0,14,-3.059187889099121,-2.7464826107025146
0,15,-3.072981357574463,-2.7520031929016113
1,0,-3.200700521469116,-2.7189340591430664
1,1,-3.1595187187194824,-2.7125942707061768
1,2,-3.1185061931610107,-2.7071142196655273
1,3,-3.090705633163452,-2.7121005058288574
1,4,-3.0691487789154053,-2.7081849575042725
1,5,-3.049981117248535,-2.701773166656494
1,6,-3.0371832847595215,-2.7012150287628174
1,7,-3.017889976501465,-2.701772928237915
1,8,-3.0140185356140137,-2.69490385055542
1,9,-2.998333692550659,-2.6893599033355713
1,10,-2.998375177383423,-2.6880719661712646
1,11,-2.998788833618164,-2.701014995574951
1,12,-3.007707118988037,-2.690152168273926
1,13,-3.0087168216705322,-2.697408437728882
1,14,-3.005260467529297,-2.7053000926971436
1,15,-3.011793613433838,-2.7153432369232178
2,0,-3.21425199508667,-2.7380893230438232
2,1,-3.1846678256988525,-2.7343554496765137
2,2,-3.1505374908447266,-2.723463296890259
2,3,-3.119068145751953,-2.7161777019500732
2,4,-3.0872957706451416,-2.711578369140625
2,5,-3.0681393146514893,-2.7100415229797363
2,6,-3.050264358520508,-2.7066268920898438
2,7,-3.039116621017456,-2.7043964862823486
2,8,-3.0246708393096924,-2.7032885551452637
2,9,-3.0204267501831055,-2.695423126220703
2,10,-3.0189695358276367,-2.6886544227600098
2,11,-3.0225861072540283,-2.685704231262207
2,12,-3.0305683612823486,-2.682445526123047
2,13,-3.038079023361206,-2.6765379905700684
2,14,-3.04215931892395,-2.6739425659179688
2,15,-3.051424503326416,-2.6720190048217773
3,0,-3.2273447513580322,-2.7302558422088623
3,1,-3.2023837566375732,-2.721304178237915
3,2,-3.173475980758667,-2.709688901901245
3,3,-3.1529691219329834,-2.719125747680664
3,4,-3.137915849685669,-2.6994571685791016
3,5,-3.118626832962036,-2.7016446590423584
3,6,-3.106398344039917,-2.680415391921997
3,7,-3.1043238639831543,-2.6734328269958496
3,8,-3.1047141551971436,-2.6799659729003906
3,9,-3.096194267272949,-2.685680627822876
3,10,-3.096860647201538,-2.691413402557373
3,11,-3.099313259124756,-2.6973586082458496
3,12,-3.1108174324035645,-2.7251265048980713
3,13,-3.115149736404419,-2.7229909896850586
3,14,-3.1155099868774414,-2.721604585647583
3,15,-3.1135239601135254,-2.7313249111175537
4,0,-3.22088623046875,-2.7371177673339844
4,1,-3.1863884925842285,-2.7349789142608643
4,2,-3.1594133377075195,-2.7296481132507324
4,3,-3.1282947063446045,-2.729268789291382
4,4,-3.1098668575286865,-2.7245194911956787
4,5,-3.0907416343688965,-2.7186570167541504
4,6,-3.0738420486450195,-2.7166810035705566
4,7,-3.0553133487701416,-2.7101263999938965
4,8,-3.0448412895202637,-2.719158411026001
4,9,-3.0334956645965576,-2.713496685028076
4,10,-3.03269100189209,-2.716054677963257
4,11,-3.022482395172119,-2.7117884159088135
4,12,-3.014416456222534,-2.7090091705322266
4,13,-3.0131733417510986,-2.6979832649230957
4,14,-3.0088422298431396,-2.6961352825164795
4,15,-3.01678466796875,-2.7065577507019043
5,0,-3.206960916519165,-2.7435224056243896
5,1,-3.164222240447998,-2.7470414638519287
5,2,-3.127446174621582,-2.72529935836792
5,3,-3.104757308959961,-2.730942726135254
5,4,-3.0779709815979004,-2.7315707206726074
5,5,-3.0563366413116455,-2.7362873554229736
5,6,-3.0304038524627686,-2.743173360824585
5,7,-3.0128116607666016,-2.7350919246673584
5,8,-3.001211643218994,-2.726571798324585
5,9,-2.9993979930877686,-2.741865634918213
5,10,-2.99653697013855,-2.7549948692321777
5,11,-2.9902896881103516,-2.7486913204193115
5,12,-2.991542100906372,-2.7415664196014404
5,13,-2.9794580936431885,-2.7536582946777344
5,14,-2.9587182998657227,-2.7876062393188477
5,15,-2.953139305114746,-2.772188425064087
6,0,-3.2130162715911865,-2.7435662746429443
6,1,-3.1692557334899902,-2.7383556365966797
6,2,-3.1320745944976807,-2.726769208908081
6,3,-3.1072070598602295,-2.7240288257598877
6,4,-3.09000563621521,-2.7243964672088623
6,5,-3.063164234161377,-2.7132415771484375
6,6,-3.04067063331604,-2.7093629837036133
6,7,-3.019012451171875,-2.7024037837982178
6,8,-3.008403778076172,-2.6956686973571777
6,9,-2.9956881999969482,-2.7013356685638428
6,10,-2.994750499725342,-2.7124195098876953
6,11,-2.9922242164611816,-2.69748854637146
6,12,-2.9859797954559326,-2.6882803440093994
6,13,-2.9833285808563232,-2.703810930252075
6,14,-2.9786219596862793,-2.71859073638916
6,15,-2.977904796600342,-2.7149460315704346
7,0,-3.2221567630767822,-2.7352447509765625
7,1,-3.1990692615509033,-2.7395260334014893
7,2,-3.156846046447754,-2.748805522918701
7,3,-3.1353261470794678,-2.759084463119507
7,4,-3.111992597579956,-2.7624809741973877
7,5,-3.0838546752929688,-2.767782688140869
7,6,-3.0696303844451904,-2.767714500427246
7,7,-3.051422119140625,-2.761037588119507
7,8,-3.039842128753662,-2.7680211067199707
7,9,-3.0369532108306885,-2.7618119716644287
7,10,-3.0381288528442383,-2.7666468620300293
7,11,-3.039661407470703,-2.7665600776672363
7,12,-3.0388925075531006,-2.757905960083008
7,13,-3.0487403869628906,-2.7506163120269775
7,14,-3.0491139888763428,-2.745572805404663
7,15,-3.0563998222351074,-2.7541182041168213
8,0,-3.2162890434265137,-2.7404446601867676
8,1,-3.195117950439453,-2.740640163421631
8,2,-3.1614468097686768,-2.727968454360962
8,3,-3.140629291534424,-2.709739923477173
8,4,-3.1155543327331543,-2.7109298706054688
8,5,-3.1087987422943115,-2.696298360824585
8,6,-3.0977957248687744,-2.684065103530884
8,7,-3.0940873622894287,-2.6877965927124023
8,8,-3.081251859664917,-2.6804091930389404
8,9,-3.0809884071350098,-2.68526029586792
8,10,-3.0716404914855957,-2.6954307556152344
8,11,-3.0629069805145264,-2.687084436416626
8,12,-3.06060528755188,-2.6850781440734863
8,13,-3.0689234733581543,-2.6861722469329834
8,14,-3.0722739696502686,-2.689404010772705
8,15,-3.0805485248565674,-2.697530746459961
9,0,-3.214700222015381,-2.733370304107666
9,1,-3.1815719604492188,-2.7334375381469727
9,2,-3.1435751914978027,-2.733830690383911
9,3,-3.114990472793579,-2.7310500144958496
9,4,-3.0890238285064697,-2.726945161819458
9,5,-3.0657708644866943,-2.7247238159179688
9,6,-3.047837495803833,-2.7325918674468994
9,7,-3.032398223876953,-2.735382556915283
9,8,-3.018364906311035,-2.7422080039978027
9,9,-3.014620780944824,-2.7284717559814453
9,10,-2.999729871749878,-2.7361268997192383
9,11,-2.9889276027679443,-2.724731206893921
9,12,-2.986267566680908,-2.725956678390503
9,13,-2.9816691875457764,-2.726935863494873
9,14,-2.976935625076294,-2.729881763458252
9,15,-2.9749512672424316,-2.745561122894287
10,0,-3.2285993099212646,-2.734135150909424
10,1,-3.1914052963256836,-2.738359212875366
10,2,-3.183502674102783,-2.7486352920532227
10,3,-3.1695504188537598,-2.787334442138672
10,4,-3.1551144123077393,-2.8255770206451416
10,5,-3.1570889949798584,-2.8512489795684814
10,6,-3.178057909011841,-2.8688178062438965
10,7,-3.184645414352417,-2.8780605792999268
10,8,-3.18799090385437,-2.888213634490967
10,9,-3.2006583213806152,-2.920916795730591
10,10,-3.1969187259674072,-2.9330317974090576
10,11,-3.2034924030303955,-2.9347984790802
10,12,-3.2163116931915283,-2.9465861320495605
10,13,-3.2306649684906006,-2.9590952396392822
10,14,-3.245004892349243,-2.9591283798217773
10,15,-3.2554829120635986,-2.9578123092651367
11,0,-3.222261905670166,-2.7422544956207275
11,1,-3.192497491836548,-2.7361788749694824
11,2,-3.163911819458008,-2.731898784637451
11,3,-3.1436922550201416,-2.742046594619751
11,4,-3.1291632652282715,-2.7403883934020996
11,5,-3.11319899559021,-2.7327346801757812
11,6,-3.103238105773926,-2.7272913455963135
11,7,-3.0882294178009033,-2.725088596343994
11,8,-3.092879056930542,-2.727680206298828
11,9,-3.0920796394348145,-2.7250378131866455
11,10,-3.0952236652374268,-2.715278387069702
11,11,-3.085620164871216,-2.71059513092041
11,12,-3.0919408798217773,-2.7102200984954834
11,13,-3.101515293121338,-2.7226903438568115
11,14,-3.0998246669769287,-2.7208473682403564
11,15,-3.102733612060547,-2.7056400775909424
12,0,-3.2201220989227295,-2.737215995788574
12,1,-3.1920669078826904,-2.7356414794921875
12,2,-3.1431684494018555,-2.7430038452148438
12,3,-3.1073226928710938,-2.752436637878418
12,4,-3.0716793537139893,-2.752760887145996
12,5,-3.0487418174743652,-2.7561702728271484
12,6,-3.028904914855957,-2.7438852787017822
12,7,-3.0181806087493896,-2.736510992050171
12,8,-3.0061843395233154,-2.7267909049987793
12,9,-2.9994306564331055,-2.7286643981933594
12,10,-3.001229763031006,-2.7248315811157227
12,11,-2.9963345527648926,-2.7206192016601562
12,12,-2.998065233230591,-2.716167449951172
12,13,-2.9997363090515137,-2.7177670001983643
12,14,-3.002654790878296,-2.7041573524475098
12,15,-3.019259452819824,-2.715337038040161
13,0,-3.2149455547332764,-2.740638017654419
13,1,-3.176107883453369,-2.737151861190796
13,2,-3.143376111984253,-2.72579026222229
13,3,-3.1240782737731934,-2.716970920562744
13,4,-3.0948407649993896,-2.7161710262298584
13,5,-3.074251413345337,-2.710296154022217
13,6,-3.0532636642456055,-2.7149951457977295
13,7,-3.0367958545684814,-2.7128589153289795
13,8,-3.025700092315674,-2.7187302112579346
13,9,-3.0171334743499756,-2.7126858234405518
13,10,-3.015336275100708,-2.7123348712921143
13,11,-3.0181081295013428,-2.712315797805786
13,12,-3.0207557678222656,-2.7175698280334473
13,13,-3.0252249240875244,-2.7205255031585693
13,14,-3.0302937030792236,-2.716236114501953
13,15,-3.038041591644287,-2.7181084156036377
14,0,-3.2229654788970947,-2.7338809967041016
14,1,-3.193697214126587,-2.734402894973755
14,2,-3.1554691791534424,-2.7295725345611572
14,3,-3.1213698387145996,-2.724917411804199
14,4,-3.0948081016540527,-2.7242603302001953
14,5,-3.0730085372924805,-2.71864652633667
14,6,-3.050957441329956,-2.717259645462036
14,7,-3.032895088195801,-2.7209525108337402
14,8,-3.0232245922088623,-2.724177360534668
14,9,-3.014343023300171,-2.7222514152526855
14,10,-3.0173449516296387,-2.722740650177002
14,11,-3.021648645401001,-2.711798906326294
14,12,-3.029289960861206,-2.7128450870513916
14,13,-3.0375430583953857,-2.711501359939575
14,14,-3.0378851890563965,-2.7140185832977295
14,15,-3.0489859580993652,-2.7088427543640137
15,0,-3.2029922008514404,-2.7370073795318604
15,1,-3.171016216278076,-2.7411699295043945
