sample_id,step,x,y
0,0,-3.7414608001708984,-2.762481212615967
0,1,-3.6564433574676514,-2.753511905670166
0,2,-3.5822112560272217,-2.7336864471435547
0,3,-3.5169477462768555,-2.714827060699463
0,4,-3.437689781188965,-2.701970100402832
0,5,-3.36631441116333,-2.688552141189575
0,6,-3.3066117763519287,-2.6528687477111816
0,7,-3.225297689437866,-2.656613349914551
0,8,-3.1617839336395264,-2.622021198272705
0,9,-3.110048294067383,-2.5892786979675293
0,10,-3.050163984298706,-2.557642936706543
0,11,-3.001610279083252,-2.532372236251831
0,12,-2.9559504985809326,-2.522299289703369
0,13,-2.9192776679992676,-2.496601104736328
0,14,-2.882477045059204,-2.480929374694824
0,15,-2.8583383560180664,-2.457651376724243
1,0,-3.7374765872955322,-2.7600886821746826
1,1,-3.664771556854248,-2.7480032444000244
1,2,-3.59135365486145,-2.723567485809326
1,3,-3.5225675106048584,-2.697465658187866
1,4,-3.4403884410858154,-2.6865856647491455
1,5,-3.358987331390381,-2.678713798522949
1,6,-3.2952816486358643,-2.6565136909484863
1,7,-3.246887445449829,-2.6161065101623535
1,8,-3.1818816661834717,-2.587589979171753
1,9,-3.1112194061279297,-2.5576775074005127
1,10,-3.0520029067993164,-2.5340826511383057
1,11,-3.0000593662261963,-2.515098810195923
1,12,-2.9532155990600586,-2.4937610626220703
1,13,-2.8992631435394287,-2.4716310501098633
1,14,-2.860180616378784,-2.4536235332489014
1,15,-2.8331406116485596,-2.438131093978882
2,0,-3.742887496948242,-2.7563071250915527
2,1,-3.657792329788208,-2.7424840927124023
2,2,-3.582926034927368,-2.7253849506378174
2,3,-3.5086472034454346,-2.7054529190063477
2,4,-3.4416937828063965,-2.6963651180267334
2,5,-3.3775527477264404,-2.6712327003479004
2,6,-3.315568208694458,-2.652998924255371
2,7,-3.2491798400878906,-2.6303091049194336
2,8,-3.19340443611145,-2.5994884967803955
2,9,-3.138688564300537,-2.583547353744507
2,10,-3.0986924171447754,-2.548997640609741
2,11,-3.048048973083496,-2.522871255874634
2,12,-3.0072362422943115,-2.5200703144073486
2,13,-2.9747848510742188,-2.4978365898132324
2,14,-2.937134027481079,-2.4815008640289307
2,15,-2.90796160697937,-2.4779951572418213
3,0,-3.7352304458618164,-2.7706172466278076
3,1,-3.658039093017578,-2.7570812702178955
3,2,-3.5774917602539062,-2.733844041824341
3,3,-3.502593994140625,-2.711571455001831
3,4,-3.4278807640075684,-2.6947402954101562
3,5,-3.366530656814575,-2.6740732192993164
3,6,-3.301633596420288,-2.6508607864379883
3,7,-3.242859363555908,-2.6237425804138184
3,8,-3.182791233062744,-2.6109001636505127
3,9,-3.13358736038208,-2.600881338119507
3,10,-3.1032299995422363,-2.566016674041748
3,11,-3.0673604011535645,-2.548384189605713
3,12,-3.041210651397705,-2.5181682109832764
3,13,-3.026423215866089,-2.477060079574585
3,14,-3.0023980140686035,-2.4522271156311035
3,15,-2.9908447265625,-2.4085254669189453
4,0,-3.736851215362549,-2.750931978225708
4,1,-3.6552317142486572,-2.735290765762329
4,2,-3.5885722637176514,-2.6925323009490967
4,3,-3.5124895572662354,-2.667309284210205
4,4,-3.4371676445007324,-2.651691436767578
4,5,-3.364610433578491,-2.6351537704467773
4,6,-3.299492359161377,-2.621713638305664
