sample_id,step,x,y
0,0,-2.4721741676330566,-3.203519344329834
0,1,-2.523387908935547,-3.25195050239563
0,2,-2.5780768394470215,-3.291433095932007
0,3,-2.6267507076263428,-3.3226237297058105
0,4,-2.657871723175049,-3.356339693069458
0,5,-2.7042126655578613,-3.395993232727051
0,6,-2.7578773498535156,-3.426846504211426
0,7,-2.803314208984375,-3.467501640319824
0,8,-2.8448896408081055,-3.4983596801757812
0,9,-2.880300283432007,-3.5324630737304688
0,10,-2.934180736541748,-3.5566799640655518
0,11,-2.9772369861602783,-3.5864510536193848
0,12,-3.011303663253784,-3.62968373298645
0,13,-3.050065755844116,-3.6467971801757812
0,14,-3.0836374759674072,-3.676025390625
0,15,-3.1078996658325195,-3.7024831771850586
1,0,-2.4671154022216797,-3.2146596908569336
1,1,-2.5296711921691895,-3.2500855922698975
1,2,-2.581191301345825,-3.288433074951172
1,3,-2.6248974800109863,-3.322413682937622
1,4,-2.6657164096832275,-3.352790355682373
1,5,-2.7088403701782227,-3.399277687072754
1,6,-2.749495029449463,-3.440798759460449
1,7,-2.7921247482299805,-3.48809552192688
1,8,-2.8358795642852783,-3.525418281555176
1,9,-2.8737051486968994,-3.5540173053741455
1,10,-2.9160821437835693,-3.5946390628814697
1,11,-2.950997829437256,-3.6344363689422607
1,12,-2.9851551055908203,-3.6722381114959717
1,13,-3.0229923725128174,-3.6964938640594482
1,14,-3.0550100803375244,-3.7215981483459473
1,15,-3.0803258419036865,-3.7366669178009033
2,0,-2.4603688716888428,-3.2108817100524902
2,1,-2.5266027450561523,-3.237307548522949
2,2,-2.5725150108337402,-3.2873730659484863
2,3,-2.6267623901367188,-3.322587251663208
2,4,-2.6771750450134277,-3.362773895263672
2,5,-2.7301576137542725,-3.393897771835327
2,6,-2.7925446033477783,-3.4256703853607178
2,7,-2.850186824798584,-3.468966245651245
2,8,-2.9067907333374023,-3.500947952270508
2,9,-2.9504120349884033,-3.524543046951294
2,10,-2.9989027976989746,-3.550675868988037
2,11,-3.0406136512756348,-3.5733721256256104
2,12,-3.082581043243408,-3.59212064743042
2,13,-3.1162109375,-3.6147141456604004
2,14,-3.1528701782226562,-3.6296963691711426
2,15,-3.1889517307281494,-3.662950277328491
3,0,-2.4693098068237305,-3.1981353759765625
3,1,-2.5321314334869385,-3.235624074935913
3,2,-2.5848381519317627,-3.2768619060516357
3,3,-2.6380667686462402,-3.3029699325561523
3,4,-2.6930642127990723,-3.347623586654663
3,5,-2.746708393096924,-3.3934831619262695
3,6,-2.8006772994995117,-3.4277830123901367
3,7,-2.8427793979644775,-3.480928897857666
3,8,-2.8904056549072266,-3.5177180767059326
3,9,-2.9262502193450928,-3.5566346645355225
3,10,-2.976717948913574,-3.5850539207458496
3,11,-3.022528648376465,-3.630772590637207
3,12,-3.0552163124084473,-3.6655073165893555
3,13,-3.0946550369262695,-3.692936420440674
3,14,-3.1241891384124756,-3.710327625274658
3,15,-3.1469151973724365,-3.727879762649536
4,0,-2.475149154663086,-3.192438840866089
4,1,-2.5285704135894775,-3.2203826904296875
4,2,-2.578915596008301,-3.255671739578247
4,3,-2.6274642944335938,-3.2985880374908447
4,4,-2.669822931289673,-3.339423656463623
4,5,-2.714120864868164,-3.380234479904175
4,6,-2.7571966648101807,-3.428084373474121
4,7,-2.795302152633667,-3.474169969558716
4,8,-2.835210084915161,-3.515462636947632
4,9,-2.881690502166748,-3.5640952587127686
4,10,-2.934281587600708,-3.591020107269287
4,11,-2.968374729156494,-3.6418843269348145
4,12,-2.9985880851745605,-3.6901683807373047
4,13,-3.02557373046875,-3.725332260131836
4,14,-3.0533533096313477,-3.7588160037994385
4,15,-3.068678140640259,-3.784775972366333
5,0,-2.4680135250091553,-3.2009055614471436
5,1,-2.5341267585754395,-3.23230242729187
5,2,-2.5944645404815674,-3.267899513244629
5,3,-2.6442437171936035,-3.3011581897735596
5,4,-2.70438551902771,-3.3285629749298096
