wall_time,step,value
1772932116.040428,1,35.0
1772933033.5676675,2,8.0
1772933283.2264125,3,4.0
1772933774.0239885,4,17.0
1772934089.178695,5,13.0
1772934483.6487815,6,26.0
1772934969.938025,7,9.0
1772935272.5213943,8,3.0
1772935682.5936694,9,14.0
1772936134.7837887,10,18.0
1772936592.1037486,11,13.0
1772936930.0263953,12,13.0
1772937335.7903461,13,9.0
1772937644.6068704,14,7.0
1772938039.9439194,15,15.0
1772938438.6132202,16,17.0
1772938973.1289132,17,3.0
1772939221.7274024,18,1.0
1772939700.3628628,19,6.0
1772940097.7278833,20,7.0
1772940498.0824614,21,13.0
1772940991.9275556,22,13.0
1772941481.865382,23,10.0
1772941888.0226765,24,8.0
1772942326.2948508,25,11.0
1772942705.263356,26,7.0
1772943169.9197268,27,12.0
1772943581.2729588,28,10.0
1772944045.0164456,29,13.0
1772944445.7134411,30,7.0
1772944824.7850025,31,8.0
1772945216.0974061,32,6.0
1772945622.4987745,33,12.0
1772946029.204233,34,13.0
1772946437.6404178,35,12.0
1772946895.3089066,36,11.0
1772947305.2812555,37,18.0
1772947753.177526,38,17.0
1772948030.9661753,39,11.0
1772948414.8483803,40,13.0
1772948761.3929653,41,10.0
1772949137.8965595,42,11.0
1772949535.4961255,43,6.0
1772949869.1521947,44,11.0
1772950281.291059,45,18.0
1772950694.3919392,46,6.0
1772951130.3225713,47,17.0
1772951461.598713,48,12.0
1772951849.2970412,49,5.0
1772952297.7360451,50,9.0
1772952669.495413,51,9.0
1772953045.886753,52,15.0
1772953376.7466884,53,10.0
1772953770.925425,54,16.0
1772954122.6495628,55,8.0
1772954476.496458,56,10.0
1772954838.3684306,57,5.0
1772955226.8559759,58,13.0
1772955573.3692963,59,11.0
1772956069.7764206,60,13.0
1772956365.600023,61,10.0
1772956778.2878022,62,13.0
1772957142.2896445,63,9.0
1772957519.1114655,64,8.0
1772957867.0418208,65,8.0
1772958212.4404175,66,15.0
1772958597.3997147,67,11.0
1772959121.0507946,68,9.0
1772959354.1214619,69,12.0
1772959778.560053,70,8.0
1772960158.9606147,71,12.0
1772960487.8948915,72,7.0
1772960904.830738,73,13.0
1772961171.2642803,74,10.0
1772961583.1887846,75,14.0
1772961993.494455,76,20.0
1772962434.4873295,77,21.0
1772962693.8006752,78,10.0
1772963091.3119793,79,9.0
1772963461.0319147,80,10.0
1772963892.2534144,81,15.0
1772964231.2235043,82,10.0
1772964652.880421,83,8.0
1772965347.252761,84,7.0
1772965818.4074674,85,11.0
1772966243.8797123,86,9.0
1772967597.8538404,87,1.0
1772967820.815194,88,7.0
1772968353.914447,89,2.0
1772968590.913939,90,2.0
1772969008.2541158,91,9.0
1772969478.4454622,92,5.0
1772969834.1565416,93,13.0
1772970188.0155792,94,14.0
1772970619.664557,95,6.0
1772971264.288841,96,13.0
1772971769.977591,97,4.0
1772972171.5858617,98,4.0
1772972542.5524218,99,10.0
1772973105.2365508,100,3.0
1772973385.9555285,101,6.0
1772973773.1523275,102,9.0
1772974145.3399956,103,11.0
1772974640.6885233,104,7.0
1772974931.3316855,105,5.0
1772975232.8430614,106,8.0
1772975691.8123152,107,15.0
1772976110.0564556,108,14.0
1772976562.9478943,109,7.0
