row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,td3,movebase,False,0,0,0,400,-356.62782391905785,-5.4873393878178485,-2.7088784938002077,-3.008492518466851,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,8.656286473130535,1.9503173712566078,4.175602949817219e-14
,2,td3,movebase,False,0,0,0,400,-226.70239897072315,-2.9972672633180117,-3.8052327929864136,-0.933521149343152,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,9.813307993098775,2.0083336812820423,4.1758392105176145e-14
,4,td3,movebase,False,0,0,0,400,-214.7523667216301,-4.030415113600686,-3.96409409377439,-3.0170137032176427,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,5.851716706198664,2.552489614867788,4.801728858494829e-14
,5,td3,movebase,False,1,0,0,54,-143.78151267766953,-4.066207698323303,-3.8009510673825244,-1.6493208638935988,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,8.079031407879949,1.5201018972512517,7.194771345466184e-14
,6,td3,movebase,False,0,0,0,400,-224.3095037341118,-4.590359046712261,-3.427449569354032,2.729651959170136,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,12.45641118417363,2.535531293896567,5.106826560329031e-14
,7,td3,movebase,False,1,0,0,243,-271.59597784280777,-6.006101780125746,-3.3172299265689356,-1.1430535532924253,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,3.639082188663004,4.058038517786722,5.3423843837281096e-14
,9,td3,movebase,False,1,0,0,16,-111.17382949590683,-6.317394472869782,-2.4736385934866894,0.37783881439312544,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,4.847277801122477,4.651313217888066,1.049172504754232e-13
,10,td3,movebase,False,1,0,0,73,-125.0568352714181,-2.835609633628973,-3.71217723298678,-2.8149459768958187,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,2.9352581842357948,4.920599140275261,8.507144004274247e-14
,11,td3,movebase,False,1,0,0,177,-231.7496840953827,-4.224210192322351,-3.689163340862928,0.06293582181476175,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,5.402602828477612,3.990894695653704,3.604947259896e-14
,12,td3,movebase,False,0,1,0,380,-157.4463333711028,-3.080042603237688,-4.757487309766551,-1.3554274945067588,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,3.5473163196704447,3.094242209897741,3.847560511482984e-14
,13,td3,movebase,False,1,0,0,69,-141.4871366918087,-5.13389432241716,-3.5553942544013535,-0.9741473458156567,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,5.24846103940398,3.3353114634805694,2.7385474812165902e-14
,14,td3,movebase,False,1,0,0,323,-209.04443641006947,-1.079819878881782,-4.348121659911071,-1.4512748595059748,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,2.5882858046777373,2.092952058718254,5.592775500959928e-14
,15,td3,movebase,False,0,0,0,400,-323.00091460347176,-1.8808633803376251,-3.4162756236948972,2.233646930469662,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,3.528730781778206,4.259522730998043,2.4751815897808226e-14
,16,td3,movebase,False,1,0,0,128,-218.05032262206078,-6.320254547932482,-2.578136867065671,-0.8418582301605159,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,24.37356583504103,4.521986687800974,7.678209711362587e-14
,17,td3,movebase,False,1,0,0,100,-191.94311475753784,-2.742724496257372,-3.302981244934811,-2.644847207107849,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,7.4138074577681845,1.5750769629327213,4.639824772889975e-14
,18,td3,movebase,False,1,0,0,187,-222.60820925235748,-4.147536172137938,-3.0608499990562135,-3.1149066660750235,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,7.034634364952164,1.5086691150117828,6.634893228978989e-14
,19,td3,movebase,False,1,0,0,215,-252.5636165291071,-6.22547954602313,-3.4350986168450595,-2.5389324409711613,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,2.6922041489996884,3.0020779000240045,3.29659532070088e-14
,20,td3,movebase,False,1,0,0,215,-260.60401833057404,-4.893620375192377,-2.7377936262721088,0.19313730907546048,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,19.484454338316226,4.7524328678044,8.321705966928638e-14
summary,all,td3,movebase,False,,,,,,,,,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,-215.69433529426655,0.05555555555555555,0.6666666666666666,0.0,7.6440241587548945,3.129438412601472,5.4792368724648305e-14
