row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,td3,movebase,False,1,0,0,336,-282.8568087145686,-5.649631433981151,-2.809764350946079,2.6962420218999097,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,2.8621358165712514,2.941518339434088,3.9894155324876565e-14
,2,td3,movebase,False,1,0,0,268,-299.95701491832733,-5.348300826317029,-3.636948340926346,-2.535190344858748,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,1.3986730091721429,1.8656135492872763,4.1734855430170243e-14
,3,td3,movebase,False,0,0,0,400,-261.8879878371954,-4.111715260329674,-4.863624514670852,3.1344025719889093,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,15.482409418554278,3.3637022721867007,4.90074015365433e-14
,4,td3,movebase,False,1,0,0,247,-305.1467303931713,-3.1191369414509342,-1.3425450403838362,-1.492766033784734,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,5.960379771527847,2.7101594909859577,5.150583602991593e-14
,5,td3,movebase,False,0,0,0,400,-311.1055153310299,-6.1072972724347565,-1.8941835638777782,-1.052847360610395,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,19.39846342227899,4.397334406049036,5.949960754311682e-14
,6,td3,movebase,False,1,0,0,109,-163.28949722647667,-6.080911644185667,-4.009548701011818,1.2177041041286711,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,32.499339917896144,6.454172070435199,4.831121373430197e-14
,7,td3,movebase,False,1,0,0,46,-142.51939016580582,-5.959594759967332,-2.1689916589090856,-0.6444388415186054,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,22.484211537858002,4.506896415191101,4.140100389541051e-14
,8,td3,movebase,False,1,0,0,340,-342.58134953677654,-3.453599042382682,-2.498725343507953,1.985524854014394,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,11.813350984843066,2.425660155086603,3.857109968485654e-14
,9,td3,movebase,False,0,0,0,400,-282.2560693398118,-3.5011719023296446,-1.3329521278947714,-2.233479529118523,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,6.609462949422393,1.7430410714546052,3.765615037334663e-14
,10,td3,movebase,False,0,0,0,400,-239.28006564825773,-1.328976847953495,-3.7534280605837393,2.6494658827888227,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,17.242056049317988,3.853613022224552,5.927104331436236e-14
,12,td3,movebase,False,0,0,0,400,-143.95959851145744,-3.732537019221644,-4.111169357324385,-1.4277314589869317,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,8.207654142334667,1.8192886996067474,3.937235146401295e-14
,13,td3,movebase,False,0,0,0,400,-237.53419145196676,-2.0705949300141215,-2.867562488128627,0.5829370905424338,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,11.781482117248457,2.355512106808788,6.417139477816454e-14
,14,td3,movebase,False,0,0,0,400,-206.5091194808483,-3.46934761613267,-3.0593035088274374,2.081702887967199,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,9.173978964584373,2.59252147535833,2.8230171452073053e-14
,15,td3,movebase,False,1,0,0,148,-218.98001593351364,-2.881709042187849,-2.1174105563895234,0.5691350528846544,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,9.679920866934609,2.043820351989685,8.674195611579445e-14
,16,td3,movebase,False,0,0,0,400,-269.3712181150913,-3.219551231136492,-4.854295396246144,1.870719635454278,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,27.662372206432877,5.433646861689447,2.7003053500733774e-14
,17,td3,movebase,False,0,0,0,400,-228.2943754941225,-3.4935262190792393,-4.670481159450234,-1.701140900567597,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,8.45467842018283,2.143221038185676,6.343036082568299e-14
,18,td3,movebase,False,0,0,0,400,-61.35399813205004,-2.826884673230894,-4.070495527204709,-1.670225278601322,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,2.223601101740529,1.697865330578075,6.205075293555717e-14
,20,td3,movebase,False,0,0,0,400,-325.066093057394,-3.956273230595773,-3.410397854493002,2.624239067588935,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,,,,,3.081063260407138,2.7272381893439173,2.0972975383753052e-14
summary,all,td3,movebase,False,,,,,,,,,/data/lzq/ros_motion_planning/src/rl_training/logs/forklift_movebase/run_noadv_nocurr_seed2/td3_model,-240.10827996043696,0.0,0.3888888888888889,0.0,12.000846330961531,3.059712491438655,4.7712521295704056e-14
