row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,diffusion,True,1,0,0,78,-110.73727870732546,-3.1964173650333687,-1.716738503372639,1.4865426466753089,,,,,,0.9074247837837733,2.4410732316671457,5.467723531496922e-05
,2,movebase,diffusion,True,0,0,0,400,-139.9864733889699,-6.370573395843282,-4.787980982370075,-1.7749110713042464,,,,,,0.3011238971369256,3.571792855284788,2.5275827028084628e-05
,3,movebase,diffusion,True,1,0,0,55,-112.04585410654545,-4.417546556951465,-2.9021395991439856,-3.122514790488751,,,,,,0.9306684260695702,1.9897246759647056,0.00011627586475054944
,4,movebase,diffusion,True,0,1,0,79,91.21905964612961,-1.0041865791279907,-1.3311632328823935,-2.333441863909561,,,,,,5.305579890071897,2.669755666496034,0.00010398355916385199
,5,movebase,diffusion,True,1,0,0,91,-141.13058337569237,-5.583399247332411,-3.475774369741042,-0.5009440483846639,,,,,,0.9598560556015037,2.666721707519705,0.00012678616628523435
,6,movebase,diffusion,True,1,0,0,98,-133.67709252238274,-5.178275810385308,-3.365224387723642,1.0144893233579895,,,,,,0.8716850602880432,2.179827630246595,0.00012697163653027153
,8,movebase,diffusion,True,1,0,0,69,-118.48615807294846,-3.6321685256402674,-3.757436264497118,-0.5825842754381352,,,,,,0.45400727629123555,2.3684021192289966,0.00014426969858556498
,9,movebase,diffusion,True,0,1,0,87,88.08104079961777,-3.9342050158493174,-4.888968755044351,-1.8784355781343924,,,,,,3.7592513674930395,2.826677739079953,0.00017592191754925988
,10,movebase,diffusion,True,0,1,0,80,91.29578383266926,-3.2604801804343087,-4.825282335566197,-1.1475298866398014,,,,,,6.700205919502809,2.723490277205792,0.00013205363746895062
summary,all,movebase,diffusion,True,,,,,,,,,,-53.94083954393864,0.3333333333333333,0.5555555555555556,0.0,2.2433114084709778,2.6041628780770796,0.00011180172696408185
