row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,diffusion,True,0,1,0,60,81.42016723752022,-6.471662260928092,-1.1175793992092675,-2.069748009612153,,,,,,5.783023230720413,3.2346877154540508,6.561070006740551e-05
,2,movebase,diffusion,True,0,1,0,80,82.11346384882927,-4.300794262599659,-1.3177015429699157,2.079516011985524,,,,,,4.140908454599559,2.847061615838133,0.00010630211622077077
,3,movebase,diffusion,True,1,0,0,47,-116.87645682692528,-5.228800633220082,-3.356951310517413,-0.8757189879130252,,,,,,1.1001475752331704,2.4844224148460197,7.550114075415746e-05
,4,movebase,diffusion,True,0,1,0,78,79.76048607379198,-3.73763184543844,-2.8355710207671287,2.0317313976737688,,,,,,1.364609047092596,3.044172938577038,0.00014742217141617024
,5,movebase,diffusion,True,1,0,0,48,-107.55261941254139,-3.3303213401539207,-2.577714799410884,0.8636030364572135,,,,,,1.444353193161009,2.1242879835042903,0.00011614805043327954
,6,movebase,diffusion,True,1,0,0,19,-101.97859587520361,-6.34847492783667,-1.0743213172015857,1.5761374677280517,,,,,,6.4125286069585625,2.7792148308541753,0.0001321484437957089
,7,movebase,diffusion,True,1,0,0,33,-113.9097435772419,-2.2551082919339223,-3.0055014199232075,-2.2472467658885407,,,,,,5.4917628852539835,3.372916601094231,0.00012056024832667147
,8,movebase,diffusion,True,1,0,0,53,-114.48834309726954,-1.3552839110181658,-4.206264419004782,0.26814808115883304,,,,,,0.6803989203483509,2.354565289334826,0.0001398341636393082
,9,movebase,diffusion,True,0,1,0,71,88.67279810458422,-3.376026429337003,-4.7689841856647845,-1.1823418018146725,,,,,,1.9458902132974176,2.8028697436091248,0.00016512580870451055
,10,movebase,diffusion,True,0,1,0,92,63.385534822940826,-3.93012605594589,-4.140083608837509,1.387187755174728,,,,,,4.27132834833164,2.4696007384034937,0.00012844712191204292
summary,all,movebase,diffusion,True,,,,,,,,,,-15.945330870151519,0.5,0.5,0.0,3.2634950474996707,2.7513799871515383,0.00011970999652700255
