sample_id,step,x,y
0,0,-2.7030961513519287,-3.301478624343872
0,1,-2.741537570953369,-3.3106119632720947
0,2,-2.770040273666382,-3.3301680088043213
0,3,-2.7983293533325195,-3.3443825244903564
0,4,-2.8176562786102295,-3.368516445159912
0,5,-2.838883399963379,-3.394580125808716
0,6,-2.8516194820404053,-3.408609390258789
0,7,-2.876734972000122,-3.43475341796875
0,8,-2.893089532852173,-3.4570071697235107
0,9,-2.916823387145996,-3.470646381378174
0,10,-2.938755512237549,-3.491382360458374
0,11,-2.95082950592041,-3.50947904586792
0,12,-2.964627504348755,-3.52982234954834
0,13,-2.9730844497680664,-3.5498955249786377
0,14,-2.97194504737854,-3.5658469200134277
0,15,-2.9691288471221924,-3.599426507949829
1,0,-2.7042014598846436,-3.3202130794525146
1,1,-2.7370445728302,-3.336726427078247
1,2,-2.761293888092041,-3.3589048385620117
1,3,-2.7887895107269287,-3.3725316524505615
1,4,-2.8173885345458984,-3.406472682952881
1,5,-2.838226318359375,-3.4257240295410156
1,6,-2.868589401245117,-3.44464373588562
1,7,-2.9047296047210693,-3.469719171524048
1,8,-2.9263737201690674,-3.4925124645233154
1,9,-2.947307586669922,-3.5054004192352295
1,10,-2.9641945362091064,-3.52913236618042
1,11,-2.98429274559021,-3.543809652328491
1,12,-3.006549835205078,-3.5352206230163574
1,13,-3.026766538619995,-3.5611155033111572
1,14,-3.040382146835327,-3.5784265995025635
1,15,-3.0562946796417236,-3.594468593597412
2,0,-2.707860231399536,-3.298093557357788
2,1,-2.735369920730591,-3.319288730621338
2,2,-2.763540029525757,-3.3403053283691406
2,3,-2.7974436283111572,-3.359671115875244
2,4,-2.816490888595581,-3.3681881427764893
2,5,-2.849618911743164,-3.3824079036712646
2,6,-2.8764052391052246,-3.4034504890441895
2,7,-2.904026508331299,-3.4217004776000977
2,8,-2.929227590560913,-3.444399118423462
2,9,-2.954172372817993,-3.465060234069824
2,10,-2.979086399078369,-3.479055881500244
2,11,-2.9957618713378906,-3.5000147819519043
2,12,-3.011857271194458,-3.5181002616882324
2,13,-3.032155752182007,-3.5329387187957764
2,14,-3.050502061843872,-3.542372703552246
2,15,-3.057485580444336,-3.5724635124206543
3,0,-2.702944040298462,-3.318660259246826
3,1,-2.7374825477600098,-3.328364133834839
3,2,-2.7664308547973633,-3.3406636714935303
3,3,-2.7975997924804688,-3.35789155960083
3,4,-2.8216185569763184,-3.367429494857788
3,5,-2.8430397510528564,-3.3940560817718506
3,6,-2.858576774597168,-3.407226085662842
3,7,-2.891082525253296,-3.419743299484253
3,8,-2.9064767360687256,-3.430708885192871
3,9,-2.927934408187866,-3.43403959274292
3,10,-2.948334217071533,-3.4516994953155518
3,11,-2.954477548599243,-3.4645254611968994
3,12,-2.9726130962371826,-3.4681689739227295
3,13,-2.9593706130981445,-3.4730424880981445
3,14,-2.975229024887085,-3.4796743392944336
3,15,-2.9745700359344482,-3.489790201187134
4,0,-2.7052934169769287,-3.3053479194641113
