row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,diffusion,True,0,1,0,132,76.41399382799864,-3.0,-4.0,0.0,,,,,,0.8902772160853294,2.728462282170353,8.327481089193855e-05
summary,all,movebase,diffusion,True,,,,,,,,,,76.41399382799864,1.0,0.0,0.0,0.8902772160853294,2.728462282170353,8.327481089193855e-05
