sample_id,step,x,y
0,0,-3.0165014266967773,-2.745162010192871
0,1,-2.9198386669158936,-2.745112895965576
0,2,-2.8259222507476807,-2.7526612281799316
0,3,-2.747577428817749,-2.751775026321411
0,4,-2.6656301021575928,-2.763012647628784
0,5,-2.5938446521759033,-2.754805564880371
0,6,-2.528477668762207,-2.743138074874878
0,7,-2.473461389541626,-2.752042055130005
0,8,-2.4238007068634033,-2.7601418495178223
0,9,-2.375253438949585,-2.743673086166382
0,10,-2.3226735591888428,-2.752692937850952
0,11,-2.2726378440856934,-2.756539821624756
0,12,-2.2329864501953125,-2.7618892192840576
0,13,-2.1998775005340576,-2.7684571743011475
0,14,-2.1684482097625732,-2.767068386077881
0,15,-2.1409151554107666,-2.7683234214782715
1,0,-3.003692865371704,-2.7460296154022217
1,1,-2.9149444103240967,-2.7589950561523438
1,2,-2.8280844688415527,-2.772596836090088
1,3,-2.7404673099517822,-2.800422191619873
1,4,-2.6626534461975098,-2.8257102966308594
1,5,-2.587646961212158,-2.8449935913085938
1,6,-2.514192819595337,-2.8611724376678467
1,7,-2.453296422958374,-2.874337911605835
1,8,-2.391533136367798,-2.8861477375030518
1,9,-2.337024211883545,-2.8961849212646484
1,10,-2.2780916690826416,-2.9205424785614014
1,11,-2.2246367931365967,-2.9417576789855957
1,12,-2.1719460487365723,-2.9529731273651123
1,13,-2.127350330352783,-2.9521901607513428
1,14,-2.098067283630371,-2.9599833488464355
1,15,-2.0727407932281494,-2.9690563678741455
2,0,-3.01214337348938,-2.7397005558013916
2,1,-2.931687831878662,-2.753837823867798
2,2,-2.8487863540649414,-2.7659592628479004
2,3,-2.7621374130249023,-2.760680913925171
2,4,-2.691774606704712,-2.7444019317626953
2,5,-2.6244845390319824,-2.742042303085327
2,6,-2.555314779281616,-2.7298526763916016
2,7,-2.5079262256622314,-2.731316328048706
2,8,-2.440826177597046,-2.7318978309631348
2,9,-2.3948748111724854,-2.7269158363342285
2,10,-2.3610379695892334,-2.7342822551727295
2,11,-2.3225865364074707,-2.735044240951538
2,12,-2.2851383686065674,-2.7386274337768555
2,13,-2.240464448928833,-2.733248472213745
2,14,-2.2094006538391113,-2.7291738986968994
2,15,-2.1777193546295166,-2.733428478240967
3,0,-3.0346274375915527,-2.7636423110961914
3,1,-2.958953619003296,-2.763575553894043
3,2,-2.870988130569458,-2.7907724380493164
3,3,-2.8073575496673584,-2.8115429878234863
3,4,-2.7408437728881836,-2.813431739807129
3,5,-2.6757140159606934,-2.808628559112549
3,6,-2.6090803146362305,-2.80130934715271
3,7,-2.5650453567504883,-2.7896554470062256
3,8,-2.5124871730804443,-2.793949842453003
3,9,-2.4755859375,-2.8266375064849854
3,10,-2.4465842247009277,-2.8490524291992188
3,11,-2.4215099811553955,-2.855053663253784
3,12,-2.396555185317993,-2.853494167327881
3,13,-2.3751418590545654,-2.861201524734497
3,14,-2.362788200378418,-2.8751425743103027
3,15,-2.354649305343628,-2.8895275592803955
4,0,-3.00234317779541,-2.746347188949585
4,1,-2.907482624053955,-2.7591395378112793
4,2,-2.823068380355835,-2.780108690261841
4,3,-2.7427761554718018,-2.798619270324707
4,4,-2.672701358795166,-2.8349130153656006
4,5,-2.6080496311187744,-2.8479819297790527
4,6,-2.5259151458740234,-2.876448392868042
4,7,-2.452573776245117,-2.9000327587127686
4,8,-2.3836910724639893,-2.894874095916748
4,9,-2.3156168460845947,-2.891150951385498
4,10,-2.2655045986175537,-2.9004080295562744
4,11,-2.2306158542633057,-2.9028337001800537
4,12,-2.1941921710968018,-2.9051191806793213
4,13,-2.1662065982818604,-2.9157321453094482
4,14,-2.137545347213745,-2.9220824241638184
4,15,-2.1145331859588623,-2.920045852661133
5,0,-3.0054187774658203,-2.7828118801116943
5,1,-2.9215574264526367,-2.787524461746216
5,2,-2.8215346336364746,-2.7889811992645264
5,3,-2.741180658340454,-2.790256977081299
5,4,-2.660844087600708,-2.794301748275757
5,5,-2.5786921977996826,-2.801934003829956
5,6,-2.4993109703063965,-2.8341245651245117
5,7,-2.4296987056732178,-2.8276782035827637
5,8,-2.3552329540252686,-2.8196964263916016
5,9,-2.2886269092559814,-2.8277366161346436
5,10,-2.238452911376953,-2.8087100982666016
5,11,-2.2025654315948486,-2.795642137527466
5,12,-2.150336980819702,-2.7946527004241943
5,13,-2.101853132247925,-2.8037374019622803
5,14,-2.0555269718170166,-2.8102383613586426
5,15,-2.024832010269165,-2.8215248584747314
6,0,-2.9959716796875,-2.734999179840088
6,1,-2.912322521209717,-2.730910062789917
6,2,-2.809051752090454,-2.7305002212524414
6,3,-2.7231924533843994,-2.7346396446228027
6,4,-2.6318795680999756,-2.729806900024414
6,5,-2.5589706897735596,-2.730818510055542
6,6,-2.491276502609253,-2.737739324569702
6,7,-2.4353973865509033,-2.722210645675659
6,8,-2.3848109245300293,-2.7138612270355225
6,9,-2.3347368240356445,-2.715165138244629
6,10,-2.2864391803741455,-2.7234702110290527
6,11,-2.2543115615844727,-2.7216532230377197
6,12,-2.221853017807007,-2.7270803451538086
6,13,-2.160473108291626,-2.7001991271972656
6,14,-2.125835418701172,-2.691498279571533
6,15,-2.0980494022369385,-2.698082685470581
7,0,-3.0142035484313965,-2.7423248291015625
7,1,-2.9154598712921143,-2.750675916671753
7,2,-2.827213764190674,-2.757774591445923
7,3,-2.7394497394561768,-2.7634990215301514
7,4,-2.654068946838379,-2.7599711418151855
7,5,-2.5838699340820312,-2.761495351791382
7,6,-2.5204622745513916,-2.75557279586792
7,7,-2.466174602508545,-2.7701122760772705
7,8,-2.408733367919922,-2.792137861251831
7,9,-2.3507304191589355,-2.8073911666870117
7,10,-2.2974298000335693,-2.816964626312256
7,11,-2.2502028942108154,-2.8437390327453613
7,12,-2.2124476432800293,-2.8648202419281006
7,13,-2.1866631507873535,-2.8688721656799316
7,14,-2.1511027812957764,-2.8717262744903564
7,15,-2.122948408126831,-2.8750739097595215
8,0,-3.0168397426605225,-2.754915475845337
8,1,-2.9211065769195557,-2.753819227218628
8,2,-2.8234353065490723,-2.770230531692505
8,3,-2.7490243911743164,-2.7427279949188232
8,4,-2.6490347385406494,-2.7638983726501465
8,5,-2.5744693279266357,-2.7909622192382812
