row_type,episode,robot1_mode,opponent_mode,opponent_enabled,collided,reached_goal,timed_out,steps,episode_reward,goal_x,goal_y,goal_yaw,model_path,avg_reward,success_rate,collision_rate,timeout_rate,min_ttc,frechet_distance,smoothness
,1,movebase,diffusion,True,1,0,0,117,-124.50185531377792,-2.2,-1.6,1.7978664651663627,,,,,,1.1424724985877908,2.5592347134140105,7.97354174322303e-05
summary,all,movebase,diffusion,True,,,,,,,,,,-124.50185531377792,0.0,1.0,0.0,1.1424724985877908,2.5592347134140105,7.97354174322303e-05
,1,movebase,diffusion,True,0,0,0,400,-92.65476220846176,-2.2,-1.6,1.7978664651663627,,,,,,11.592755648594261,2.5868279567345573,8.864518394334004e-06
summary,all,movebase,diffusion,True,,,,,,,,,,-92.65476220846176,0.0,0.0,0.0,11.592755648594261,2.5868279567345573,8.864518394334004e-06
,1,movebase,diffusion,True,0,1,0,51,80.96366368234158,-3.0,-4.0,-2.8191724504468576,,,,,,1.2654736861126554,2.6896511229994844,0.00010917131156425702
summary,all,movebase,diffusion,True,,,,,,,,,,80.96366368234158,1.0,0.0,0.0,1.2654736861126554,2.6896511229994844,0.00010917131156425702
,1,movebase,diffusion,True,0,1,0,75,74.07580661773682,-3.0,-4.0,-2.8191724504468576,,,,,,2.6695616565768705,2.7802003609028847,0.00011690985543535293
summary,all,movebase,diffusion,True,,,,,,,,,,74.07580661773682,1.0,0.0,0.0,2.6695616565768705,2.7802003609028847,0.00011690985543535293
summary,all,movebase,diffusion,True,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
