sample_id,step,x,y
0,0,-4.122236728668213,-2.8195302486419678
0,1,-4.11706018447876,-2.812549352645874
0,2,-4.10167121887207,-2.8175859451293945
0,3,-4.094027042388916,-2.823626756668091
0,4,-4.081361770629883,-2.8193325996398926
0,5,-4.0694260597229,-2.8139865398406982
0,6,-4.056362152099609,-2.80881667137146
0,7,-4.042601585388184,-2.8078722953796387
0,8,-4.035218238830566,-2.807190418243408
0,9,-4.024161338806152,-2.7971198558807373
0,10,-4.007798671722412,-2.7937171459198
0,11,-3.9961647987365723,-2.790030002593994
0,12,-3.977499485015869,-2.790131092071533
0,13,-3.960930585861206,-2.7838821411132812
0,14,-3.9355361461639404,-2.777106761932373
0,15,-3.9248995780944824,-2.7711493968963623
1,0,-4.112128734588623,-2.81378173828125
1,1,-4.098337650299072,-2.8156514167785645
1,2,-4.084851264953613,-2.817641496658325
1,3,-4.062778472900391,-2.8042988777160645
1,4,-4.029858112335205,-2.799891471862793
1,5,-3.9980063438415527,-2.7859809398651123
1,6,-3.951589822769165,-2.7614524364471436
1,7,-3.904195785522461,-2.739241361618042
1,8,-3.8501620292663574,-2.723170518875122
1,9,-3.788987636566162,-2.7125847339630127
1,10,-3.7293283939361572,-2.696777105331421
1,11,-3.666761875152588,-2.67126202583313
1,12,-3.594801425933838,-2.6382527351379395
1,13,-3.518437385559082,-2.6142818927764893
1,14,-3.439953565597534,-2.5773613452911377
1,15,-3.3614041805267334,-2.5427963733673096
2,0,-4.107956409454346,-2.8070151805877686
2,1,-4.078055381774902,-2.7983622550964355
2,2,-4.028897285461426,-2.7860939502716064
2,3,-3.967437505722046,-2.7635550498962402
2,4,-3.889580726623535,-2.7425460815429688
2,5,-3.7946858406066895,-2.7153127193450928
2,6,-3.6897130012512207,-2.675236701965332
2,7,-3.5782651901245117,-2.625589609146118
2,8,-3.444425344467163,-2.5675134658813477
2,9,-3.302372932434082,-2.502176284790039
2,10,-3.1537864208221436,-2.4417388439178467
2,11,-2.985811710357666,-2.373975992202759
2,12,-2.8132126331329346,-2.296487808227539
2,13,-2.6280486583709717,-2.21211576461792
2,14,-2.4262168407440186,-2.122699022293091
2,15,-2.211843490600586,-2.0392813682556152
3,0,-4.120114803314209,-2.82230806350708
3,1,-4.11467981338501,-2.8183374404907227
3,2,-4.1094584465026855,-2.8127639293670654
3,3,-4.095818042755127,-2.8050951957702637
3,4,-4.080571174621582,-2.8046414852142334
3,5,-4.065272331237793,-2.809281349182129
3,6,-4.04716157913208,-2.8003363609313965
3,7,-4.027581214904785,-2.7976083755493164
3,8,-4.0029120445251465,-2.7938246726989746
3,9,-3.977794885635376,-2.788480520248413
3,10,-3.9503862857818604,-2.779524803161621
3,11,-3.9240076541900635,-2.771441698074341
3,12,-3.895662546157837,-2.761988878250122
3,13,-3.8644516468048096,-2.74763822555542
3,14,-3.839097261428833,-2.7331972122192383
3,15,-3.8095548152923584,-2.7141525745391846
4,0,-4.118051052093506,-2.8167238235473633
4,1,-4.101266384124756,-2.8066182136535645
4,2,-4.068942070007324,-2.808183193206787
4,3,-4.038516044616699,-2.7995786666870117
4,4,-3.9929544925689697,-2.7728495597839355
4,5,-3.941396713256836,-2.74665904045105
4,6,-3.884803533554077,-2.718257427215576
4,7,-3.8165061473846436,-2.6939573287963867
4,8,-3.7513368129730225,-2.65822172164917
4,9,-3.6692724227905273,-2.6167404651641846
4,10,-3.5798087120056152,-2.580962896347046
4,11,-3.484849214553833,-2.536865472793579
4,12,-3.3787167072296143,-2.498002529144287
4,13,-3.2712011337280273,-2.4677484035491943
4,14,-3.1592748165130615,-2.4287116527557373
4,15,-3.051192045211792,-2.3863916397094727
5,0,-4.111865997314453,-2.8095104694366455
5,1,-4.088405132293701,-2.799302101135254
5,2,-4.062282562255859,-2.794208288192749
5,3,-4.012151718139648,-2.786242961883545
5,4,-3.957345962524414,-2.770329713821411
5,5,-3.8962173461914062,-2.744737386703491
5,6,-3.8250956535339355,-2.721158504486084
5,7,-3.744635820388794,-2.684458017349243
5,8,-3.6526002883911133,-2.6469223499298096
5,9,-3.553745985031128,-2.612919569015503
5,10,-3.4385077953338623,-2.5762240886688232
5,11,-3.3287487030029297,-2.5330779552459717
5,12,-3.206618309020996,-2.482731819152832
5,13,-3.0807127952575684,-2.4223992824554443
5,14,-2.9434077739715576,-2.36529803276062
5,15,-2.7890286445617676,-2.3061740398406982
6,0,-4.124099254608154,-2.81733775138855
6,1,-4.118410587310791,-2.820995569229126
6,2,-4.098424911499023,-2.82094144821167
6,3,-4.088313102722168,-2.827934741973877
6,4,-4.082629203796387,-2.8342928886413574
6,5,-4.072936534881592,-2.8271381855010986
6,6,-4.062603950500488,-2.8170177936553955
6,7,-4.049033164978027,-2.815333127975464
6,8,-4.038357734680176,-2.8174939155578613
6,9,-4.024947166442871,-2.8142240047454834
6,10,-4.007408142089844,-2.815624237060547
6,11,-3.9914982318878174,-2.809696912765503
6,12,-3.972109079360962,-2.8184099197387695
6,13,-3.945120096206665,-2.8263025283813477
6,14,-3.924443006515503,-2.8262436389923096
6,15,-3.898020029067993,-2.823758125305176
7,0,-4.1209845542907715,-2.8152854442596436
7,1,-4.11329460144043,-2.8183655738830566
7,2,-4.10839319229126,-2.807894229888916
7,3,-4.1018266677856445,-2.8058767318725586
7,4,-4.089288234710693,-2.803798198699951
7,5,-4.080986022949219,-2.796861410140991
7,6,-4.092473030090332,-2.7685811519622803
7,7,-4.0740966796875,-2.754934310913086
7,8,-4.070401668548584,-2.748530864715576
7,9,-4.061182975769043,-2.741328716278076
7,10,-4.059230804443359,-2.747621774673462
7,11,-4.0547566413879395,-2.713397979736328
7,12,-4.046724796295166,-2.738297700881958
7,13,-4.048401832580566,-2.7407867908477783
7,14,-4.038480281829834,-2.732320785522461
7,15,-4.023701190948486,-2.723067283630371
8,0,-4.128569602966309,-2.8194620609283447
8,1,-4.130152702331543,-2.8249082565307617
8,2,-4.12191104888916,-2.82712721824646
8,3,-4.125064849853516,-2.8259599208831787
8,4,-4.123366355895996,-2.8213815689086914
8,5,-4.120487689971924,-2.8239879608154297
8,6,-4.1202263832092285,-2.8221919536590576
8,7,-4.114110946655273,-2.82063364982605
8,8,-4.110223293304443,-2.814953565597534
8,9,-4.107471466064453,-2.823451519012451
8,10,-4.1020026206970215,-2.825226068496704
8,11,-4.098262786865234,-2.8249456882476807
8,12,-4.092926502227783,-2.8227598667144775
8,13,-4.0873565673828125,-2.828688859939575
8,14,-4.0848870277404785,-2.830185651779175
8,15,-4.0773444175720215,-2.831165313720703
9,0,-4.122495174407959,-2.832817792892456
9,1,-4.121275901794434,-2.823199510574341
9,2,-4.117988586425781,-2.8222672939300537
9,3,-4.111132621765137,-2.8193953037261963
9,4,-4.100834846496582,-2.8165485858917236
9,5,-4.08847713470459,-2.820474147796631
9,6,-4.0832037925720215,-2.81825590133667
9,7,-4.070803165435791,-2.8173537254333496
9,8,-4.0602006912231445,-2.813751220703125
9,9,-4.057198524475098,-2.803276538848877
9,10,-4.046755313873291,-2.801248550415039
9,11,-4.02515172958374,-2.806572198867798
9,12,-4.01492977142334,-2.8041415214538574
9,13,-4.01135778427124,-2.8054404258728027
9,14,-4.000604152679443,-2.8138835430145264
9,15,-3.98042631149292,-2.804936647415161
10,0,-4.125741004943848,-2.8124618530273438
10,1,-4.121837139129639,-2.8105647563934326
10,2,-4.123080253601074,-2.802267551422119
10,3,-4.123210906982422,-2.8004798889160156
10,4,-4.124742031097412,-2.802990674972534
10,5,-4.119753837585449,-2.799636125564575
10,6,-4.113070011138916,-2.802152395248413
10,7,-4.116885662078857,-2.799330472946167
10,8,-4.120662212371826,-2.802563428878784
10,9,-4.120619297027588,-2.7933976650238037
10,10,-4.116787433624268,-2.7906739711761475
10,11,-4.118289947509766,-2.795309066772461
10,12,-4.12440824508667,-2.8036179542541504
10,13,-4.119150161743164,-2.815406084060669
10,14,-4.117962837219238,-2.823514223098755
10,15,-4.120846748352051,-2.834726095199585
11,0,-4.115216255187988,-2.81980562210083
11,1,-4.091102123260498,-2.813765525817871
11,2,-4.038924694061279,-2.8113114833831787
11,3,-3.983248710632324,-2.7923476696014404
11,4,-3.920362710952759,-2.7687177658081055
11,5,-3.853705406188965,-2.7359578609466553
11,6,-3.7738723754882812,-2.70953106880188
11,7,-3.6893727779388428,-2.6749932765960693
11,8,-3.592031955718994,-2.6360373497009277
11,9,-3.4732143878936768,-2.5760581493377686
11,10,-3.3521361351013184,-2.52767276763916
11,11,-3.218319892883301,-2.4612858295440674
11,12,-3.0811867713928223,-2.390263795852661
11,13,-2.931424140930176,-2.3182032108306885
11,14,-2.7768561840057373,-2.2422966957092285
11,15,-2.614612340927124,-2.1513476371765137
12,0,-4.096745491027832,-2.809401750564575
12,1,-4.063804626464844,-2.805663585662842
12,2,-3.9995510578155518,-2.800626754760742
12,3,-3.9225218296051025,-2.7774622440338135
12,4,-3.8263320922851562,-2.7666776180267334
12,5,-3.693275213241577,-2.7606818675994873
12,6,-3.5518994331359863,-2.756403923034668
12,7,-3.390831232070923,-2.767545223236084
12,8,-3.2005555629730225,-2.770833969116211
12,9,-2.998551607131958,-2.772420644760132
12,10,-2.777071475982666,-2.778120756149292
12,11,-2.55090069770813,-2.7911341190338135
12,12,-2.290104866027832,-2.8199727535247803
12,13,-2.035203218460083,-2.8415801525115967
12,14,-1.7617396116256714,-2.8513803482055664
12,15,-1.4685454368591309,-2.8738250732421875
13,0,-4.116045951843262,-2.8182618618011475
13,1,-4.102630138397217,-2.818178653717041
13,2,-4.084104537963867,-2.813917875289917
13,3,-4.0571136474609375,-2.804293632507324
13,4,-4.024764537811279,-2.794630527496338
13,5,-3.986069917678833,-2.7828733921051025
13,6,-3.9449634552001953,-2.769068956375122
13,7,-3.8982388973236084,-2.756269931793213
13,8,-3.8476688861846924,-2.745934009552002
13,9,-3.7897439002990723,-2.726602554321289
13,10,-3.7321743965148926,-2.7119698524475098
13,11,-3.6710004806518555,-2.692200183868408
13,12,-3.608187675476074,-2.6702468395233154
13,13,-3.5446338653564453,-2.64933180809021
13,14,-3.4759552478790283,-2.629652976989746
13,15,-3.40358567237854,-2.608250141143799
14,0,-4.126832485198975,-2.8075525760650635
14,1,-4.119391441345215,-2.8099465370178223
14,2,-4.104917049407959,-2.8163981437683105
14,3,-4.092019081115723,-2.8124701976776123
14,4,-4.07597017288208,-2.808943271636963
14,5,-4.054360866546631,-2.7931578159332275
14,6,-4.025181293487549,-2.7706685066223145
